domain,sys_idx,process_regime,observer_level,base_observer_continuity,fail_temporal_continuity,fail_closure_feedback,fail_reconstruction,fail_recursive_alignment,fail_closure_persistence,fail_all,fail_temporal_continuity_collapse_ratio,fail_closure_feedback_collapse_ratio,fail_reconstruction_collapse_ratio,fail_recursive_alignment_collapse_ratio,fail_closure_persistence_collapse_ratio,fail_all_collapse_ratio
graph_diffusion,64,CL,0,4.521e-09,4.521e-19,4.5074370004520995e-09,4.521000000452099e-09,4.5141868529999995e-09,4.5074370004520995e-09,4.521e-11,1e-10,0.9970000001,1.0000000001,0.998493,0.9970000001,0.01
graph_diffusion,65,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,66,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,67,RG,0,2.408333333333333e-09,2.408333333333333e-19,2.402312500240833e-09,2.408333333574166e-09,2.4055492999999996e-09,2.402312500240833e-09,2.408333333333333e-11,1e-10,0.9975000001,1.0000000001,0.998844,0.9975000001,0.01
graph_diffusion,68,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,69,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,70,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,71,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,72,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,73,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,74,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,75,CL,0,1e-09,1.0000000000000001e-19,9.980000001e-10,1.0000000001e-09,9.9925e-10,9.980000001e-10,1.0000000000000001e-11,1e-10,0.9980000000999999,1.0000000001,0.99925,0.9980000000999999,0.01
graph_diffusion,76,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,77,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,78,CL,0,2.94e-12,2.94e-22,2.933826000294e-12,2.940000000294e-12,2.93999412e-12,2.933826000294e-12,2.94e-14,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,79,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,80,CL,0,8.319999999999997e-10,8.32000831999908e-14,8.303360000831997e-10,8.320000000831997e-10,8.314808319999998e-10,8.303360000831997e-10,8.319999999999997e-12,0.00010000009999998898,0.9980000001,1.0000000001,0.999376,0.9980000001,0.01
graph_diffusion,81,CL,0,1.4706666666666668e-09,1.4706666666666667e-19,1.4677253334804e-09,1.4706666668137335e-09,1.4690445213333335e-09,1.4677253334804e-09,1.4706666666666668e-11,9.999999999999999e-11,0.9980000000999999,1.0000000001,0.998897,0.9980000000999999,0.01
graph_diffusion,82,CL,0,1.2966666666666668e-10,1.2966666666666669e-20,1.2953700001296668e-10,1.2966666667963336e-10,1.2961622633333336e-10,1.2953700001296668e-10,1.296666666666667e-12,1e-10,0.9990000000999999,1.0000000001,0.999611,0.9990000000999999,0.01
graph_diffusion,83,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,84,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,85,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,86,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,87,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,88,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,89,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,90,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,91,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,92,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,93,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,94,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,95,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,96,RG,0,2.595833333333333e-09,2.595833333333333e-19,2.5893437502595834e-09,2.5958333335929163e-09,2.5925989249999996e-09,2.5893437502595834e-09,2.595833333333333e-11,1e-10,0.9975000001000002,1.0000000001,0.9987539999999999,0.9975000001000002,0.01
graph_diffusion,97,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,98,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,99,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,100,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,101,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,102,CL,0,2.999999999999999e-14,2.9999999999999992e-24,2.999100000299999e-14,3.000000000299999e-14,2.999996999999999e-14,2.999100000299999e-14,2.9999999999999994e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,103,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,104,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,105,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,106,RG,0,2.254166666666667e-09,2.254166666666667e-19,2.2485312502254173e-09,2.2541666668920836e-09,2.2517276583333336e-09,2.2485312502254173e-09,2.254166666666667e-11,1e-10,0.9975000001000002,1.0000000001,0.998918,0.9975000001000002,0.01
graph_diffusion,107,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,108,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,109,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,110,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,111,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,112,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,113,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,114,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,115,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,116,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,117,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,118,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,119,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,120,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,121,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,122,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,123,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,124,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,125,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,126,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,127,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,128,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,129,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,130,CL,0,1.46e-10,1.4600000000000003e-20,1.4585400001460002e-10,1.460000000146e-10,1.45936052e-10,1.4585400001460002e-10,1.4600000000000002e-12,1.0000000000000002e-10,0.9990000001000001,1.0000000001,0.999562,0.9990000001000001,0.01
graph_diffusion,131,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,132,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,133,RG,0,5.5125e-10,5.5125e-20,5.504231250551251e-10,5.51250000055125e-10,5.5084483125e-10,5.504231250551251e-10,5.5125e-12,9.999999999999999e-11,0.9985000001000001,1.0000000001,0.999265,0.9985000001000001,0.01
graph_diffusion,134,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,135,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,136,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,137,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,138,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,139,CL,0,3.212263541666667e-09,3.212263541666667e-19,3.204232883133727e-09,3.2122635419878936e-09,3.2071399813177087e-09,3.204232883133727e-09,3.212263541666667e-11,1e-10,0.9975000001000001,1.0000000001,0.998405,0.9975000001000001,0.01
graph_diffusion,140,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,141,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,142,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,143,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,144,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,145,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,146,CL,0,7.5e-14,7.5e-24,7.49625000075e-14,7.500000000749999e-14,7.499992499999999e-14,7.49625000075e-14,7.5e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,147,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,148,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,149,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,150,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,151,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,152,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,153,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,154,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,155,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,156,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,157,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,158,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,159,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,160,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,161,RG,0,3.879e-09,3.8790000000000007e-19,3.8673630003879005e-09,3.8790000003879e-09,3.873984453e-09,3.8673630003879005e-09,3.879e-11,1e-10,0.9970000001,1.0000000001,0.9987069999999999,0.9970000001,0.01
graph_diffusion,162,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,163,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,164,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,165,CL,0,8.055833333333334e-14,8.055833333333334e-24,8.051805417472251e-14,8.055833334138918e-14,8.055825277500001e-14,8.051805417472251e-14,8.055833333333335e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,166,CL,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,167,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,168,CL,0,5.29e-12,5.29e-22,5.277833000529e-12,5.290000000529e-12,5.289984130000001e-12,5.277833000529e-12,5.2900000000000007e-14,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,169,CL,0,1.0506666666666666e-09,1.0506666666666666e-19,1.0485653334383999e-09,1.0506666667717332e-09,1.0498387413333332e-09,1.0485653334383999e-09,1.0506666666666666e-11,1e-10,0.9980000001,1.0000000001,0.999212,0.9980000001,0.01
graph_diffusion,170,RG,0,8.333333333333336e-14,8.333333333333336e-24,8.329166667500004e-14,8.33333333416667e-14,8.333325000000003e-14,8.329166667500004e-14,8.333333333333336e-16,0.0,0.0,0.0,0.0,0.0,0.0
graph_diffusion,171,CL,0,2.4604166666666668e-09,2.460416666666667e-19,2.454265625246042e-09,2.4604166669127083e-09,2.4575109145833336e-09,2.454265625246042e-09,2.460416666666667e-11,1.0000000000000002e-10,0.9975000001000001,1.0000000001,0.998819,0.9975000001000001,0.01
