recursive_closure,recursive_identity_score,recursive_continuity,reconstruction_ability,org_memory,trajectory_coherence,closure_persistence,operator_continuity,operator_reversibility,compositional_stability,transition_smoothness,null_observer_continuity,null_recursive_identity
0.0025,0.2006,1.0,0.0,0.0025,0.0,0.0025,1.0,0.0025,0.001156,1.0,0.00083458125,0.0025
0.5765,0.7392,1.0,1.0,0.5765,0.04,0.5765,1.0,0.5765,0.130652,1.0,0.49462229925,0.5765
0.15,0.2375,1.0,0.0,0.15,0.0,0.15,1.0,0.15,0.015741,1.0,0.0574425,0.15
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.038,0.2095,1.0,0.0,0.038,0.0,0.038,1.0,0.038,0.018114,1.0,0.013134852,0.038
0.022,0.2055,1.0,0.0,0.022,0.0,0.022,1.0,0.022,0.011786,1.0,0.007487172,0.022
0.7339,0.3835,1.0,0.0,0.7339,0.0,0.7339,1.0,0.7339,0.115194,0.9999,0.42374556693,0.7339
0.293,0.2733,1.0,0.0,0.293,0.0,0.293,1.0,0.293,0.098929,0.9997,0.126156717,0.293
0.2811,0.6418,0.8667,1.0,0.2811,0.02,0.2811,0.8667,0.2811,0.068801,0.9998,0.20104761114000003,0.2811
0.5441,0.2894,0.7667,0.0,0.5441,0.0,0.5441,0.7667,0.5441,0.045375,0.9997,0.23749769124000003,0.5441
0.9868,0.4467,1.0,0.0,0.9868,0.0,0.9868,1.0,0.9868,0.101454,0.9999,0.65287122192,0.9868
0.0183,0.1712,0.8333,0.0,0.0183,0.0,0.0183,0.8333,0.0183,0.012504,0.9999,0.005189565240000001,0.0183
0.105,0.2196,0.9667,0.0,0.105,0.0,0.105,0.9667,0.105,0.028863,0.9999,0.037471990499999996,0.105
0.5999,0.7386,1.0,0.9,0.5999,0.2,0.5999,1.0,0.5999,0.481457,0.9991,0.49939677333,0.5999
0.4654,0.3164,1.0,0.0,0.4654,0.0,0.4654,1.0,0.4654,0.293934,0.9997,0.22710505428,0.4654
0.0416,0.1904,0.9,0.0,0.0416,0.0,0.0416,0.9,0.0416,0.000377,1.0,0.013043796480000001,0.0416
0.095,0.2237,1.0,0.0,0.095,0.0,0.095,1.0,0.095,0.048917,1.0,0.034640325000000007,0.095
0.0607,0.2152,1.0,0.0,0.0607,0.0,0.0607,1.0,0.0607,0.090105,0.9999,0.02144003517,0.0607
0.1025,0.2256,1.0,0.0,0.1025,0.0,0.1025,1.0,0.1025,0.047771,1.0,0.037631081250000004,0.1025
0.15,0.2375,1.0,0.0,0.15,0.0,0.15,1.0,0.15,0.045142,0.9999,0.0574425,0.15
0.0767,0.2192,1.0,0.0,0.0767,0.0,0.0767,1.0,0.0767,0.107033,0.9999,0.027500102370000005,0.0767
0.8998,0.8223,1.0,1.0,0.8998,0.06,0.8998,1.0,0.8998,0.174119,0.9985,0.8688769333200002,0.8998
0.0003,0.2001,1.0,0.0,0.0003,0.0,0.0003,1.0,0.0003,0.0,1.0,9.992997e-05,0.0003
0.03,0.2075,1.0,0.0,0.03,0.0,0.03,1.0,0.03,0.015367,1.0,0.0102897,0.03
0.035,0.1021,0.4667,0.0,0.035,0.0,0.035,0.4667,0.035,0.01558,0.9999,0.0058473135,0.035
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3e-05,1.0,0.0,0.0
0.2859,0.1048,0.1667,0.0,0.2859,0.0,0.2859,0.1667,0.2859,0.102021,0.9995,0.04308964722,0.2859
0.0199,0.205,1.0,0.0,0.0199,0.0,0.0199,1.0,0.0199,0.000461,1.0,0.006758571330000001,0.0199
0.02,0.205,1.0,0.0,0.02,0.0,0.02,1.0,0.02,0.011684,1.0,0.0067932,0.02
0.0,0.16,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.001063,0.9998,0.0,0.0
0.8472,0.4118,1.0,0.0,0.8472,0.0,0.8472,1.0,0.8472,0.136073,0.9994,0.52112763072,0.8472
0.1335,0.2334,1.0,0.0,0.1335,0.0,0.1335,1.0,0.1335,0.105436,0.9999,0.05039030925,0.1335
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.1029,0.2257,1.0,0.0,0.1029,0.0,0.1029,1.0,0.1029,0.100395,1.0,0.037791640530000004,0.1029
0.174,0.2368,0.9667,0.0,0.174,0.0,0.174,0.9667,0.174,0.119455,0.9998,0.06609443940000001,0.174
0.3298,0.2825,1.0,0.0,0.3298,0.0,0.3298,1.0,0.3298,0.197327,0.9986,0.14604315732,0.3298
0.324,0.281,1.0,0.0,0.324,0.0,0.324,1.0,0.324,0.154615,0.9964,0.14284900800000003,0.324
0.1456,0.2364,1.0,0.0,0.1456,0.0,0.1456,1.0,0.1456,0.118106,1.0,0.05554418688000001,0.1456
0.075,0.2188,1.0,0.0,0.075,0.0,0.075,1.0,0.075,0.01746,1.0,0.026848125,0.075
0.8823,0.8153,1.0,1.0,0.8823,0.02,0.8823,1.0,0.8823,0.18551,0.9996,0.8468367455699999,0.8823
0.9824,0.4456,1.0,0.0,0.9824,0.0,0.9824,1.0,0.9824,0.215238,1.0,0.6485207500800001,0.9824
0.1775,0.3014,1.0,0.0,0.1775,0.38,0.1775,1.0,0.1775,0.080596,0.9999,0.06959908125,0.1775
0.07,0.1242,0.5333,0.0,0.07,0.0,0.07,0.5333,0.07,0.027789,0.9999,0.014062923000000001,0.07
0.1562,0.239,1.0,0.0,0.1562,0.0,0.1562,1.0,0.1562,0.097706,1.0,0.060139280520000005,0.1562
0.0005,0.1935,0.9667,0.0,0.0005,0.0,0.0005,0.9667,0.0005,1e-06,1.0,0.00016103880000000001,0.0005
0.9542,0.4385,1.0,0.0,0.9542,0.0,0.9542,1.0,0.9542,0.151086,1.0,0.6209443141200002,0.9542
0.0136,0.2034,1.0,0.0,0.0136,0.0,0.0136,1.0,0.0136,0.006644,1.0,0.00459039168,0.0136
0.0061,0.2015,1.0,0.0,0.0061,0.0,0.0061,1.0,0.0061,0.066662,0.9999,0.00204369093,0.0061
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.2686,0.6722,1.0,1.0,0.2686,0.06,0.2686,1.0,0.2686,0.115801,0.9999,0.20291220468,0.2686
0.6169,0.751,1.0,1.0,0.6169,0.02,0.6169,1.0,0.6169,0.101989,0.9998,0.53758374813,0.6169
0.1081,0.227,1.0,0.0,0.1081,0.0,0.1081,1.0,0.1081,0.107416,1.0,0.03988860813,0.1081
0.085,0.2212,1.0,0.0,0.085,0.0,0.085,1.0,0.085,0.028608,0.9998,0.030710925000000003,0.085
0.3329,0.2832,1.0,0.0,0.3329,0.0,0.3329,1.0,0.3329,0.127293,0.9983,0.14775956253,0.3329
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.0099,0.2025,1.0,0.0,0.0099,0.0,0.0099,1.0,0.0099,0.000144,1.0,0.0033293373300000003,0.0099
0.3981,0.2995,1.0,0.0,0.3981,0.0,0.3981,1.0,0.3981,0.267141,0.9996,0.18534234213,0.3981
0.0028,0.2007,1.0,0.0,0.0028,0.0,0.0028,1.0,0.0028,5e-06,1.0,0.00093501072,0.0028
0.35,0.2808,0.9667,0.0,0.35,0.0,0.35,0.9667,0.35,0.045092,0.9999,0.153461385,0.35
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.2672,0.2668,1.0,0.0,0.2672,0.0,0.2672,1.0,0.2672,0.125524,0.9999,0.11275241472,0.2672
0.014,0.2035,1.0,0.0,0.014,0.0,0.014,1.0,0.014,0.00746,1.0,0.004727268000000001,0.014
0.3402,0.2851,1.0,0.0,0.3402,0.0,0.3402,1.0,0.3402,0.12465,0.9998,0.15182670132,0.3402
0.024,0.1993,0.9667,0.0,0.024,0.0,0.024,0.9667,0.024,0.0123,1.0,0.007917674400000001,0.024
0.0828,0.2207,1.0,0.0,0.0828,0.0,0.0828,1.0,0.0828,0.006773,1.0,0.02985539472,0.0828
0.026,0.2065,1.0,0.0,0.026,0.0,0.026,1.0,0.026,0.011097,1.0,0.008883108,0.026
0.3977,0.2994,1.0,0.0,0.3977,0.0,0.3977,1.0,0.3977,0.275377,0.9996,0.18510314157,0.3977
0.1227,0.224,0.9667,0.0,0.1227,0.0,0.1227,0.9667,0.1227,0.087352,1.0,0.04451190354,0.1227
0.039,0.2097,1.0,0.0,0.039,0.0,0.039,1.0,0.039,0.000773,1.0,0.013493493,0.039
0.5023,0.3256,1.0,0.0,0.5023,0.0,0.5023,1.0,0.5023,0.118804,0.9999,0.25128356157,0.5023
0.012,0.203,1.0,0.0,0.012,0.0,0.012,1.0,0.012,0.007958,1.0,0.004043952000000001,0.012
0.4667,0.2033,0.4333,0.0,0.4667,0.0,0.4667,0.4333,0.4667,0.181487,0.9997,0.13986999,0.4667
0.0106,0.2027,1.0,0.0,0.0106,0.0,0.0106,1.0,0.0106,0.073702,0.9999,0.00356721588,0.0106
0.5,0.6532,0.8,0.925,0.5,0.04,0.5,0.8,0.5,0.071792,0.9997,0.37046250000000003,0.5
0.1125,0.2281,1.0,0.0,0.1125,0.0,0.1125,1.0,0.1125,0.091073,1.0,0.04167703125,0.1125
0.5561,0.339,1.0,0.0,0.5561,0.0,0.5561,1.0,0.5561,0.145908,0.9999,0.28816062093000006,0.5561
0.3,0.275,1.0,0.0,0.3,0.0,0.3,1.0,0.3,0.032679,0.9999,0.12987,0.3
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.5317,0.3329,1.0,0.0,0.5317,0.0,0.5317,1.0,0.5317,0.326797,0.9992,0.27119682837,0.5317
0.0005,0.1935,0.9667,0.0,0.0005,0.0,0.0005,0.9667,0.0005,1e-06,1.0,0.00016103880000000001,0.0005
0.5,0.2117,0.4333,0.0,0.5,0.0,0.5,0.4333,0.5,0.030081,0.9997,0.15539445000000002,0.5
0.35,0.2875,1.0,0.0,0.35,0.0,0.35,1.0,0.35,0.026245,0.9999,0.1573425,0.35
0.5,0.2667,0.6333,0.0,0.5,0.1,0.5,0.6333,0.5,0.089894,0.9997,0.18869445,0.5
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.15,0.2375,1.0,0.0,0.15,0.0,0.15,1.0,0.15,0.017904,1.0,0.0574425,0.15
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5e-06,1.0,0.0,0.0
0.1647,0.6451,1.0,1.0,0.1647,0.04,0.1647,1.0,0.1647,0.057167,0.9999,0.11872318797000002,0.1647
0.3,0.275,1.0,0.0,0.3,0.0,0.3,1.0,0.3,0.036281,0.9999,0.12987,0.3
0.0099,0.2025,1.0,0.0,0.0099,0.0,0.0099,1.0,0.0099,0.000772,1.0,0.0033293373300000003,0.0099
0.1975,0.3334,1.0,0.0,0.1975,0.56,0.1975,1.0,0.1975,0.092584,0.9999,0.07875658125000001,0.1975
0.012,0.203,1.0,0.0,0.012,0.0,0.012,1.0,0.012,0.005867,1.0,0.004043952000000001,0.012
0.05,0.0858,0.3667,0.0,0.05,0.0,0.05,0.3667,0.05,0.016259,0.9999,0.006938055,0.05
0.1375,0.6683,1.0,1.0,0.1375,0.24,0.1375,1.0,0.1375,0.054197,0.9999,0.09787078125000001,0.1375
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.0005,0.1935,0.9667,0.0,0.0005,0.0,0.0005,0.9667,0.0005,1e-06,1.0,0.00016103880000000001,0.0005
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.042671,0.9997,0.666,1.0
0.15,0.2108,0.8667,0.0,0.15,0.0,0.15,0.8667,0.15,0.029393,0.9999,0.050784165000000006,0.15
0.1179,0.2295,1.0,0.0,0.1179,0.0,0.1179,1.0,0.1179,0.142333,0.9998,0.04388953653,0.1179
0.002,0.2005,1.0,0.0,0.002,0.0,0.002,1.0,0.002,0.001236,1.0,0.0006673320000000001,0.002
0.5629,0.3274,0.9333,0.0,0.5629,0.0,0.5629,0.9333,0.5629,0.107715,0.9996,0.28045625634,0.5629
0.2053,0.2113,0.8,0.0,0.2053,0.0,0.2053,0.8,0.2053,0.009133,0.9994,0.06872723397000001,0.2053
0.016,0.204,1.0,0.0,0.016,0.0,0.016,1.0,0.016,0.007639,1.0,0.005413248,0.016
0.3707,0.2927,1.0,0.0,0.3707,0.0,0.3707,1.0,0.3707,0.100746,0.9996,0.16920345717,0.3707
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.077258,0.9998,0.1040625,0.25
0.5985,0.7512,1.0,1.0,0.5985,0.04,0.5985,1.0,0.5985,0.092859,0.9999,0.5178823492500001,0.5985
0.346,0.2732,0.9333,0.0,0.346,0.0,0.346,0.9333,0.346,0.102094,0.9998,0.1473983874,0.346
0.09,0.2225,1.0,0.0,0.09,0.0,0.09,1.0,0.09,0.024817,1.0,0.0326673,0.09
0.16,0.336,1.0,0.0,0.16,0.64,0.16,1.0,0.16,0.080244,0.9999,0.0618048,0.16
0.0144,0.1836,0.9,0.0,0.0144,0.0,0.0144,0.9,0.0144,0.000293,1.0,0.00438473088,0.0144
0.5006,0.2851,0.8,0.0,0.5006,0.0,0.5006,0.8,0.5006,0.112792,0.9986,0.21680975988000006,0.5006
0.1013,0.1187,0.4667,0.0,0.1013,0.0,0.1013,0.4667,0.1013,0.11069,0.9994,0.0191602872,0.1013
0.3402,0.2851,1.0,0.0,0.3402,0.0,0.3402,1.0,0.3402,0.103306,0.9998,0.15182670132,0.3402
0.0464,0.1849,0.8667,0.0,0.0464,0.0,0.0464,0.8667,0.0464,0.000374,1.0,0.01410849072,0.0464
0.5365,0.3341,1.0,0.0,0.5365,0.0,0.5365,1.0,0.5365,0.109924,0.9999,0.27450263924999996,0.5365
0.052,0.0597,0.2333,0.0,0.052,0.0,0.052,0.2333,0.052,0.024978,0.9999,0.004940254799999999,0.052
0.155,0.3317,1.0,0.0,0.155,0.62,0.155,1.0,0.155,0.071068,1.0,0.059615325000000004,0.155
0.0132,0.2033,1.0,0.0,0.0132,0.0,0.0132,1.0,0.0132,0.000177,1.0,0.00445362192,0.0132
0.0765,0.2191,1.0,0.0,0.0765,0.0,0.0765,1.0,0.0765,0.06517,1.0,0.02742329925,0.0765
0.6369,0.3592,1.0,0.0,0.6369,0.0,0.6369,1.0,0.6369,0.148512,0.9999,0.34716635613,0.6369
0.05,0.1858,0.8667,0.0,0.05,0.0,0.05,0.8667,0.05,0.016028,1.0,0.015263055000000003,0.05
0.028,0.207,1.0,0.0,0.028,0.0,0.028,1.0,0.028,0.01627,1.0,0.009585072,0.028
0.1966,0.2491,1.0,0.0,0.1966,0.0,0.1966,1.0,0.1966,0.066064,0.9999,0.07833876948000001,0.1966
0.1519,0.238,1.0,0.0,0.1519,0.0,0.1519,1.0,0.1519,0.116816,1.0,0.05826621213000001,0.1519
0.3975,0.2994,1.0,0.0,0.3975,0.0,0.3975,1.0,0.3975,0.275567,0.9995,0.18498358125000003,0.3975
0.022,0.2055,1.0,0.0,0.022,0.0,0.022,1.0,0.022,0.011524,1.0,0.007487172,0.022
0.08,0.2067,0.9333,0.0,0.08,0.0,0.08,0.9333,0.08,0.036462,1.0,0.026994312000000003,0.08
0.9809,0.4452,1.0,0.0,0.9809,0.0,0.9809,1.0,0.9809,0.036761,0.9999,0.64704058173,0.9809
0.3991,0.2998,1.0,0.0,0.3991,0.0,0.3991,1.0,0.3991,0.269878,0.9995,0.18594080973,0.3991
0.394,0.2985,1.0,0.0,0.394,0.0,0.394,1.0,0.394,0.243117,0.9993,0.18289558800000003,0.394
0.9973,0.4493,1.0,0.0,0.9973,0.0,0.9973,1.0,0.9973,0.037792,0.9995,0.66330512757,0.9973
0.1536,0.2384,1.0,0.0,0.1536,0.0,0.1536,1.0,0.1536,0.119217,1.0,0.05900525568,0.1536
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000156,1.0,0.0,0.0
0.798,0.7985,1.0,1.0,0.798,0.06,0.798,1.0,0.798,0.176331,0.9999,0.7435237320000001,0.798
0.04,0.13,0.6,0.0,0.04,0.0,0.04,0.6,0.04,0.025164,0.9999,0.0085248,0.04
0.13,0.1592,0.6333,0.0,0.13,0.0,0.13,0.6333,0.13,0.048856,0.9998,0.033043257,0.13
0.1873,0.2468,1.0,0.0,0.1873,0.0,0.1873,1.0,0.1873,0.001216,1.0,0.07405296957,0.1873
0.2,0.25,1.0,0.0,0.2,0.0,0.2,1.0,0.2,0.027488,1.0,0.07992,0.2
0.4202,0.285,0.9,0.0,0.4202,0.0,0.4202,0.9,0.4202,0.070548,0.9999,0.18473109732000004,0.4202
0.0357,0.1356,0.6333,0.0,0.0357,0.0,0.0357,0.6333,0.0357,0.013589,0.9999,0.0079531389,0.0357
0.0771,0.2193,1.0,0.0,0.0771,0.0,0.0771,1.0,0.0771,0.105717,0.9999,0.02765378853,0.0771
0.105,0.2262,1.0,0.0,0.105,0.0,0.105,1.0,0.105,0.031565,1.0,0.038636325,0.105
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,0.0,1.0,0.00016658325000000002,0.0005
0.3976,0.2994,1.0,0.0,0.3976,0.0,0.3976,1.0,0.3976,0.289573,0.9995,0.18504335808000003,0.3976
0.35,0.6201,0.9667,0.86,0.35,0.04,0.35,0.9667,0.35,0.059866,0.9999,0.253694385,0.35
0.1303,0.2326,1.0,0.0,0.1303,0.0,0.1303,1.0,0.1303,0.112589,1.0,0.04904360397,0.1303
0.4803,0.3201,1.0,0.0,0.4803,0.0,0.4803,1.0,0.4803,0.171054,1.0,0.23675903397000003,0.4803
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.4678,0.708,1.0,1.0,0.4678,0.02,0.4678,1.0,0.4678,0.146808,1.0,0.38442746772,0.4678
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.3468,0.2867,1.0,0.0,0.3468,0.0,0.3468,1.0,0.3468,0.112169,0.9998,0.15553438992000002,0.3468
0.022,0.2055,1.0,0.0,0.022,0.0,0.022,1.0,0.022,0.01017,1.0,0.007487172,0.022
0.016,0.204,1.0,0.0,0.016,0.0,0.016,1.0,0.016,0.007664,1.0,0.005413248,0.016
0.3,0.275,1.0,0.0,0.3,0.0,0.3,1.0,0.3,0.035157,0.9999,0.12987,0.3
0.001,0.2002,1.0,0.0,0.001,0.0,0.001,1.0,0.001,0.00055,1.0,0.000333333,0.001
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.1203,0.2301,1.0,0.0,0.1203,0.0,0.1203,1.0,0.1203,0.094622,1.0,0.04487910597,0.1203
0.45,0.2858,0.8667,0.0,0.45,0.0,0.45,0.8667,0.45,0.053096,0.9999,0.19730749500000003,0.45
0.0,0.1933,0.9667,0.0,0.0,0.0,0.0,0.9667,0.0,0.006568,0.9838,0.0,0.0
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.026288,1.0,0.1040625,0.25
0.5317,0.3329,1.0,0.0,0.5317,0.0,0.5317,1.0,0.5317,0.375732,0.9994,0.27119682837,0.5317
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.028172,1.0,0.1040625,0.25
0.0112,0.0761,0.3667,0.0,0.0112,0.0,0.0112,0.3667,0.0112,0.006748,1.0,0.0014094158400000001,0.0112
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.041315,0.9997,0.666,1.0
0.5282,0.3321,1.0,0.0,0.5282,0.0,0.5282,1.0,0.5282,0.3299,0.999,0.26879601492,0.5282
0.1324,0.2331,1.0,0.0,0.1324,0.0,0.1324,1.0,0.1324,0.125565,1.0,0.04992661008,0.1324
0.0351,0.2088,1.0,0.0,0.0351,0.0,0.0351,1.0,0.0351,0.077384,0.9999,0.01209855933,0.0351
0.9989,0.4497,1.0,0.0,0.9989,0.0,0.9989,1.0,0.9989,0.024151,0.9999,0.66490150293,0.9989
0.0331,0.2083,1.0,0.0,0.0331,0.0,0.0331,1.0,0.0331,0.000302,1.0,0.01138713813,0.0331
0.5797,0.3449,1.0,0.0,0.5797,0.0,0.5797,1.0,0.5797,0.093907,0.9999,0.30494544597,0.5797
0.6999,0.7082,0.6,1.0,0.6999,0.1,0.6999,0.6,0.6999,0.069447,0.9997,0.53603010333,0.6999
0.1,0.2183,0.9667,0.0,0.1,0.0,0.1,0.9667,0.1,0.046319,1.0,0.03552111,0.1
0.0326,0.2082,1.0,0.0,0.0326,0.0,0.0326,1.0,0.0326,0.096125,0.9998,0.011209699079999998,0.0326
0.0332,0.0283,0.1,0.0,0.0332,0.0,0.0332,0.1,0.0332,0.035497,0.9999,0.0014726059199999999,0.0332
0.3333,0.4333,1.0,0.0,0.3333,1.0,0.3333,1.0,0.3333,0.157958,0.9999,0.14798150037000002,0.3333
0.4543,0.7044,1.0,1.0,0.4543,0.02,0.4543,1.0,0.4543,0.146144,0.9999,0.37129116717,0.4543
0.1075,0.6262,1.0,1.0,0.1075,0.04,0.1075,1.0,0.1075,0.061095,1.0,0.07544323125,0.1075
0.07,0.1708,0.7667,0.0,0.07,0.0,0.07,0.7667,0.07,0.027006,0.9998,0.019503477000000005,0.07
0.0265,0.2066,1.0,0.0,0.0265,0.0,0.0265,1.0,0.0265,0.000312,1.0,0.00905834925,0.0265
0.0549,0.1871,0.8667,0.0,0.0549,0.0,0.0549,0.8667,0.0549,0.017205,0.9999,0.01684841472,0.0549
0.0309,0.1811,0.8667,0.0,0.0309,0.0,0.0309,0.8667,0.0309,0.000396,1.0,0.009236034720000001,0.0309
0.0942,0.2236,1.0,0.0,0.0942,0.0,0.0942,1.0,0.0942,0.094083,1.0,0.034323522120000005,0.0942
0.4607,0.3152,1.0,0.0,0.4607,0.0,0.4607,1.0,0.4607,0.348002,0.9996,0.22409051517,0.4607
0.115,0.0954,0.3333,0.0,0.115,0.0,0.115,0.3333,0.115,0.043678,0.9999,0.0171676485,0.115
0.028,0.207,1.0,0.0,0.028,0.0,0.028,1.0,0.028,0.014561,1.0,0.009585072,0.028
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.0053,0.2013,1.0,0.0,0.0053,0.0,0.0053,1.0,0.0053,9.9e-05,1.0,0.00177425397,0.0053
0.145,0.3352,1.0,0.0,0.145,0.66,0.145,1.0,0.145,0.070433,1.0,0.055286325000000004,0.145
0.0132,0.2033,1.0,0.0,0.0132,0.0,0.0132,1.0,0.0132,0.000419,1.0,0.00445362192,0.0132
0.175,0.2437,1.0,0.0,0.175,0.0,0.175,1.0,0.175,0.047744,0.9999,0.068473125,0.175
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.1076,0.2269,1.0,0.0,0.1076,0.0,0.1076,1.0,0.1076,0.100093,0.9999,0.03968619408,0.1076
0.543,0.6925,0.8,1.0,0.543,0.02,0.543,0.8,0.543,0.130703,0.9995,0.42365891700000013,0.543
0.02,0.205,1.0,0.0,0.02,0.0,0.02,1.0,0.02,0.007785,1.0,0.0067932,0.02
0.1852,0.2463,1.0,0.0,0.1852,0.0,0.1852,1.0,0.1852,0.002672,1.0,0.07309318032,0.1852
0.095,0.2237,1.0,0.0,0.095,0.0,0.095,1.0,0.095,0.045439,1.0,0.034640325000000007,0.095
0.3,0.4628,1.0,0.5,0.3,0.04,0.3,1.0,0.3,0.058214,0.9996,0.17982,0.3
0.7,0.6886,0.5333,1.0,0.7,0.14,0.7,0.5333,0.7,0.089358,0.9996,0.5205822299999999,0.7
0.1589,0.2397,1.0,0.0,0.1589,0.0,0.1589,1.0,0.1589,0.132752,1.0,0.06132168693000001,0.1589
0.195,0.3237,1.0,0.0,0.195,0.5,0.195,1.0,0.195,0.075151,0.9999,0.07759732500000001,0.195
0.7926,0.7638,0.7667,1.0,0.7926,0.1,0.7926,0.7667,0.7926,0.083522,0.9993,0.6754908929400001,0.7926
0.024,0.206,1.0,0.0,0.024,0.0,0.024,1.0,0.024,0.010427,1.0,0.008183808,0.024
0.1,0.0583,0.1667,0.0,0.1,0.0,0.1,0.1667,0.1,0.040564,0.9999,0.008881110000000001,0.1
0.9927,0.4482,1.0,0.0,0.9927,0.0,0.9927,1.0,0.9927,0.033018,0.9998,0.65872504557,0.9927
0.9899,0.4475,1.0,0.0,0.9899,0.0,0.9899,1.0,0.9899,0.040671,0.9999,0.65594406933,0.9899
0.2807,0.2702,1.0,0.0,0.2807,0.0,0.2807,1.0,0.2807,0.082171,0.9997,0.11971099917,0.2807
0.0138,0.2034,1.0,0.0,0.0138,0.0,0.0138,1.0,0.0138,0.007024,1.0,0.00465881652,0.0138
0.9,0.7459,0.9667,0.86,0.9,0.02,0.9,0.9667,0.9,0.10632,0.9996,0.8171919900000001,0.9
0.016,0.204,1.0,0.0,0.016,0.0,0.016,1.0,0.016,0.009866,1.0,0.005413248,0.016
0.5261,0.3315,1.0,0.0,0.5261,0.0,0.5261,1.0,0.5261,0.377999,0.9994,0.26735944293,0.5261
0.3,0.2683,0.9667,0.0,0.3,0.0,0.3,0.9667,0.3,0.045961,0.9999,0.12654333,0.3
0.035,0.0421,0.1667,0.0,0.035,0.0,0.035,0.1667,0.035,0.01209,1.0,0.0023508135000000004,0.035
0.02,0.205,1.0,0.0,0.02,0.0,0.02,1.0,0.02,0.008461,1.0,0.0067932,0.02
0.3962,0.2991,1.0,0.0,0.3962,0.0,0.3962,1.0,0.3962,0.207418,0.9985,0.18420708852,0.3962
0.7987,0.672,0.3333,0.9667,0.7987,0.14,0.7987,0.3333,0.7987,0.074186,0.9995,0.55818515277,0.7987
0.3987,0.2997,1.0,0.0,0.3987,0.0,0.3987,1.0,0.3987,0.194647,0.9992,0.18570134277,0.3987
0.22,0.255,1.0,0.0,0.22,0.0,0.22,1.0,0.22,0.048352,0.9998,0.0893772,0.22
0.5954,0.7802,1.0,1.0,0.5954,0.22,0.5954,1.0,0.5954,0.502651,0.9986,0.5145852862800001,0.5954
0.9992,0.8419,1.0,1.0,0.9992,0.02,0.9992,1.0,0.9992,0.163558,0.9989,0.99793461312,0.9992
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7e-06,1.0,0.0,0.0
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.1473,0.0702,0.1667,0.0,0.1473,0.0,0.1473,0.1667,0.1473,0.082096,0.9997,0.0154019826,0.1473
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.1e-05,1.0,0.0,0.0
0.08,0.22,1.0,0.0,0.08,0.0,0.08,1.0,0.08,0.113988,0.9999,0.0287712,0.08
0.0679,0.217,1.0,0.0,0.0679,0.0,0.0679,1.0,0.0679,0.00075,1.0,0.02414596653,0.0679
0.398,0.2995,1.0,0.0,0.398,0.0,0.398,1.0,0.398,0.251077,0.9994,0.18528253200000003,0.398
