domain,sys_idx,half_life,initial_identity,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score,process_regime_tg,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness_tg,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy,collapse_available,recovery_possible,recovery_steps_mean,recovery_probability,recovery_entropy,collapse_regime_shifts,self_prediction,internal_continuity,self_model_consistency,closure_adaptation,forecast_stability,self_alignment,temporal_self_coherence,perturbation_anticipation,self_prediction_norm,internal_continuity_norm,self_model_consistency_norm,closure_adaptation_norm,forecast_stability_norm,self_alignment_norm,temporal_self_coherence_norm,perturbation_anticipation_norm,self_reference_composite,passive_persistence,active_continuity,observer_continuity,perspective_continuity,temporal_alignment,self_referential_closure,local_future_prediction,self_state_anticipation,recursive_correction,continuity_adaptation,reconstruction_anticipation,local_future_prediction_norm,self_state_anticipation_norm,recursive_correction_norm,continuity_adaptation_norm,reconstruction_anticipation_norm,internal_modeling_composite,perspective_drift,recursive_alignment,identity_frame_continuity,closure_persistence_through_change,observer_level,reactive_condition,adaptive_condition,observer_like_condition,self_model_drift
coupled_map_lattice,92,100,0.1607376820291903,CL,0.8667,0.0,0.0138,0.015089,0.9999,0.0138,0.0,0.0,0.0,0.1768,CL,op_additive,0.8667,0.1333,0.026152,0.9999,0.0138,0.0138,0.015089,0.5665,,,,,,,0.01196046,0.8666133300000001,0.0,0.0,0.0002082281999999,0.1376594149615331,0.0,,0.0119604599988039,0.8666133299133387,0.0,0.0,0.000257676977571,0.1376594148399476,0.0,,0.1452129831042373,0.8547015381940732,0.0039868199999999,8.301683523236012e-07,,0.0,0.00019044,0.8667,0.15323256,0.0,,0.0,0.86669999991333,0.1771065187035244,0.0,,0.0,0.2609516296542136,0.984911,0.002077142912354573,1.7243783090900423e-09,2.87354915999862e-06,0,0.0,0.0,0.0,0.0
coupled_map_lattice,93,94,0.5909957706552057,CG,0.6667,0.85,0.405,0.121688,0.9988,0.405,1.1869,0.8145,0.06,0.5783,CG,op_additive,0.6667,0.3333,0.058928,0.9988,0.405,0.405,0.121688,0.9183,4.0,1.0,4.18,0.85,0.0,1.0,0.2700135,0.66589996,0.34425,0.3298725,0.04928364,0.8897224306214403,0.0243,0.85,0.2700134999729986,0.66589995993341,0.344249999965575,0.3346879398417838,0.0609872217062899,0.8897224305186799,0.0303749999962031,0.9499999999683334,0.4432420064879092,0.5560898839198762,0.314712,0.01551015291168,0.013183629974928,0.0216202550641009,0.164025,0.6667,0.38555261,0.280391625,0.013183629974928,0.692325,0.66669999993333,0.4456225265319438,0.2844847488655162,0.1819455080822471,0.6993181817475436,0.4556141930321161,0.878312,0.10826854313746183,0.0016792616595868552,0.0199598742,0,0.0,1.0,1.0,0.026594520389274574
coupled_map_lattice,94,50,0.0142778223498769,RG,0.1667,0.0,0.04,0.007754,1.0,0.04,0.0,0.0,0.0,0.0433,RG,op_additive,0.1667,0.8333,0.026542,1.0,0.04,0.04,0.007754,0.65,,,,,,,0.0066679999999999,0.1667,0.0,0.0,0.0003101599999999,0.8459614903918529,0.0,,0.0066679999993331,0.16669999998333,0.0,0.0,0.0003838149269092,0.845961490287997,0.0,,0.1456733293139385,0.8543266706860615,0.0022226666666666,6.893822933331007e-07,,0.0,0.0016,0.1667,0.0072181099999999,0.0,,0.0,0.16669999998333,0.0083427068876164,0.0,,0.0,0.0437606767177366,0.992246,0.006559585396498427,4.5220620239524025e-09,1.2406399999996e-05,0,0.0,0.0,0.0,0.07283666465696925
coupled_map_lattice,95,100,0.2228388184198553,RG,1.0,0.0,0.085,0.025834,1.0,0.085,0.0,0.0,0.0,0.2213,RG,op_additive,1.0,0.0,0.0,1.0,0.085,0.085,0.025834,0.0,,,,,,,0.085,1.0,0.0,0.0,0.00219589,0.0266316580361801,0.0,,0.0849999999915,0.9999999999,0.0,0.0,0.0027173567186316,0.0266316579118154,0.0,,0.1591927163602781,0.8408072836397219,0.0283333333333333,6.221688333333333e-05,,0.0,0.007225,1.0,0.2213,0.0,,0.0,0.9999999999,0.2557790106038166,0.0,,0.0,0.3139447526259541,0.974166,0.0006880022537066767,4.280535595193871e-08,0.00018665065,0,0.0,0.0,0.0,0.0
coupled_map_lattice,96,100,0.2332379172065058,RG,1.0,0.0,0.095,0.026448,1.0,0.095,0.0,0.0,0.0,0.2238,RG,op_additive,1.0,0.0,0.0,1.0,0.095,0.095,0.026448,0.0,,,,,,,0.095,1.0,0.0,0.0,0.00251256,0.0297574394811507,0.0,,0.0949999999905,0.9999999999,0.0,0.0,0.0031092276010935,0.0297574393568642,0.0,,0.1611238095497797,0.8388761904502203,0.0316666666666666,7.956440000000001e-05,,0.0,0.009025,1.0,0.2238,0.0,,0.0,0.9999999999,0.2586685159201723,0.0,,0.0,0.3146671289550431,0.973552,0.0007870247593974737,6.261915276660437e-08,0.00023869320000000001,0,0.0,0.0,0.0,0.0
coupled_map_lattice,97,4,0.0945858497484218,RG,0.1,0.0,0.15,0.047027,0.9999,0.15,0.0,0.0,0.0,0.0575,RG,op_additive,0.1,0.9,0.023866,0.9999,0.15,0.15,0.047027,0.469,,,,,,,0.015,0.09999,0.0,0.0,0.0070540499999999,0.9471117779510988,0.0,,0.0149999999985,0.099989999990001,0.0,0.0,0.0087292032665861,0.9471117778497752,0.0,,0.1529758544435517,0.8469394431418927,0.005,3.52702499999995e-05,,0.0,0.0225,0.1,0.00575,0.0,,0.0,0.09999999999,0.0066458622276183,0.0,,0.0,0.0266614655544045,0.952973,0.04453982558170632,1.570930783223155e-06,0.001058107499999985,0,0.0,0.0,0.0,0.14685682026580962
coupled_map_lattice,98,100,0.1989447025442751,CL,0.8,0.0,0.0757,0.035076,0.9998,0.0757,0.0,0.0,0.0,0.1789,CL,op_additive,0.8,0.2,0.038191,0.9998,0.0757,0.0757,0.035076,0.5714,,,,,,,0.06056,0.7998400000000001,0.0,0.0,0.0026552532,0.2236809203271217,0.0,,0.060559999993944,0.7998399999200161,0.0,0.0,0.0032858067219616,0.2236809202076894,0.0,,0.1553381038348016,0.8444929637859654,0.0201866666666666,5.3600711264e-05,,0.0,0.00573049,0.8,0.14312,0.0,,0.0,0.79999999992,0.1654184003507376,0.0,,0.0,0.2413546000676844,0.964924,0.007845831961394122,4.2054217358854906e-07,0.00020100266724,0,0.0,0.0,0.0,0.0
coupled_map_lattice,99,25,0.1070188241151938,RG,0.4667,0.0,0.065,0.023871,0.9999,0.065,0.0,0.0,0.0,0.1096,RG,op_additive,0.4667,0.5333,0.105593,0.9999,0.065,0.065,0.023871,0.9501,,,,,,,0.0303355,0.46665333,0.0,0.0,0.001551615,0.5537634409160087,0.0,,0.0303354999969664,0.4666533299533347,0.0,0.0,0.0019200831758328,0.5537634408048389,0.0,,0.1503817648472818,0.8495332733292029,0.0101118333333333,1.56896722775e-05,,0.0,0.004225,0.4667,0.05115032,0.0,,0.0,0.46669999995333,0.0591196486293204,0.0,,0.0,0.1314549121456626,0.976129,0.013218887098106044,2.0740000644255683e-07,0.000100854975,0,0.0,0.0,0.0,0.11278632363546134
coupled_map_lattice,100,100,0.2294108273304926,RG,1.0,0.0,0.1,0.032629,1.0,0.1,0.0,0.0,0.0,0.225,RG,op_additive,1.0,0.0,0.0,1.0,0.1,0.1,0.032629,0.0,,,,,,,0.1,1.0,0.0,0.0,0.0032629,0.0312578145747365,0.0,,0.09999999999,0.9999999999,0.0,0.0,0.0040377538206482,0.0312578144504876,0.0,,0.1621850811658765,0.8378149188341235,0.0333333333333333,0.0001087633333333,,0.0,0.01,1.0,0.225,0.0,,0.0,0.9999999999,0.2600554784720232,0.0,,0.0,0.3150138695930058,0.967371,0.0010199112317590773,1.1092894527018911e-07,0.00032629,0,0.0,0.0,0.0,0.0
coupled_map_lattice,101,56,0.0857041204879483,RG,0.4667,0.0,0.06,0.023118,0.9999,0.06,0.0,0.0,0.0,0.1083,RG,op_additive,0.4667,0.5333,0.10185,0.9999,0.06,0.06,0.023118,0.9654,,,,,,,0.028002,0.46665333,0.0,0.0,0.00138708,0.5521380345646241,0.0,,0.0280019999971997,0.4666533299533347,0.0,0.0,0.0017164753959805,0.5521380344534135,0.0,,0.1497871199714183,0.850127858740579,0.009334,1.294700472e-05,,0.0,0.0036,0.4667,0.0505436099999999,0.0,,0.0,0.46669999995333,0.0584184119211259,0.0,,0.0,0.131279602968614,0.976882,0.01276432708306498,1.6525980299206612e-07,8.322479999999999e-05,0,0.0,0.0,0.0,0.06590633278742404
coupled_map_lattice,102,100,0.6511001510697112,CG,1.0,0.96,0.26,0.071429,0.9997,0.26,0.3349,0.921,0.02,0.6462,CG,op_additive,1.0,0.0,0.0,0.9997,0.26,0.26,0.071429,0.0,9.0,1.0,4.06,0.96,0.0,1.0,0.26,0.9997,0.2496,0.23946,0.01857154,0.5578894724233697,0.0052,0.96,0.259999999974,0.99969999990003,0.2495999999750399,0.2429556088322414,0.0229817973552122,0.5578894723123031,0.0064999999991875,0.9866666666337778,0.415786693122724,0.5840380428852129,0.2496866666666667,0.0046370659174666,0.004451583280768,0.0029010252566015,0.0676,1.0,0.6462,0.2298816,0.004451583280768,0.8841600000000001,0.9999999999,0.7468793341716505,0.2332373844789517,0.1721277582888595,0.893090909000698,0.6090670771680319,0.928571,0.03984948712572888,0.00018478469857924148,0.004828600400000001,0,0.0,1.0,0.0,0.0
coupled_map_lattice,103,100,0.6090863550445266,CG,0.8667,0.86,0.4089,0.098625,0.9989,0.4089,0.6134,0.8402,0.02,0.6196,CG,op_additive,0.8667,0.1333,0.030643,0.9989,0.4089,0.4089,0.098625,0.5665,11.0,1.0,2.3,0.86,0.0,1.0,0.35439363,0.8657466300000001,0.3516539999999999,0.34355778,0.0403277625,0.6912978244947116,0.008178,0.86,0.3543936299645606,0.8657466299134254,0.3516539999648345,0.3485729959448477,0.0499045564107299,0.6912978243869843,0.0102224999987221,0.9533333333015556,0.4531406837357075,0.5462577710164018,0.3498684699999999,0.0141094125643983,0.0121340948053826,0.0056534336087177,0.16719921,0.8667,0.5370073200000001,0.2954596907999999,0.0121340948053826,0.722572,0.86669999991333,0.620674202424795,0.299772776512569,0.180765478467787,0.7298707069969828,0.5395566328630927,0.901375,0.06817924794079093,0.0009619691375270226,0.01649002208625,0,0.0,1.0,1.0,0.0
coupled_map_lattice,104,100,0.275947453672898,CH,1.0,0.0,0.3356,0.185526,1.0,0.3356,0.0,0.0,0.0,0.2839,CH,op_additive,1.0,0.0,0.0,1.0,0.3356,0.3356,0.185526,0.0,,,,,,,0.3356,1.0,0.0,0.0,0.0622625256,0.1049012254182419,0.0,,0.33559999996644,0.9999999999,0.0,0.0,0.0770482548115511,0.1049012252958364,0.0,,0.2167927828534039,0.7832072171465961,0.1118666666666666,0.00696510119712,,0.0,0.11262736,1.0,0.2839,0.0,,0.0,0.9999999999,0.3281322237253661,0.0,,0.0,0.3320330559063415,0.814474,0.019461904746944748,0.00013555413605118027,0.02089530359136,0,0.0,0.0,0.0,0.0
coupled_map_lattice,105,100,0.2649642848938041,CH,0.8333,0.0,0.4276,0.089835,0.999,0.4276,0.0,0.0,0.0,0.2736,CH,op_additive,0.8333,0.1667,0.03683,0.999,0.4276,0.4276,0.089835,0.65,,,,,,,0.35631908,0.8324667,0.0,0.0,0.038413446,0.3004501126155976,0.0,,0.3563190799643681,0.8324666999167534,0.0,0.0,0.0475356395693296,0.3004501124980869,0.0,,0.2195387902783625,0.7796807485119158,0.1187730266666666,0.0045624812461165,,0.0,0.18284176,0.8333,0.22799088,0.0,,0.0,0.83329999991667,0.2635123439362561,0.0,,0.0,0.2742030859632315,0.910165,0.026990935866822212,0.00012314563870750953,0.0164255895096,0,0.0,0.0,0.0,0.0
coupled_map_lattice,106,100,0.3459375886432695,CH,1.0,0.0,0.5223,0.19487,1.0,0.5223,0.0,0.0,0.0,0.3306,CH,op_additive,1.0,0.0,0.0,1.0,0.5223,0.5223,0.19487,0.0,,,,,,,0.5223,1.0,0.0,0.0,0.1017806009999999,0.1632908228102912,0.0,,0.52229999994777,0.9999999999,0.0,0.0,0.1259508445112097,0.1632908226893473,0.0,,0.2587916667211896,0.7412083332788104,0.1741,0.0177200026340999,,0.0,0.2727972899999999,1.0,0.3306,0.0,,0.0,0.9999999999,0.3821081830348927,0.0,,0.0,0.3455270457337231,0.80513,0.031820482641041446,0.0005638590362175846,0.053160007902299945,0,0.0,0.0,1.0,0.0
coupled_map_lattice,107,100,0.5926565514526495,CG,1.0,0.88,0.23,0.060361,0.9998,0.23,0.3262,0.8398,0.04,0.6095,CG,op_additive,1.0,0.0,0.0,0.9998,0.23,0.23,0.060361,0.0,9.0,1.0,4.57,0.88,0.0,1.0,0.23,0.9998,0.2024,0.193154,0.01388303,0.5120030008112026,0.0092,0.88,0.229999999977,0.99979999990002,0.20239999997976,0.1959736393067015,0.0171798882664729,0.5120030006989874,0.0114999999985624,0.959999999968,0.391107066011938,0.6087711554012644,0.208518,0.00289486164954,0.0025474782515951,0.004710427607463,0.0529,1.0,0.6095,0.16997552,0.0025474782515951,0.739024,0.9999999999,0.7044613961275473,0.1724568025898973,0.1699869054726174,0.746488888813486,0.5586787985807096,0.939639,0.030905013131965003,8.946573729425557e-05,0.0031930969,0,0.0,1.0,0.0,0.0
coupled_map_lattice,108,100,0.2125600775391019,RG,1.0,0.0,0.0719,0.019983,0.9999,0.0719,0.0,0.0,0.0,0.218,RG,op_additive,1.0,0.0,0.0,0.9999,0.0719,0.0719,0.019983,0.0,,,,,,,0.0719,0.9999,0.0,0.0,0.0014367777,0.022505626528819,0.0,,0.07189999999281,0.99989999990001,0.0,0.0,0.0017779750061593,0.022505626404351,0.0,,0.1565833716147615,0.8433322867223999,0.0239666666666666,3.443477221e-05,,0.0,0.00516961,1.0,0.218,0.0,,0.0,0.9999999999,0.2519648635862269,0.0,,0.0,0.3129912158715567,0.980017,0.0004497299349253901,1.5486347865173933e-08,0.00010330431663000001,0,0.0,0.0,0.0,0.0
coupled_map_lattice,109,100,0.2976536256899177,CH,1.0,0.0,0.3102,0.157478,1.0,0.3102,0.0,0.0,0.0,0.2775,CH,op_additive,1.0,0.0,0.0,1.0,0.3102,0.3102,0.157478,0.0,,,,,,,0.3102,1.0,0.0,0.0,0.0488496755999999,0.0968992249191175,0.0,,0.3101999999689799,0.9999999999,0.0,0.0,0.0604502020568599,0.0968992247965117,0.0,,0.209649918103193,0.790350081896807,0.1033999999999999,0.0050510564570399,,0.0,0.0962240399999999,1.0,0.2775,0.0,,0.0,0.9999999999,0.3207350901154953,0.0,,0.0,0.3301837725038738,0.842522,0.015259496141812786,7.707657651827891e-05,0.015153169371119967,0,0.0,0.0,0.0,0.0
coupled_map_lattice,110,100,0.2085335364724489,RG,1.0,0.0,0.07,0.020858,1.0,0.07,0.0,0.0,0.0,0.2175,RG,op_additive,1.0,0.0,0.0,1.0,0.07,0.07,0.020858,0.0,,,,,,,0.07,1.0,0.0,0.0,0.00146006,0.0218804702398249,0.0,,0.069999999993,0.9999999999,0.0,0.0,0.0018067862463991,0.0218804701153413,0.0,,0.1562410366078201,0.8437589633921799,0.0233333333333333,3.4068066666666667e-05,,0.0,0.0049,1.0,0.2175,0.0,,0.0,0.9999999999,0.2513869625229557,0.0,,0.0,0.3128467406057389,0.979142,0.0004563828482622678,1.5548081300122157e-08,0.00010220420000000001,0,0.0,0.0,0.0,0.0
coupled_map_lattice,111,100,0.2554079743174614,RG,1.0,0.0,0.24,0.04025,0.9997,0.24,0.0,0.0,0.0,0.26,RG,op_additive,1.0,0.0,0.0,0.9997,0.24,0.24,0.04025,0.0,,,,,,,0.24,0.9997,0.0,0.0,0.00966,0.0750187548043238,0.0,,0.239999999976,0.99969999990003,0.0,0.0,0.0119539985618505,0.0750187546811703,0.0,,0.1895246790170072,0.8102321783866979,0.08,0.0007728,,0.0,0.0576,1.0,0.26,0.0,,0.0,0.9999999999,0.3005085529010046,0.0,,0.0,0.3251271382002511,0.95975,0.0030195048808740327,2.3334733719394525e-06,0.0023184,0,0.0,0.0,0.0,0.0
coupled_map_lattice,112,100,0.2423093679969512,RG,0.9667,0.0,0.06,0.022774,1.0,0.06,0.0,0.0,0.0,0.2083,RG,op_additive,0.9667,0.0333,0.013503,1.0,0.06,0.06,0.022774,0.2108,,,,,,,0.058002,0.9667,0.0,0.0,0.0013664399999999,0.0520130033693407,0.0,,0.0580019999941998,0.96669999990333,0.0,0.0,0.0016909339332148,0.0520130032456114,0.0,,0.1540579910109079,0.8459420089890921,0.019334,2.6418750959998067e-05,,0.0,0.0036,0.9667,0.20136361,0.0,,0.0,0.96669999990333,0.2327364886462394,0.0,,0.0,0.2998591221373923,0.977226,0.0011845441387333651,3.1294176602322176e-08,8.1986399999994e-05,0,0.0,0.0,0.0,0.0
coupled_map_lattice,113,100,0.2141342330301381,RG,1.0,0.0,0.07,0.016673,1.0,0.07,0.0,0.0,0.0,0.2175,RG,op_additive,1.0,0.0,0.0,1.0,0.07,0.07,0.016673,0.0,,,,,,,0.07,1.0,0.0,0.0,0.00116711,0.0218804702398249,0.0,,0.069999999993,0.9999999999,0.0,0.0,0.0014442682465343,0.0218804701153413,0.0,,0.1561892483221251,0.8438107516778749,0.0233333333333333,2.723256666666667e-05,,0.0,0.0049,1.0,0.2175,0.0,,0.0,0.9999999999,0.2513869625229557,0.0,,0.0,0.3128467406057389,0.983327,0.00036481308030860055,9.934796530375987e-09,8.169770000000001e-05,0,0.0,0.0,0.0,0.0
coupled_map_lattice,114,34,0.1010656843048491,RG,0.4667,0.0,0.06,0.02668,1.0,0.06,0.0,0.0,0.0,0.1083,RG,op_additive,0.4667,0.5333,0.104301,1.0,0.06,0.06,0.02668,0.9968,,,,,,,0.028002,0.4667,0.0,0.0,0.0016007999999999,0.5521380345646241,0.0,,0.0280019999971997,0.46669999995333,0.0,0.0,0.0019809483331066,0.5521380344534135,0.0,,0.1498315689624357,0.8501684310375643,0.009334,1.4941867199999066e-05,,0.0,0.0036,0.4667,0.0505436099999999,0.0,,0.0,0.46669999995333,0.0584184119211259,0.0,,0.0,0.131279602968614,0.97332,0.01473104276218417,2.2010928467006328e-07,9.6047999999994e-05,0,0.0,0.0,0.0,0.09888883551520755
coupled_map_lattice,115,100,0.1797687559140636,RG,0.8667,0.0,0.1048,0.037271,0.9998,0.1048,0.0,0.0,0.0,0.1995,RG,op_additive,0.8667,0.1333,0.030643,0.9998,0.1048,0.1048,0.037271,0.5665,,,,,,,0.09083016,0.86652666,0.0,0.0,0.0039060008,0.1660415104818653,0.0,,0.090830159990917,0.8665266599133473,0.0,0.0,0.00483357432151,0.1660415103609902,0.0,,0.1611759863695378,0.8386562488277362,0.0302767199999999,0.0001182608925413,,0.0,0.01098304,0.8667,0.17290665,0.0,,0.0,0.86669999991333,0.1998458737633095,0.0,,0.0,0.2666364684191599,0.962729,0.006188533137169602,7.318614523230885e-07,0.00040934888384,0,0.0,0.0,0.0,0.0
coupled_map_lattice,116,100,0.2596443460832497,RG,1.0,0.0,0.22,0.048352,0.9998,0.22,0.0,0.0,0.0,0.255,RG,op_additive,1.0,0.0,0.0,0.9998,0.22,0.22,0.048352,0.0,,,,,,,0.22,0.9998,0.0,0.0,0.01063744,0.0687671919143827,0.0,,0.219999999978,0.99979999990002,0.0,0.0,0.0131635551202662,0.0687671917910727,0.0,,0.1859615352556227,0.8138756570514284,0.0733333333333333,0.0007800789333333,,0.0,0.0484,1.0,0.255,0.0,,0.0,0.9999999999,0.2947295422682929,0.0,,0.0,0.3236823855420732,0.951648,0.003325031263444232,2.5937868412874513e-06,0.0023402368,0,0.0,0.0,0.0,0.0
coupled_map_lattice,117,100,0.3021519329934833,CH,1.0,0.0,0.4181,0.162732,1.0,0.4181,0.0,0.0,0.0,0.3045,CH,op_additive,1.0,0.0,0.0,1.0,0.4181,0.4181,0.162732,0.0,,,,,,,0.4181,1.0,0.0,0.0,0.0680382492,0.1306576645247991,0.0,,0.41809999995819,0.9999999999,0.0,0.0,0.0841955624314317,0.1306576644030383,0.0,,0.2332790323846657,0.7667209676153343,0.1393666666666666,0.0094822639968399,,0.0,0.17480761,1.0,0.3045,0.0,,0.0,0.9999999999,0.351941747532138,0.0,,0.0,0.3379854368580345,0.837268,0.021262183063449607,0.0002016136329567673,0.028446791990520002,0,0.0,0.0,0.0,0.0
coupled_map_lattice,118,100,0.3022505927084991,CH,0.7667,0.0,0.6298,0.156161,0.9986,0.6298,0.0,0.0,0.0,0.3108,CH,op_additive,0.7667,0.2333,0.047437,0.9986,0.6298,0.6298,0.156161,0.7838,,,,,,,0.48286766,0.76562662,0.0,0.0,0.0983501978,0.4302325582107736,0.0,,0.4828676599517132,0.7656266199234374,0.0,0.0,0.1217058098404677,0.4302325580965116,0.0,,0.2572046639731614,0.7417554225564011,0.1609558866666666,0.015830043290741,,0.0,0.39664804,0.7667,0.23829036,0.0,,0.0,0.76669999992333,0.2754165048225362,0.0,,0.0,0.2605291261864665,0.843839,0.06718554652275262,0.0010635501099672674,0.06194095457444,0,0.0,0.0,1.0,0.0
coupled_map_lattice,119,100,0.2129223030967609,RG,1.0,0.0,0.07,0.017467,1.0,0.07,0.0,0.0,0.0,0.2175,RG,op_additive,1.0,0.0,0.0,1.0,0.07,0.07,0.017467,0.0,,,,,,,0.07,1.0,0.0,0.0,0.00122269,0.0218804702398249,0.0,,0.069999999993,0.9999999999,0.0,0.0,0.0015130470498539,0.0218804701153413,0.0,,0.1561990738654564,0.8438009261345436,0.0233333333333333,2.852943333333333e-05,,0.0,0.0049,1.0,0.2175,0.0,,0.0,0.9999999999,0.2513869625229557,0.0,,0.0,0.3128467406057389,0.982533,0.0003821861736790215,1.0903554962897398e-08,8.558830000000002e-05,0,0.0,0.0,0.0,0.0
coupled_map_lattice,120,8,0.116826627110482,RG,0.3,0.0,0.095,0.042954,0.9999,0.095,0.0,0.0,0.0,0.0837,RG,op_additive,0.3,0.7,0.055687,0.9999,0.095,0.095,0.042954,0.8813,,,,,,,0.0284999999999999,0.29997,0.0,0.0,0.00408063,0.7298074518967483,0.0,,0.0284999999971499,0.299969999970003,0.0,0.0,0.0050496734111225,0.7298074517899851,0.0,,0.1519038750240372,0.8480113153634652,0.0094999999999999,3.8765984999999865e-05,,0.0,0.009025,0.3,0.0251099999999999,0.0,,0.0,0.29999999997,0.0290221913974777,0.0,,0.0,0.0822555478418694,0.957046,0.03134814928877293,1.2152418851063277e-06,0.00038765985,0,0.0,0.0,0.0,0.13975156502211425
coupled_map_lattice,121,100,0.1279135121563583,CL,0.8,0.0,0.0944,0.036439,0.9998,0.0944,0.0,0.0,0.0,0.1836,CL,op_additive,0.8,0.2,0.038191,0.9998,0.0944,0.0944,0.036439,0.5714,,,,,,,0.07552,0.7998400000000001,0.0,0.0,0.0034398415999999,0.2295573894436662,0.0,,0.075519999992448,0.7998399999200161,0.0,0.0,0.0042567144450718,0.229557389324381,0.0,,0.158453443383131,0.8413782473055456,0.0251733333333333,8.659227921066415e-05,,0.0,0.00891136,0.8,0.14688,0.0,,0.0,0.79999999992,0.1697642163465367,0.0,,0.0,0.2424410540666342,0.963561,0.008364841713937752,7.243307092463083e-07,0.00032472104703999054,0,0.0,0.0,0.0,0.0
coupled_map_lattice,122,21,0.0891898733476569,RG,0.4333,0.0,0.065,0.02465,0.9999,0.065,0.0,0.0,0.0,0.1029,RG,op_additive,0.4333,0.5667,0.101685,0.9999,0.065,0.065,0.02465,0.9794,,,,,,,0.0281645,0.43325667,0.0,0.0,0.00160225,0.5871467867482938,0.0,,0.0281644999971835,0.4332566699566743,0.0,0.0,0.0019827426703649,0.5871467866379595,0.0,,0.1500786713231689,0.8498363365439634,0.0093881666666666,1.5042190041666666e-05,,0.0,0.004225,0.4333,0.04458657,0.0,,0.0,0.43329999995667,0.0515332524212282,0.0,,0.0,0.1212083130944745,0.97535,0.014473168293345441,2.1770814797352653e-07,0.00010414625,0,0.0,0.0,0.0,0.11856215034530344
coupled_map_lattice,123,100,0.4126975202326929,CH,1.0,0.0,0.8393,0.212985,1.0,0.8393,0.0,0.0,0.0,0.4098,CH,op_additive,1.0,0.0,0.0,1.0,0.8393,0.8393,0.212985,0.0,,,,,,,0.8393,1.0,0.0,0.0,0.1787583105,0.2623155789869573,0.0,,0.8392999999160701,0.9999999999,0.0,0.0,0.2212087563805214,0.2623155788684921,0.0,,0.3318320478664405,0.6681679521335595,0.2797666666666666,0.0500106166675499,,0.0,0.7044244900000001,1.0,0.4098,0.0,,0.0,0.9999999999,0.4736477114570449,0.0,,0.0,0.3684119278392612,0.787015,0.0558692835905371,0.0027940573251369867,0.15003185000264999,0,0.0,0.0,1.0,0.0
coupled_map_lattice,124,100,0.2396976773558239,RG,1.0,0.0,0.09,0.022504,1.0,0.09,0.0,0.0,0.0,0.2225,RG,op_additive,1.0,0.0,0.0,1.0,0.09,0.09,0.022504,0.0,,,,,,,0.09,1.0,0.0,0.0,0.00202536,0.028132033129766,0.0,,0.089999999991,0.9999999999,0.0,0.0,0.0025063302823219,0.0281320330054389,0.0,,0.1600911947398229,0.8399088052601771,0.03,6.07608e-05,,0.0,0.0081,1.0,0.2225,0.0,,0.0,0.9999999999,0.2571659731556673,0.0,,0.0,0.3142914932639168,0.977496,0.0006330832735522541,3.84666461676538e-08,0.00018228239999999997,0,0.0,0.0,0.0,0.0
coupled_map_lattice,125,100,0.2177819735653168,RG,0.9667,0.0,0.06,0.019416,1.0,0.06,0.0,0.0,0.0,0.2083,RG,op_additive,0.9667,0.0333,0.008545,1.0,0.06,0.06,0.019416,0.2108,,,,,,,0.058002,0.9667,0.0,0.0,0.0011649599999999,0.0520130033693407,0.0,,0.0580019999941998,0.96669999990333,0.0,0.0,0.0014416076774962,0.0520130032456114,0.0,,0.1540223729743767,0.8459776270256233,0.019334,2.2523336639998068e-05,,0.0,0.0036,0.9667,0.20136361,0.0,,0.0,0.96669999990333,0.2327364886462394,0.0,,0.0,0.2998591221373923,0.980584,0.001009884473419119,2.2745967962325997e-08,6.9897599999994e-05,0,0.0,0.0,0.0,0.0
coupled_map_lattice,126,100,0.7374848632179501,CG,1.0,1.0,0.437,0.183198,0.9999,0.437,0.1935,0.9664,0.02,0.7072,CG,op_additive,1.0,0.0,0.0,0.9999,0.437,0.437,0.183198,0.0,14.0,1.0,3.36,1.0,0.0,1.0,0.437,0.9999,0.437,0.4223168,0.080057526,0.6341585396806505,0.00874,1.0,0.4369999999563,0.99989999990001,0.4369999999563,0.4284817308280461,0.0990691046241526,0.634158539571493,0.0109249999986343,0.9999999999666668,0.5058167968502003,0.4941337848294847,0.4321056,0.0345933053067456,0.0345933053067456,0.0055425456368088,0.190969,1.0,0.7072,0.4223168,0.0345933053067456,0.9664,0.9999999999,0.8173832638907325,0.4284817308280461,0.2060171653840831,0.976161616063014,0.6856087552131751,0.816802,0.1161765761524158,0.0040189317683329,0.034985138862000005,3,1.0,1.0,1.0,0.0
coupled_map_lattice,127,100,0.2240873213056308,RG,1.0,0.0,0.085,0.014933,1.0,0.085,0.0,0.0,0.0,0.2213,RG,op_additive,1.0,0.0,0.0,1.0,0.085,0.085,0.014933,0.0,,,,,,,0.085,1.0,0.0,0.0,0.001269305,0.0266316580361801,0.0,,0.0849999999915,0.9999999999,0.0,0.0,0.0015707318990217,0.0266316579118154,0.0,,0.1590289128146196,0.8409710871853804,0.0283333333333333,3.5963641666666674e-05,,0.0,0.007225,1.0,0.2213,0.0,,0.0,0.9999999999,0.2557790106038166,0.0,,0.0,0.3139447526259541,0.985067,0.00039769054945427746,1.4302400414793417e-08,0.00010789092500000002,0,0.0,0.0,0.0,0.0
