domain,sys_idx,process_regime,transition_neighbor_fraction,transition_sharpness,org_gradient_predictive_shear,org_curvature_local_curvature,process_rigidity,is_near_transition
coupled_map_lattice,390,CH,0.3333,0.4094,0.0188,0.3402,0.0391,1
coupled_map_lattice,391,RG,0.0,0.7678,70.8997,4.8767,24.811,0
coupled_map_lattice,392,CL,0.1667,0.5832,0.2121,0.661,0.1735,0
coupled_map_lattice,393,RG,0.0,0.8563,4.9022,1.4559,1.9051,0
coupled_map_lattice,394,CH,0.1333,1.0973,0.0614,0.5537,0.0963,0
coupled_map_lattice,395,CG,0.3667,0.65,0.0206,0.369,0.0221,1
coupled_map_lattice,396,RG,0.0333,0.4762,0.0955,0.5522,0.1012,0
coupled_map_lattice,397,RG,0.0,0.6798,0.0222,0.5708,0.0953,0
coupled_map_lattice,398,RG,0.0,0.5803,177.3281,16.6193,127.4252,0
coupled_map_lattice,399,CH,0.2333,0.2908,0.0779,0.4442,0.1747,0
coupled_map_lattice,400,RG,0.0,0.621,0.0196,0.4429,0.0607,0
coupled_map_lattice,401,CG,1.0,0.3515,0.2365,0.5287,0.234,1
coupled_map_lattice,402,RG,0.0667,0.7696,0.033,0.4329,0.0616,0
coupled_map_lattice,403,RG,0.0,0.7773,78.6832,6.3334,26.3021,0
coupled_map_lattice,404,RG,0.0,0.5899,0.1794,0.7325,0.1729,0
coupled_map_lattice,405,CL,0.4,0.3852,0.0647,0.7204,0.1286,1
coupled_map_lattice,406,CG,0.6333,0.3662,20.5676,4.4771,9.8224,1
coupled_map_lattice,407,CH,0.2667,0.5767,0.1057,1.1904,0.2968,0
coupled_map_lattice,408,CH,0.2,0.5233,0.0983,0.3307,0.0513,0
coupled_map_lattice,409,RG,0.0,0.8187,0.1246,0.7259,0.1058,0
coupled_map_lattice,410,RG,0.1,0.4608,0.0542,0.5382,0.0654,0
coupled_map_lattice,411,CG,0.5667,0.7521,0.1019,0.8131,0.1183,1
coupled_map_lattice,412,CG,0.8,0.5013,0.0663,1.0122,0.3121,1
coupled_map_lattice,413,RG,0.3,0.4697,0.0931,0.9744,0.0916,0
coupled_map_lattice,414,RG,0.0,0.5515,202.456,15.6664,81.443,0
coupled_map_lattice,415,RG,0.4333,0.3273,0.0866,0.444,0.0637,1
coupled_map_lattice,416,CH,0.3333,0.1967,0.0798,0.5829,0.1613,1
coupled_map_lattice,417,CH,0.2667,0.278,0.0603,0.4847,0.1834,0
coupled_map_lattice,418,RG,0.0,0.574,181.1508,9.7619,64.0152,0
coupled_map_lattice,419,RG,0.0,0.631,0.0557,0.7741,0.1151,0
coupled_map_lattice,420,CL,1.0,0.6663,0.1068,0.885,0.3626,1
coupled_map_lattice,421,CL,0.3,0.5132,0.0222,0.2819,0.0294,0
coupled_map_lattice,422,CL,0.3333,0.2857,0.1011,0.5388,0.1181,1
coupled_map_lattice,423,CG,0.6,0.3876,0.1316,0.7458,0.1269,1
coupled_map_lattice,424,CH,0.4333,0.3569,0.126,0.6155,0.153,1
coupled_map_lattice,425,RG,0.0,0.8549,0.0797,0.6326,0.141,0
coupled_map_lattice,426,CG,0.5667,0.8237,0.169,0.96,0.3307,1
coupled_map_lattice,427,RG,0.0333,0.7207,5.6314,1.6401,2.2485,0
coupled_map_lattice,428,CH,0.1667,0.9439,0.1617,0.4948,0.1073,0
coupled_map_lattice,429,CG,0.9333,0.2632,0.1115,0.5294,0.087,1
coupled_map_lattice,430,CH,0.4667,0.3486,0.0426,0.3614,0.0659,1
coupled_map_lattice,431,CL,0.3,0.403,0.0595,0.6434,0.1053,0
coupled_map_lattice,432,RG,0.3667,0.2857,0.0696,0.5619,0.0686,1
coupled_map_lattice,433,CG,0.4667,0.3486,0.1199,0.9012,0.2287,1
coupled_map_lattice,434,RG,0.0,0.5687,0.0659,0.3928,0.0895,0
coupled_map_lattice,435,RG,0.0,0.6857,7.0443,2.6375,3.0824,0
coupled_map_lattice,436,RG,0.0667,0.4903,0.0391,0.3079,0.0462,0
coupled_map_lattice,437,CH,0.3333,0.2487,0.0508,0.4155,0.1934,1
coupled_map_lattice,438,RG,0.3333,0.2,17.0098,2.937,6.8737,1
coupled_map_lattice,439,CH,0.1333,1.0284,0.0573,1.777,0.0946,0
coupled_map_lattice,440,RG,0.0667,0.6462,0.0351,0.4466,0.0742,0
coupled_map_lattice,441,RG,0.2333,0.6412,0.0408,0.3332,0.0432,0
coupled_map_lattice,442,RG,0.0,0.8583,53.1596,6.3816,18.5782,0
coupled_map_lattice,443,RG,0.1667,0.5637,0.0397,0.4417,0.0717,0
coupled_map_lattice,444,CL,0.0667,0.7582,0.0131,0.4563,0.0481,0
coupled_map_lattice,445,RG,0.0667,0.5571,0.0742,0.6475,0.0753,0
coupled_map_lattice,446,RG,0.0,0.994,6.395,2.1627,2.6472,0
coupled_map_lattice,447,CH,0.4667,0.2014,0.0638,0.415,0.1943,1
coupled_map_lattice,448,RG,0.0,0.8584,23.6334,4.7956,8.2295,0
coupled_map_lattice,449,RG,0.0,1.0428,4.964,1.5007,1.8689,0
coupled_map_lattice,450,CL,0.4333,0.9057,0.0346,0.2895,0.041,1
coupled_map_lattice,451,CL,0.2667,0.4944,0.0595,0.5377,0.1305,0
coupled_map_lattice,452,CH,0.6,1.5617,0.0575,0.4746,0.1886,1
coupled_map_lattice,453,RG,0.1333,0.4695,5.3159,1.8338,2.1595,0
coupled_map_lattice,454,RG,0.1,0.3624,0.041,0.6052,0.1015,0
coupled_map_lattice,455,RG,0.1,0.5336,5.8205,2.0557,2.4699,0
coupled_map_lattice,456,RG,0.5,0.2171,1.5416,1.7131,0.5717,1
coupled_map_lattice,457,RG,0.0,0.9031,7.3041,3.0815,3.5125,0
coupled_map_lattice,458,RG,0.0,0.9797,0.0554,0.3408,0.0441,0
coupled_map_lattice,459,CL,0.4333,0.2939,0.0324,0.4075,0.0585,1
coupled_map_lattice,460,CH,0.2667,0.4089,0.047,0.3527,0.1978,0
coupled_map_lattice,461,CH,0.1667,0.4689,0.1565,0.6961,0.1899,0
coupled_map_lattice,462,CH,0.2333,0.1795,0.0571,0.5797,0.0996,0
coupled_map_lattice,463,CG,0.6667,0.1903,0.1213,0.5944,0.0987,1
coupled_map_lattice,464,RG,0.4,0.1755,21.0978,5.1205,10.7995,1
coupled_map_lattice,465,RG,0.0,0.7825,18.4438,1.6823,9.1281,0
coupled_map_lattice,466,RG,0.0667,0.4676,6.1204,1.821,2.65,0
coupled_map_lattice,467,RG,0.2,0.4096,0.0216,0.2522,0.0195,0
coupled_map_lattice,468,CH,0.4,0.1933,0.1251,0.4921,0.1871,1
coupled_map_lattice,469,CG,0.8333,1.3783,0.1926,0.8824,0.2118,1
coupled_map_lattice,470,RG,0.0,0.7046,0.0547,0.459,0.119,0
coupled_map_lattice,471,RG,0.0,0.5305,30.5521,3.206,14.9571,0
coupled_map_lattice,472,RG,0.0,0.9022,0.037,0.2798,0.0386,0
coupled_map_lattice,473,CG,0.5333,0.2982,0.0728,0.4818,0.1463,1
coupled_map_lattice,474,RG,0.0,0.6136,120.5084,45.3343,90.345,0
coupled_map_lattice,475,RG,0.0,0.558,0.0241,0.3944,0.0558,0
coupled_map_lattice,476,RG,0.0333,0.5845,0.072,0.448,0.0905,0
coupled_map_lattice,477,CG,0.6333,0.2905,0.1337,0.7992,0.5688,1
coupled_map_lattice,478,RG,0.1,0.3064,54.4905,8.1641,28.5595,0
coupled_map_lattice,479,RG,0.1,0.6894,0.0587,0.5245,0.1328,0
coupled_map_lattice,480,CL,0.2,1.182,0.0405,0.3258,0.0357,0
coupled_map_lattice,481,RG,0.2667,0.2939,0.0778,0.4202,0.0818,0
coupled_map_lattice,482,RG,0.0,0.5377,263.818,18.3877,121.8492,0
coupled_map_lattice,483,CH,0.4333,0.4373,0.1789,1.0813,0.1487,1
coupled_map_lattice,484,RG,0.0,0.6897,1.6068,1.1345,1.984,0
coupled_map_lattice,485,RG,0.0,0.5878,0.1256,0.5311,0.0742,0
coupled_map_lattice,486,CH,0.4,0.3777,0.1056,0.8387,0.1143,1
coupled_map_lattice,487,RG,0.0667,0.3016,0.1275,0.695,0.1076,0
coupled_map_lattice,488,RG,0.0,0.6667,115.2242,44.6634,38.5404,0
coupled_map_lattice,489,RG,0.0,0.5955,34.0865,3.1414,14.9577,0
coupled_map_lattice,490,RG,0.3,0.4869,0.1678,0.7459,0.1694,0
coupled_map_lattice,491,RG,0.0,0.4826,0.128,0.7407,0.1273,0
coupled_map_lattice,492,CH,0.1667,0.8719,0.1737,0.4067,0.0915,0
coupled_map_lattice,493,RG,0.0,0.8532,0.0204,0.5604,0.0758,0
coupled_map_lattice,494,RG,0.2667,0.4625,0.0806,0.5781,0.145,0
coupled_map_lattice,495,RG,0.0,0.3515,0.0558,0.3387,0.0667,0
coupled_map_lattice,496,CH,0.1667,0.8923,0.0703,0.9624,0.1849,0
coupled_map_lattice,497,CG,0.5667,0.1548,0.05,0.7917,0.0775,1
coupled_map_lattice,498,RG,0.2667,0.2773,1.508,0.9743,0.5867,0
coupled_map_lattice,499,CG,0.2333,1.2285,0.0601,0.3325,0.0472,0
graph_diffusion,0,CL,0.3667,1.3133,0.0,0.0081,0.0,1
graph_diffusion,1,CL,0.0,3.6396,0.0,0.0003,0.0,0
graph_diffusion,2,CL,0.0,4.9438,0.0,0.0035,0.0,0
graph_diffusion,3,CL,0.2333,0.1394,0.0,0.004,0.0,0
graph_diffusion,4,CL,0.2333,0.0788,0.0,0.0,0.0,0
graph_diffusion,5,CL,0.3333,0.4426,0.0,0.0062,0.0,1
graph_diffusion,6,CL,0.0,1.2614,0.0,0.0017,0.0,0
graph_diffusion,7,CL,0.3,1.2219,0.0,0.0078,0.0,0
graph_diffusion,8,CL,0.2333,0.5027,0.0,0.006,0.0,0
graph_diffusion,9,CL,0.2333,0.0987,0.0,0.0,0.0,0
graph_diffusion,10,CL,0.3333,1.4374,0.0,0.0049,0.0,1
graph_diffusion,11,CL,0.1667,2.3468,0.0,0.0064,0.0,0
graph_diffusion,12,CL,0.3333,0.0088,0.0,0.0,0.0,1
graph_diffusion,13,RG,0.5,0.1396,0.0,0.0,0.0,1
graph_diffusion,14,CL,0.3667,0.0663,0.0,0.0007,0.0,1
graph_diffusion,15,RG,0.3,0.0433,0.0,0.0,0.0,0
graph_diffusion,16,RG,0.2,0.1303,0.0,0.0,0.0,0
graph_diffusion,17,CL,0.2667,0.6793,0.0,0.0,0.0,0
graph_diffusion,18,RG,0.1667,0.2553,0.0,0.0037,0.0,0
graph_diffusion,19,CL,0.0,3.2498,0.0,0.0041,0.0,0
graph_diffusion,20,CL,0.1667,0.485,0.0,0.0053,0.0,0
graph_diffusion,21,RG,0.1667,0.0871,0.0,0.0026,0.0,0
graph_diffusion,22,CL,0.4,0.4155,0.0,0.0062,0.0,1
graph_diffusion,23,RG,0.6,0.0455,0.0,0.0006,0.0,1
graph_diffusion,24,RG,0.4,0.0588,0.0,0.0009,0.0,1
graph_diffusion,25,CL,0.0,3.0706,0.0,0.0063,0.0,0
graph_diffusion,26,CL,0.3,0.0676,0.0,0.0,0.0,0
graph_diffusion,27,CL,0.3,0.8291,0.0,0.0083,0.0,0
graph_diffusion,28,RG,0.3,0.7482,0.0,0.0105,0.0,0
graph_diffusion,29,CL,0.1333,0.3591,0.0,0.0,0.0,0
graph_diffusion,30,CL,0.0,4.1615,0.0,0.0037,0.0,0
graph_diffusion,31,RG,0.6333,0.9793,0.0,0.0066,0.0,1
graph_diffusion,32,CL,0.1,0.5073,0.0,0.0,0.0,0
graph_diffusion,33,CL,0.4333,0.7783,0.0,0.007,0.0,1
graph_diffusion,34,CL,0.5667,0.2822,0.0,0.0053,0.0,1
graph_diffusion,35,CL,0.2667,0.7492,0.0,0.0035,0.0,0
graph_diffusion,36,CL,0.0,3.1447,0.0,0.0033,0.0,0
graph_diffusion,37,CL,0.6333,0.2659,0.0,0.0,0.0,1
graph_diffusion,38,RG,0.2,0.1344,0.0,0.0,0.0,0
graph_diffusion,39,CL,0.3,0.9127,0.0,0.0051,0.0,0
graph_diffusion,40,CL,0.2,0.0957,0.0,0.0011,0.0,0
graph_diffusion,41,RG,0.2,0.1683,0.0,0.0,0.0,0
graph_diffusion,42,CL,0.0,1.2947,0.0,0.0035,0.0,0
graph_diffusion,43,CL,0.2333,0.0913,0.0,0.0,0.0,0
graph_diffusion,44,RG,0.8,0.1475,0.0,0.0078,0.0,1
graph_diffusion,45,RG,0.4333,0.0513,0.0,0.0,0.0,1
graph_diffusion,46,CL,0.1667,0.1437,0.0,0.0,0.0,0
graph_diffusion,47,RG,0.1667,0.2199,0.0,0.0052,0.0,0
graph_diffusion,48,RG,0.1333,0.3101,0.0,0.0042,0.0,0
graph_diffusion,49,CL,0.0,1.3514,0.0,0.017,0.0,0
graph_diffusion,50,CL,0.0,9.5845,0.0,0.0039,0.0,0
graph_diffusion,51,CL,0.2,1.0076,0.0,0.006,0.0,0
graph_diffusion,52,RG,0.7333,0.0754,0.0,0.0052,0.0,1
graph_diffusion,53,RG,0.4333,0.1148,0.0,0.0004,0.0,1
graph_diffusion,54,CL,0.5,0.0795,0.0,0.0,0.0,1
graph_diffusion,55,CL,0.2333,0.2045,0.0,0.0043,0.0,0
graph_diffusion,56,CL,0.0,1.8352,0.0,0.0046,0.0,0
graph_diffusion,57,CL,0.2333,0.1475,0.0,0.0053,0.0,0
graph_diffusion,58,CL,0.3,0.0754,0.0,0.0067,0.0,0
graph_diffusion,59,CL,0.1333,0.1843,0.0,0.0,0.0,0
graph_diffusion,60,RG,0.2333,0.3625,0.0,0.009,0.0,0
graph_diffusion,61,CL,0.7333,0.1357,0.0,0.0057,0.0,1
graph_diffusion,62,CL,0.4,0.4163,0.0,0.0,0.0,1
graph_diffusion,63,CL,0.1667,4.7482,0.0,0.0048,0.0,0
graph_diffusion,64,CL,0.4,1.2097,0.0,0.0306,0.0,1
graph_diffusion,65,CL,0.5333,0.1925,0.0,0.0,0.0,1
graph_diffusion,66,RG,0.6,0.1866,0.0,0.0056,0.0,1
graph_diffusion,67,RG,0.5667,0.902,0.0,0.0049,0.0,1
graph_diffusion,68,CL,0.1,0.2403,0.0,0.0,0.0,0
graph_diffusion,69,RG,0.2667,0.0521,0.0,0.0,0.0,0
graph_diffusion,70,CL,0.3667,0.3684,0.0,0.0043,0.0,1
graph_diffusion,71,CL,0.0,1.4851,0.0,0.0,0.0,0
graph_diffusion,72,RG,0.1667,0.1524,0.0,0.0,0.0,0
graph_diffusion,73,RG,0.4667,0.1644,0.0,0.0086,0.0,1
graph_diffusion,74,RG,0.7,0.1185,0.0,0.0058,0.0,1
graph_diffusion,75,CL,0.4,1.706,0.0,0.0227,0.0,1
graph_diffusion,76,CL,0.1333,0.393,0.0,0.0,0.0,0
graph_diffusion,77,RG,0.8,0.1579,0.0,0.0,0.0,1
graph_diffusion,78,CL,0.1,3.4207,0.0,0.0037,0.0,0
graph_diffusion,79,RG,0.1667,0.2402,0.0,0.0104,0.0,0
graph_diffusion,80,CL,0.0,4.7238,0.0,0.007,0.0,0
graph_diffusion,81,CL,0.3,0.2894,0.0,0.0069,0.0,0
graph_diffusion,82,CL,0.2333,0.2991,0.0,0.0061,0.0,0
graph_diffusion,83,CL,0.1667,0.1226,0.0,0.0,0.0,0
graph_diffusion,84,CL,0.7667,0.1227,0.0,0.0095,0.0,1
graph_diffusion,85,CL,0.6667,0.045,0.0,0.0077,0.0,1
graph_diffusion,86,RG,0.3,0.1166,0.0,0.0002,0.0,0
graph_diffusion,87,RG,0.4333,0.2287,0.0,0.0088,0.0,1
graph_diffusion,88,CL,0.0,1.3208,0.0,0.0045,0.0,0
graph_diffusion,89,CL,0.0,3.1462,0.0,0.004,0.0,0
graph_diffusion,90,RG,0.4,0.0411,0.0,0.0,0.0,1
graph_diffusion,91,CL,0.0667,0.3804,0.0,0.0,0.0,0
graph_diffusion,92,CL,0.3667,0.0601,0.0,0.0,0.0,1
graph_diffusion,93,CL,0.0,3.0532,0.0,0.0019,0.0,0
graph_diffusion,94,CL,0.4333,0.1644,0.0,0.0077,0.0,1
graph_diffusion,95,CL,0.3667,0.0704,0.0,0.0,0.0,1
graph_diffusion,96,RG,0.5333,0.5752,0.0,0.0053,0.0,1
graph_diffusion,97,CL,0.4,0.4338,0.0,0.01,0.0,1
graph_diffusion,98,CL,0.0,3.5664,0.0,0.003,0.0,0
graph_diffusion,99,CL,0.0,3.072,0.0,0.0033,0.0,0
graph_diffusion,100,RG,0.2,0.1504,0.0,0.0,0.0,0
graph_diffusion,101,RG,0.4667,0.0795,0.0,0.0,0.0,1
graph_diffusion,102,CL,0.0,6.3555,0.0,0.0033,0.0,0
graph_diffusion,103,RG,0.6333,0.1137,0.0,0.0065,0.0,1
graph_diffusion,104,CL,0.2333,0.6507,0.0,0.0022,0.0,0
graph_diffusion,105,RG,0.1,0.1941,0.0,0.0012,0.0,0
graph_diffusion,106,RG,0.5333,1.0657,0.0,0.0061,0.0,1
graph_diffusion,107,RG,0.4,0.056,0.0,0.0,0.0,1
graph_diffusion,108,CL,0.0,1.1338,0.0,0.0,0.0,0
graph_diffusion,109,CL,0.8333,0.0491,0.0,0.0,0.0,1
graph_diffusion,110,RG,0.3333,0.0736,0.0,0.0,0.0,1
graph_diffusion,111,CL,0.0,3.1059,0.0,0.0004,0.0,0
graph_diffusion,112,RG,0.3,0.0381,0.0,0.0,0.0,0
graph_diffusion,113,CL,0.4,0.0445,0.0,0.0,0.0,1
graph_diffusion,114,RG,0.4,0.0797,0.0,0.0,0.0,1
graph_diffusion,115,RG,0.1,0.2602,0.0,0.0012,0.0,0
graph_diffusion,116,CL,0.3667,0.0559,0.0,0.0,0.0,1
graph_diffusion,117,RG,0.2333,0.2184,0.0,0.0,0.0,0
graph_diffusion,118,RG,0.7333,0.0088,0.0,0.0,0.0,1
graph_diffusion,119,RG,0.4,0.0745,0.0,0.0,0.0,1
graph_diffusion,120,RG,0.1667,0.1468,0.0,0.0,0.0,0
graph_diffusion,121,CL,0.5333,0.5313,0.0,0.0155,0.0,1
graph_diffusion,122,RG,0.3333,0.2308,0.0,0.0,0.0,1
graph_diffusion,123,RG,0.4,0.0692,0.0,0.0,0.0,1
graph_diffusion,124,CL,0.2333,0.4282,0.0,0.0021,0.0,0
graph_diffusion,125,RG,0.3333,0.2741,0.0,0.006,0.0,1
graph_diffusion,126,RG,0.1667,0.151,0.0,0.0057,0.0,0
graph_diffusion,127,CL,0.0333,0.4585,0.0,0.0,0.0,0
graph_diffusion,128,CL,0.0,3.0479,0.0,0.0022,0.0,0
graph_diffusion,129,CL,0.3667,0.0837,0.0,0.0031,0.0,1
graph_diffusion,130,CL,0.2333,0.2994,0.0,0.007,0.0,0
graph_diffusion,131,CL,0.0,1.4729,0.0,0.0,0.0,0
graph_diffusion,132,RG,0.1,0.2017,0.0,0.0009,0.0,0
graph_diffusion,133,RG,0.6,1.043,0.0,0.0086,0.0,1
graph_diffusion,134,CL,0.5333,0.6502,0.0,0.006,0.0,1
graph_diffusion,135,CL,0.3667,0.318,0.0,0.0,0.0,1
graph_diffusion,136,CL,0.4,0.2449,0.0,0.0,0.0,1
graph_diffusion,137,RG,0.2333,0.1212,0.0,0.0065,0.0,0
graph_diffusion,138,CL,0.0,3.039,0.0,0.0006,0.0,0
graph_diffusion,139,CL,0.3,1.5277,0.0,0.0061,0.0,0
graph_diffusion,140,CL,0.1,0.2442,0.0,0.0,0.0,0
graph_diffusion,141,RG,0.6333,0.1455,0.0,0.0,0.0,1
graph_diffusion,142,CL,0.7,0.1011,0.0,0.0,0.0,1
graph_diffusion,143,CL,0.1667,0.2088,0.0,0.0,0.0,0
graph_diffusion,144,CL,0.2,0.1875,0.0,0.0,0.0,0
graph_diffusion,145,CL,0.5667,0.1988,0.0,0.0,0.0,1
graph_diffusion,146,CL,0.4,0.5793,0.0,0.0034,0.0,1
graph_diffusion,147,RG,0.1667,0.1263,0.0,0.0,0.0,0
graph_diffusion,148,RG,0.4,0.0945,0.0,0.0,0.0,1
graph_diffusion,149,CL,0.3333,0.0563,0.0,0.0,0.0,1
graph_diffusion,150,RG,0.3,0.0597,0.0,0.0137,0.0,0
graph_diffusion,151,CL,0.3667,0.1183,0.0,0.0,0.0,1
graph_diffusion,152,CL,0.0,4.8308,0.0,0.0022,0.0,0
graph_diffusion,153,RG,0.2,0.0491,0.0,0.0,0.0,0
graph_diffusion,154,RG,0.0667,0.2452,0.0,0.0,0.0,0
graph_diffusion,155,RG,0.1667,0.2331,0.0,0.0,0.0,0
graph_diffusion,156,CL,0.4,0.4673,0.0,0.0,0.0,1
graph_diffusion,157,RG,0.1667,0.2359,0.0,0.0167,0.0,0
graph_diffusion,158,RG,0.1,0.2608,0.0,0.0,0.0,0
graph_diffusion,159,CL,0.0,3.0751,0.0,0.0029,0.0,0
graph_diffusion,160,CL,0.1333,0.2255,0.0,0.0,0.0,0
graph_diffusion,161,RG,0.5667,0.7783,0.0,0.006,0.0,1
graph_diffusion,162,CL,0.3333,0.1381,0.0,0.0008,0.0,1
graph_diffusion,163,CL,0.2667,0.1185,0.0,0.0049,0.0,0
graph_diffusion,164,CL,0.2667,0.3145,0.0,0.0,0.0,0
graph_diffusion,165,CL,0.0667,0.3598,0.0,0.0,0.0,0
graph_diffusion,166,CL,0.5667,0.0151,0.0,0.0,0.0,1
graph_diffusion,167,CL,0.0,3.126,0.0,0.0044,0.0,0
graph_diffusion,168,CL,0.0667,3.4058,0.0,0.0032,0.0,0
graph_diffusion,169,CL,0.4667,1.2365,0.0,0.0093,0.0,1
graph_diffusion,170,RG,0.8,0.0316,0.0,0.0,0.0,1
graph_diffusion,171,CL,0.4,0.4458,0.0,0.0062,0.0,1
graph_diffusion,172,RG,0.3333,0.1181,0.0,0.0,0.0,1
graph_diffusion,173,CL,0.4667,0.0369,0.0,0.0,0.0,1
graph_diffusion,174,CL,0.0,8.726,0.0,0.003,0.0,0
graph_diffusion,175,CL,0.6667,0.0766,0.0,0.0011,0.0,1
graph_diffusion,176,CL,0.0,2.648,0.0,0.0014,0.0,0
graph_diffusion,177,CL,0.0,3.0642,0.0,0.0,0.0,0
graph_diffusion,178,CL,0.0,1.7487,0.0,0.0059,0.0,0
graph_diffusion,179,CL,0.3333,1.3983,0.0,0.0053,0.0,1
graph_diffusion,180,CL,0.1667,0.817,0.0,0.0,0.0,0
graph_diffusion,181,RG,0.4333,0.1198,0.0,0.0063,0.0,1
graph_diffusion,182,CL,0.1667,0.1073,0.0,0.0005,0.0,0
graph_diffusion,183,RG,0.2333,0.166,0.0,0.0,0.0,0
graph_diffusion,184,CL,0.0,3.093,0.0,0.0002,0.0,0
graph_diffusion,185,CL,0.5333,0.1445,0.0,0.0,0.0,1
graph_diffusion,186,CL,0.4,0.5986,0.0,0.0069,0.0,1
graph_diffusion,187,CL,0.2,0.7677,0.0,0.0,0.0,0
graph_diffusion,188,CL,0.3,0.6682,0.0,0.0002,0.0,0
graph_diffusion,189,CL,0.0,11.8267,0.0,0.0031,0.0,0
graph_diffusion,190,RG,0.1667,0.2333,0.0,0.0003,0.0,0
graph_diffusion,191,CL,0.3333,0.8307,0.0,0.0046,0.0,1
graph_diffusion,192,CL,0.2,0.1194,0.0,0.0,0.0,0
graph_diffusion,193,RG,0.7333,0.019,0.0,0.0,0.0,1
graph_diffusion,194,CL,0.0,2.0314,0.0,0.0,0.0,0
graph_diffusion,195,CL,0.0,7.56,0.0,0.0083,0.0,0
graph_diffusion,196,RG,0.6333,0.5883,0.0,0.0097,0.0,1
graph_diffusion,197,RG,0.1,0.0772,0.0,0.0,0.0,0
graph_diffusion,198,RG,0.2667,0.1617,0.0,0.0,0.0,0
graph_diffusion,199,RG,0.6,1.0305,0.0,0.0054,0.0,1
graph_diffusion,200,CL,0.1333,0.2285,0.0,0.0,0.0,0
graph_diffusion,201,RG,0.5,0.0637,0.0,0.0,0.0,1
graph_diffusion,202,CL,0.4333,1.2767,0.0,0.0079,0.0,1
graph_diffusion,203,CL,0.1,0.503,0.0,0.0,0.0,0
graph_diffusion,204,RG,0.0667,0.0598,0.0,0.0059,0.0,0
graph_diffusion,205,CL,0.2,0.8318,0.0,0.0063,0.0,0
graph_diffusion,206,CL,0.3,0.9177,0.0,0.0099,0.0,0
graph_diffusion,207,CL,0.0,3.6279,0.0,0.0038,0.0,0
graph_diffusion,208,CL,0.2667,0.9969,0.0,0.0078,0.0,0
graph_diffusion,209,CL,0.3333,0.8687,0.0,0.0035,0.0,1
graph_diffusion,210,CL,0.4333,1.1569,0.0,0.0141,0.0,1
graph_diffusion,211,CL,0.9667,0.0598,0.0,0.0053,0.0,1
graph_diffusion,212,CL,0.0,4.3504,0.0,0.0035,0.0,0
graph_diffusion,213,RG,0.3667,0.045,0.0,0.0057,0.0,1
graph_diffusion,214,CL,0.0,9.549,0.0,0.0054,0.0,0
graph_diffusion,215,CL,0.3,0.1194,0.0,0.0,0.0,0
graph_diffusion,216,CL,0.7333,0.0597,0.0,0.0125,0.0,1
graph_diffusion,217,CL,0.3333,1.4592,0.0,0.0057,0.0,1
graph_diffusion,218,RG,0.1667,0.171,0.0,0.0056,0.0,0
graph_diffusion,219,RG,0.6333,0.0506,0.0,0.0,0.0,1
graph_diffusion,220,CL,0.4667,0.0601,0.0,0.0,0.0,1
graph_diffusion,221,CL,0.9333,0.0576,0.0,0.0,0.0,1
graph_diffusion,222,CL,0.1333,0.1596,0.0,0.0,0.0,0
graph_diffusion,223,RG,0.2,0.15,0.0,0.0079,0.0,0
graph_diffusion,224,RG,0.2667,0.0771,0.0,0.0,0.0,0
graph_diffusion,225,CL,0.0,5.826,0.0,0.0031,0.0,0
graph_diffusion,226,CL,0.4,0.0105,0.0,0.0,0.0,1
graph_diffusion,227,RG,0.5667,0.6378,0.0,0.0051,0.0,1
graph_diffusion,228,CL,0.3333,0.6908,0.0,0.0059,0.0,1
graph_diffusion,229,CL,0.4667,0.495,0.0,0.0014,0.0,1
graph_diffusion,230,CL,0.0,3.2462,0.0,0.0063,0.0,0
graph_diffusion,231,CL,0.0,3.9777,0.0,0.0031,0.0,0
graph_diffusion,232,CL,0.3,0.0316,0.0,0.0,0.0,0
graph_diffusion,233,CL,0.2667,0.7846,0.0,0.0056,0.0,0
graph_diffusion,234,CL,0.5667,0.4591,0.0,0.0068,0.0,1
graph_diffusion,235,CL,0.1667,0.1953,0.0,0.0,0.0,0
graph_diffusion,236,CL,0.4333,0.1485,0.0,0.0,0.0,1
graph_diffusion,237,CL,0.1333,0.2372,0.0,0.0,0.0,0
graph_diffusion,238,CL,0.3,0.0752,0.0,0.0,0.0,0
graph_diffusion,239,CL,0.1333,0.1969,0.0,0.0,0.0,0
graph_diffusion,240,CL,0.1333,0.1479,0.0,0.0,0.0,0
graph_diffusion,241,RG,0.7667,0.2417,0.0,0.011,0.0,1
graph_diffusion,242,CL,0.3,0.0538,0.0,0.0,0.0,0
graph_diffusion,243,CL,0.3667,0.0458,0.0,0.0,0.0,1
graph_diffusion,244,CL,0.4,1.0305,0.0,0.0071,0.0,1
graph_diffusion,245,CL,0.6333,0.0797,0.0,0.0001,0.0,1
graph_diffusion,246,CL,0.2333,0.31,0.0,0.0046,0.0,0
graph_diffusion,247,CL,0.3,0.3136,0.0,0.0,0.0,0
graph_diffusion,248,CL,0.0,3.2446,0.0,0.0087,0.0,0
graph_diffusion,249,CL,0.2333,0.223,0.0,0.0036,0.0,0
graph_diffusion,250,CL,0.7333,0.1181,0.0,0.0,0.0,1
graph_diffusion,251,RG,0.6667,0.1941,0.0,0.0051,0.0,1
graph_diffusion,252,CL,0.4,0.0072,0.0,0.0,0.0,1
graph_diffusion,253,CL,0.0,3.4948,0.0,0.0126,0.0,0
