sim_idx,sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,recursive_closure_a,recursive_closure_b,reconstruction_a,reconstruction_b,operator_continuity_a,operator_continuity_b,coupling_strength,phase_sync_time,final_synchronization,mean_order_parameter,closure_correlation,final_closure_diff,transition_synchronization,phase_jumps_a,phase_jumps_b,closure_sign_changes_a,closure_sign_changes_b
523,236,gray_scott,109,nonlinear_oscillator,3,0,0.55,0.2,1.0,0.0,0.5333,1.0,0.11264299026465933,0,0.45248563647385326,0.629860211747414,0.5895495356408801,0.040511772497626115,0.0,0,0,10,4
524,113,kuramoto,10,population,0,0,0.9744,0.4,0.0,0.95,1.0,0.8667,0.6415554881523101,14,0.9719788660940771,0.9593583234038622,0.4818033883630209,0.06147261307814376,0.0,0,0,15,12
525,343,kuramoto,187,nonlinear_oscillator,0,0,0.1852,0.155,1.0,0.0,1.0,1.0,0.131136982402767,200,0.7084747296935925,0.3544843709395723,0.9879271948218309,0.007549947158915214,0.0,0,0,0,0
526,216,population,88,nonlinear_oscillator,0,0,0.4,0.1225,0.4333,1.0,0.9,1.0,0.417013023507219,0,0.9849344146296184,0.9879067277717405,0.839984850171992,0.0775144766213954,0.0,0,0,12,0
527,224,coupled_map_lattice,352,branching,0,3,0.341,0.7989,0.3,1.0,0.8667,1.0,0.19896753731218297,0,0.7990631490028461,0.852437618441105,0.591122934007217,0.0625712831211762,0.0,0,0,10,14
528,294,nonlinear_oscillator,299,coupled_map_lattice,0,3,0.2372,0.949,1.0,1.0,1.0,1.0,0.4652643573143928,9,0.9999999941967731,0.9874059760559968,0.5754387960908133,0.009389932109138396,0.0,0,0,5,15
529,70,nonlinear_oscillator,123,nonlinear_oscillator,0,0,0.195,0.2125,1.0,0.0,1.0,1.0,0.18901150641589004,42,0.999359965863156,0.945196929848281,0.9949015743983051,0.009391249697965651,0.0,0,0,1,5
530,449,nonlinear_oscillator,294,gray_scott,0,3,0.1875,0.6014,0.0,1.0,1.0,0.9667,0.5517085904532952,3,0.9984602708885486,0.993182882593067,0.7790755169962554,0.014407062127832604,0.0,0,0,2,14
531,310,nonlinear_oscillator,253,kuramoto,0,0,0.115,0.8722,1.0,0.0,1.0,1.0,0.0539892153440024,0,0.9921122477062237,0.9802035128119573,0.38517955150286803,0.025523980181108595,0.0,0,0,0,15
532,302,coupled_map_lattice,201,gray_scott,3,3,0.68,1.0,0.9,1.0,0.8667,1.0,0.6237737773864507,1,0.9936426474400948,0.9922374229061475,0.9255731264122848,0.02034250980142348,0.0,0,0,13,15
533,307,population,484,nonlinear_oscillator,3,0,0.5,0.145,0.925,0.0,0.8,1.0,0.6133474492908362,20,0.9233683996306482,0.9056871230343084,0.7123498166476183,0.005336749743931654,0.0,0,0,13,0
534,290,coupled_map_lattice,91,nonlinear_oscillator,3,0,0.879,0.095,1.0,1.0,1.0,1.0,0.7626220430664324,5,0.9999999968027267,0.9932116955106532,0.2878213322249823,0.09044737599861434,0.0,0,0,14,0
535,487,nonlinear_oscillator,209,population,0,0,0.2724,0.45,1.0,0.84,1.0,0.8667,0.2968647932368551,24,0.968093535251124,0.9266639780187151,0.8795205713854143,0.0016884957754996818,0.0,0,0,6,12
536,346,kuramoto,248,branching,3,0,0.7642,0.5919,1.0,0.5,1.0,1.0,0.24345737992373379,59,0.9999784895318097,0.8637368284380298,0.7457589400466912,0.007178225686589157,0.0,0,0,15,13
537,322,nonlinear_oscillator,210,gray_scott,0,3,0.095,1.0,1.0,0.8,1.0,0.9667,0.07998699903373098,33,0.986726929506643,0.9572305942091092,0.2926812619220822,0.04714653626591299,0.0,0,0,0,15
538,284,population,310,nonlinear_oscillator,3,0,0.9987,0.115,0.9,1.0,0.0,1.0,0.14177414745341405,3,0.5962785067602365,0.6481871557858448,0.11847985742070336,0.5943007600557259,0.0,0,0,3,0
539,442,nonlinear_oscillator,55,branching,0,0,0.2375,0.4,0.0,1.0,1.0,1.0,0.26552587996766647,0,0.9999909697338222,0.9998407827916941,0.9716481307236468,0.00022191663077612486,0.0,0,0,6,10
540,317,branching,412,coupled_map_lattice,0,3,0.3333,0.9805,0.0,1.0,1.0,1.0,0.6551047830237741,32,0.9999900709197785,0.9305289340188824,0.48568906808658824,0.06276930255219663,0.0,0,0,11,15
541,289,gray_scott,327,nonlinear_oscillator,0,0,1.0,0.22,0.0,0.0,1.0,1.0,0.30842682663879667,200,0.603565725566923,0.6012488173828363,-0.0010327124481937558,0.010897945929965933,0.0,0,0,16,6
542,74,nonlinear_oscillator,175,nonlinear_oscillator,0,0,0.1075,0.135,1.0,1.0,1.0,1.0,0.35436619512786777,14,0.9999999974511719,0.9805065300844388,0.9980190555847662,0.03187670798017775,0.0,0,0,0,0
543,149,gray_scott,225,nonlinear_oscillator,3,0,0.9696,0.2075,1.0,0.0,1.0,0.9667,0.7809323336974571,0,0.9993648079677941,0.9991306961270287,0.40104051306254757,0.07665001601516698,0.0,0,0,16,6
544,277,nonlinear_oscillator,34,branching,0,0,0.1125,0.3333,0.0,0.0,1.0,1.0,0.5747872702092055,200,0.6044382353624095,0.5998902945492097,0.8588276351061572,0.0366924093825744,0.0,0,0,0,10
545,69,gray_scott,135,branching,3,3,0.6573,0.5914,1.0,0.7,1.0,1.0,0.5683805239980187,0,0.9999920516410704,0.9976326231330549,0.9968364132955515,0.005074071616371809,0.0,0,0,14,14
546,217,population,42,gray_scott,0,3,0.4,0.7999,0.74,1.0,0.9333,0.8333,0.7360680677419652,8,0.9968772535474247,0.9859488596239453,0.895815554644812,0.039069526322037584,0.0,0,0,11,13
547,112,nonlinear_oscillator,375,nonlinear_oscillator,0,0,0.115,0.1475,1.0,0.0,1.0,1.0,0.2334887048164982,7,0.9999919402956486,0.986008421776416,0.9953858426306966,0.0524983250022696,0.0,0,0,0,0
548,190,nonlinear_oscillator,158,nonlinear_oscillator,0,0,0.115,0.2544,0.0,1.0,1.0,0.9333,0.2126198117993816,11,0.9538867506687019,0.9673107792800139,0.9603793509682486,0.028519577378859413,0.0,0,0,0,6
549,279,gray_scott,134,nonlinear_oscillator,3,0,0.9991,0.1948,1.0,1.0,1.0,1.0,0.3601734271478098,5,0.9999999934147772,0.9926514444911462,0.3761645761136285,0.05395404725633832,0.0,0,0,15,0
550,347,kuramoto,235,branching,3,0,0.5755,0.2667,1.0,0.0,0.9667,1.0,0.0902209372248879,21,0.990180861557296,0.9710077450552222,0.8435846572527625,0.025887494069602973,0.0,0,0,14,8
551,37,coupled_map_lattice,69,gray_scott,3,3,0.7304,0.6573,1.0,1.0,1.0,1.0,0.2474850342853513,30,0.9999999554474718,0.94720274940635,0.9107427464821546,0.004071552058385736,0.0,0,0,14,14
552,354,nonlinear_oscillator,156,nonlinear_oscillator,0,0,0.3939,0.24,1.0,0.0,0.9667,1.0,0.6022268025765678,0,0.9978331721460482,0.99370305955293,0.9721641449893322,0.005374843966251788,0.0,0,0,11,7
553,381,population,362,nonlinear_oscillator,3,0,0.5,0.3449,0.92,1.0,0.8333,1.0,0.7084896013723528,17,0.9924184925606474,0.9606307457009406,0.9360589046619638,0.015707946279253166,0.0,0,0,13,9
554,55,kuramoto,412,kuramoto,0,3,0.337,0.7759,1.0,1.0,0.5667,1.0,0.4913155472658722,0,0.8577274847374199,0.8781232126045735,0.6607495939848373,0.0748054233219144,0.0,0,0,8,13
555,253,nonlinear_oscillator,299,kuramoto,0,0,0.2275,0.1537,0.0,1.0,1.0,0.9667,0.20306743592446963,0,0.9875204760585232,0.9859352204257646,0.9811626179213214,0.02597088415417379,0.0,0,0,7,0
556,114,population,15,population,3,3,0.8487,0.5,0.92,1.0,0.4667,0.8,0.7787871372512598,0,0.973316452709145,0.9750955999841909,0.7468118879028047,0.1103066620267888,0.0,0,0,11,10
557,399,gray_scott,92,gray_scott,3,3,0.6499,1.0,1.0,1.0,0.7333,1.0,0.714598976290217,1,0.9817811857085257,0.981586628237163,0.879381033432659,0.041948500515168574,0.0,0,0,14,14
558,324,branching,30,kuramoto,0,0,0.3333,0.3625,0.0,1.0,1.0,1.0,0.7277008486325027,53,0.9999526380111726,0.8283312886623435,0.9592411174345299,0.001227882055144922,0.0,0,0,10,10
559,411,coupled_map_lattice,366,nonlinear_oscillator,3,0,0.9962,0.13,1.0,1.0,1.0,1.0,0.3257481418237081,0,0.9999999839636764,0.998304467645158,0.22555490914950183,0.0936229423059145,0.0,0,0,16,0
560,99,population,406,coupled_map_lattice,0,0,0.6,0.21,0.0,0.62,0.2667,1.0,0.5101761474856767,7,0.9080639553879166,0.6642336283228505,-0.09366290611961109,0.11477608983978344,0.0,0,0,7,3
561,371,nonlinear_oscillator,272,nonlinear_oscillator,0,0,0.2473,0.1575,1.0,0.0,1.0,1.0,0.6016026782755077,51,0.9999647100656828,0.8544147032447981,0.9791019976202576,0.0081183062564949,0.0,0,0,6,0
562,175,branching,481,kuramoto,0,3,0.5226,0.9405,0.0,1.0,0.4,1.0,0.13721796917150098,2,0.36365669054438265,0.6394304690441992,0.05249003111549265,0.20795208488388126,0.0,0,0,8,16
563,49,coupled_map_lattice,90,gray_scott,3,3,0.8611,0.8441,1.0,0.98,1.0,0.9333,0.22907664832343627,0,0.9889162518879319,0.9807041348879352,0.9399507548659375,0.01911537416208564,0.0,0,0,14,14
564,308,coupled_map_lattice,314,branching,0,0,0.1603,0.4,0.32,0.0,0.4667,1.0,0.3603603601691648,0,0.8883925387489754,0.6666923440373184,0.8019417380400851,0.0014477418276107295,0.0,0,0,2,12
565,421,kuramoto,0,kuramoto,3,3,0.7356,0.6191,1.0,1.0,1.0,0.9667,0.34860739901792676,24,0.9988497430231339,0.9559314409689021,0.8820541764765915,0.013456129880486993,0.0,0,0,14,14
566,497,coupled_map_lattice,222,population,3,3,0.7961,0.65,1.0,1.0,1.0,0.3667,0.05732655232869195,5,0.33179604073814895,0.6359295916790368,0.2245039046479235,0.08817442339314947,0.0,0,0,14,7
567,222,kuramoto,195,kuramoto,3,3,0.9364,0.9514,1.0,1.0,1.0,1.0,0.4992721299402599,21,0.9999999969882498,0.95171653215947,0.8753761437492567,0.0007705173383443648,0.0,0,0,15,15
568,479,population,391,branching,0,3,0.8,0.5906,0.0,0.75,0.3,1.0,0.7270907086412162,17,0.46380643081086037,0.6223810521965778,0.2275714266934357,0.2239814792416188,0.0,0,0,6,13
569,473,coupled_map_lattice,299,coupled_map_lattice,3,3,0.5547,0.949,0.94,1.0,0.8,1.0,0.24038428847474985,0,0.8705698153278412,0.8990367821013561,0.5289336230237989,0.05387431530735828,0.0,0,0,12,15
570,238,gray_scott,88,population,3,0,0.7996,0.65,1.0,0.0,0.9,0.4667,0.5446482420494151,4,0.7676772045194786,0.658691557037875,0.23506979894972016,0.1634280290712082,0.0,0,0,12,8
571,127,nonlinear_oscillator,165,nonlinear_oscillator,0,0,0.27,0.155,0.0,0.0,1.0,1.0,0.5252496210919125,200,0.664094596275629,0.6664106666615811,0.9506943874437038,0.007956650350084079,0.0,0,0,9,0
572,327,nonlinear_oscillator,158,kuramoto,0,3,0.22,0.6517,0.0,1.0,1.0,0.7333,0.49660066101892186,13,0.6411493229886619,0.799087454686887,0.7184504151357277,0.028231432307531695,0.0,0,0,5,14
573,294,gray_scott,23,branching,3,0,0.6014,0.6593,1.0,0.0,0.9667,1.0,0.05544526544839888,200,0.7463927538509377,0.7929281594905498,0.4294489345337867,0.040392448469183675,0.0,0,0,14,14
574,383,nonlinear_oscillator,77,gray_scott,0,3,0.235,0.9494,0.0,0.72,1.0,1.0,0.47638824941919605,16,0.99989300851664,0.9793046568233382,0.4020776573191931,0.005653844755462299,0.0,0,0,6,16
575,404,gray_scott,48,nonlinear_oscillator,3,0,0.9018,0.2511,0.98,1.0,1.0,0.8667,0.45503456597314945,55,0.9887694154234733,0.836606091937576,0.5785727422858232,0.082065746316222,0.0,0,0,14,6
576,308,coupled_map_lattice,276,population,0,0,0.1603,0.4,0.32,0.88,0.4667,0.9333,0.1826350706292192,0,0.7934248939647841,0.6221286342600917,0.8559484351593457,0.025179189199356192,0.0,0,0,2,10
577,368,gray_scott,327,nonlinear_oscillator,3,0,0.928,0.22,1.0,0.0,1.0,1.0,0.612863294354745,0,0.9999728959847726,0.9981434557338466,0.6008062971175587,0.019116577640805855,0.0,0,0,15,5
578,381,population,391,branching,3,3,0.5,0.5906,0.92,0.75,0.8333,1.0,0.3535411603824268,5,0.9548696881340865,0.9598921426797057,0.9542278204967413,0.02204873609929405,0.0,0,0,12,12
579,397,branching,496,gray_scott,0,3,0.6546,0.9999,0.0,0.96,1.0,1.0,0.7552240421583074,7,0.9999867817277819,0.9912328440229724,0.9789441639865762,0.011407430988770778,0.0,0,0,15,15
580,323,branching,411,coupled_map_lattice,0,3,0.5956,0.9962,0.5,1.0,1.0,1.0,0.7864973364748733,1,0.999996658356555,0.9975806503208675,0.9318912714282506,0.007640934625523132,0.0,0,0,13,15
581,105,kuramoto,280,nonlinear_oscillator,3,0,0.8664,0.1525,1.0,1.0,1.0,1.0,0.6138735015734564,0,0.9999999936553232,0.999513378263249,0.31814634695442345,0.06924790524204352,0.0,0,0,16,0
582,217,nonlinear_oscillator,260,branching,0,0,0.1175,0.3333,0.0,0.0,1.0,1.0,0.54248864604715,200,0.031095257626609092,0.033075505502781724,0.870206254456432,0.03669879795276812,0.0,0,0,0,11
583,124,nonlinear_oscillator,332,nonlinear_oscillator,0,0,0.1624,0.1375,0.0,0.0,1.0,1.0,0.3358040840384358,200,0.8276770029844795,0.8338559865979619,0.9935234744569464,0.005637846896660208,0.0,0,0,0,0
584,445,nonlinear_oscillator,128,population,0,0,0.195,0.4,0.0,0.0,1.0,0.8333,0.6396748371343369,49,0.30306122098899746,0.6288547340898599,0.7117064927136605,0.016127064343308403,0.0,0,0,4,10
585,3,gray_scott,102,nonlinear_oscillator,0,0,0.9999,0.1599,0.0,0.0,1.0,1.0,0.21930046805078213,200,0.7796633408262055,0.7718979218429526,0.27022964684591577,0.05798358750055689,0.0,0,0,15,0
586,104,branching,433,gray_scott,0,3,0.4,0.5562,1.0,1.0,1.0,1.0,0.1584590285503915,81,0.9998883279329853,0.7953835477128576,0.8842218979130744,0.01084690423156217,0.0,0,0,11,13
587,201,gray_scott,34,gray_scott,3,3,1.0,0.7372,1.0,0.96,1.0,1.0,0.5487951385563449,30,0.9999998587028527,0.9137250672325203,0.7007659218532741,0.01881918618912623,0.0,0,0,15,13
588,445,kuramoto,254,branching,0,3,0.2572,0.8667,1.0,1.0,0.9667,1.0,0.726691627160931,6,0.9997370649981769,0.9921737589549708,0.586414174746007,0.021436442494511612,0.0,0,0,5,15
589,52,kuramoto,169,gray_scott,3,3,0.7595,0.65,1.0,1.0,1.0,0.7667,0.5774118396215532,12,0.9784575534540043,0.9551457829559343,0.8563871924967634,0.03128045209310215,0.0,0,0,13,13
590,155,coupled_map_lattice,158,kuramoto,0,3,0.19,0.6517,0.4,1.0,1.0,0.7333,0.24693260182572802,21,0.988023929841036,0.681674024515291,0.4967404953353675,0.0009717271646228001,0.0,0,0,1,11
591,45,gray_scott,462,population,3,0,0.8495,0.35,1.0,0.42,0.9333,0.9,0.5864145760238845,0,0.9993224595340312,0.9989829914434348,0.7775009720515809,0.002077394913897199,0.0,0,0,14,10
592,90,gray_scott,247,kuramoto,3,3,0.8441,0.7977,0.98,1.0,0.9333,1.0,0.2024045597698097,27,0.9858371773469312,0.9466263809834564,0.90034514486892,0.0015224853794567061,0.0,0,0,15,15
593,384,branching,160,gray_scott,0,3,0.4667,0.4748,0.0,1.0,1.0,1.0,0.43258349379600136,57,0.9999202692889033,0.8574799501550204,0.9258749096807125,0.0012401223509291835,0.0,0,0,13,13
594,152,coupled_map_lattice,294,gray_scott,0,3,0.415,0.6014,0.9667,1.0,0.9333,0.9667,0.4619133860865697,5,0.9993067177624824,0.9929603794742525,0.944622003531399,0.008437323404378583,0.0,0,0,10,12
595,153,coupled_map_lattice,305,population,0,3,0.165,0.7,1.0,0.9,1.0,0.4,0.512774543675141,0,0.9115757940433262,0.6781484212961115,0.3229150077200164,0.07958873114787063,0.0,0,0,0,10
596,139,nonlinear_oscillator,478,kuramoto,0,3,0.14,0.7793,0.0,1.0,1.0,1.0,0.13963517319373903,53,0.9939384724412796,0.9333926462388726,0.4503559389114756,0.038900813721567326,0.0,0,0,0,15
597,15,branching,457,gray_scott,3,3,0.5986,0.8,0.6,1.0,1.0,0.5333,0.6648632669353558,4,0.8620193387911153,0.8772793261602303,0.7555892513167052,0.06509586473033746,0.0,0,0,12,12
598,113,gray_scott,258,nonlinear_oscillator,3,0,0.65,0.1075,1.0,1.0,0.5,1.0,0.5009922261305757,0,0.745499959211962,0.794609514128282,0.6283248278895355,0.1631412223530336,0.0,0,0,12,0
599,345,kuramoto,271,kuramoto,3,0,0.8071,0.3384,1.0,1.0,1.0,0.9,0.15825218579456268,0,0.9418655094424938,0.9352329714833888,0.7053899908789303,0.0012288612995500093,0.0,0,0,14,10
600,27,kuramoto,492,nonlinear_oscillator,3,0,0.5212,0.19,1.0,0.0,1.0,1.0,0.5597663006576767,13,0.9999507619757365,0.9825115102497968,0.8364966010422693,0.011441290212311751,0.0,0,0,13,2
601,140,nonlinear_oscillator,487,kuramoto,0,0,0.1575,0.42,0.0,1.0,1.0,0.8333,0.42742325932585157,7,0.8977338617807116,0.9291715309132335,0.8605203189215751,0.007430275710469097,0.0,0,0,0,11
602,74,population,371,nonlinear_oscillator,3,0,0.7,0.2473,0.95,1.0,0.3667,1.0,0.20289364665203558,0,0.3093459605874672,0.6230261398026589,0.4313606244844234,0.013954579459545837,0.0,0,0,7,6
603,140,gray_scott,145,kuramoto,3,0,0.6239,0.4477,1.0,1.0,0.9667,0.4667,0.601331718442213,0,0.8819639087384337,0.8892461739959409,0.7783125991644966,0.048300297331792814,0.0,0,0,12,10
604,65,population,472,nonlinear_oscillator,0,0,0.45,0.115,0.74,1.0,0.8667,1.0,0.5273506751410799,0,0.9888181319575358,0.9892533575058376,0.8099394052753405,0.09164884655861755,0.0,0,0,12,0
605,284,gray_scott,399,gray_scott,3,3,0.6997,0.6499,1.0,1.0,0.7333,0.7333,0.21124006779982202,17,0.9999999574509264,0.9780616873922869,0.9596423689048666,0.010588726907222845,0.0,0,0,11,11
606,3,population,47,coupled_map_lattice,0,0,0.4,0.33,0.0,0.48,0.8667,0.7667,0.5424562105955797,0,0.9147655695692031,0.9487937915627603,0.899574350267509,0.0029887775218176184,0.0,0,0,12,10
607,113,branching,7,kuramoto,0,3,0.8667,0.5721,0.0,1.0,1.0,1.0,0.5351519720699927,0,0.9998403742581845,0.997451205169447,0.8550612730183674,0.026451772592686044,0.0,0,0,15,13
608,279,gray_scott,157,kuramoto,3,0,0.9991,0.7359,1.0,0.0,1.0,1.0,0.5645484842994748,40,0.9998481108731223,0.9039906287968316,0.7902085637127184,0.010495913086188156,0.0,0,0,15,15
609,115,gray_scott,294,gray_scott,3,3,0.9993,0.6014,0.98,1.0,1.0,0.9667,0.1987191197790995,31,0.9962990826887979,0.9523136175462481,0.7484486436426375,0.017668922702826897,0.0,0,0,15,13
610,227,population,495,gray_scott,0,3,0.25,0.732,0.82,1.0,0.9667,1.0,0.5718308553400047,6,0.9994641999785332,0.9919469963666444,0.5983120970301575,0.020410372026862345,0.0,0,0,5,15
611,195,nonlinear_oscillator,464,population,0,0,0.1425,0.35,1.0,0.9667,1.0,0.9,0.14524707951868482,161,0.9111399496308918,0.8004165358592507,0.9199720361052648,0.05149244504446389,0.0,0,0,0,10
612,465,branching,96,kuramoto,0,0,0.3333,0.4068,0.0,1.0,1.0,0.9333,0.21191695724837306,0,0.9334489302949158,0.9623775415721869,0.9840537040095729,0.002407806048128614,0.0,0,0,12,11
613,479,branching,54,gray_scott,3,3,0.7314,0.9995,1.0,1.0,1.0,1.0,0.11714099094318213,107,0.9975953454647868,0.732288190615154,0.32871257026530243,0.037028446540917664,0.0,0,0,16,16
614,301,nonlinear_oscillator,34,branching,0,0,0.31,0.3333,0.0,0.0,1.0,1.0,0.7149350586195264,200,0.20529305087855945,0.24820256593999346,0.7898775718308025,0.014241813297112195,0.0,0,0,12,11
615,70,kuramoto,240,nonlinear_oscillator,3,0,0.5612,0.2,1.0,0.0,0.7667,1.0,0.4787623297794983,0,0.7854841680945198,0.8505221616816795,0.8142180597137276,0.010409431446986464,0.0,0,0,13,3
616,135,coupled_map_lattice,298,kuramoto,3,0,0.9549,0.892,1.0,0.0,1.0,1.0,0.19090839853744412,7,0.9999436979946511,0.9802022276411329,0.9315694778963209,0.00979462707731163,0.0,0,0,15,15
617,296,branching,70,kuramoto,0,3,0.2,0.5612,0.0,1.0,1.0,0.7667,0.06822928650196088,29,0.9764991850333095,0.700969814114971,0.7552317400113687,0.024153036230735968,0.0,0,0,4,12
618,420,kuramoto,352,kuramoto,3,3,0.779,0.8897,1.0,1.0,1.0,1.0,0.7828149327845451,0,0.9999999974479318,0.9996533713219641,0.9827473442084501,0.005823200470550745,0.0,0,0,14,16
619,209,nonlinear_oscillator,401,population,0,0,0.1749,0.35,0.0,0.64,1.0,0.9667,0.6830078768296752,47,0.9971576423675529,0.9062485338131452,0.9439804256044916,0.005027666655559815,0.0,0,0,1,11
620,464,nonlinear_oscillator,272,nonlinear_oscillator,0,0,0.1525,0.1575,0.0,0.0,1.0,1.0,0.3585312048604531,0,0.9733709432146551,0.9810503332334969,0.9992169056490081,0.0005553899183405129,0.0,0,0,0,0
621,367,coupled_map_lattice,266,population,0,0,0.22,0.676,0.86,0.78,1.0,0.1,0.39431621411319223,11,0.4438371827617109,0.6246045040092466,0.472225108787011,0.20722615033137243,0.0,0,0,6,4
622,488,nonlinear_oscillator,10,population,0,0,0.18,0.4,0.0,0.95,1.0,0.8667,0.178971001092808,181,0.9569429201875735,0.5283734402775891,0.8801471365845158,0.0317572793514192,0.0,0,0,2,10
623,296,branching,293,gray_scott,0,3,0.2,0.8003,0.0,0.98,1.0,1.0,0.631630925646839,23,0.9999732827587865,0.9614521542170225,0.53602000750362,0.023528022761452338,0.0,0,0,3,15
624,19,kuramoto,23,branching,3,0,0.5985,0.6593,1.0,0.0,1.0,1.0,0.2094037927563031,91,0.9985271572695344,0.801363519819922,0.7091783679806798,0.0015617003884165447,0.0,0,0,15,15
625,485,nonlinear_oscillator,195,kuramoto,0,3,0.185,0.9514,0.0,1.0,1.0,1.0,0.0845109402276689,0,0.9998960293863857,0.9994831952713598,0.34530573961177297,0.020802916379680986,0.0,0,0,2,16
626,346,kuramoto,333,branching,3,0,0.7642,0.6504,1.0,0.0,1.0,1.0,0.2946954793360765,33,0.9999674882967808,0.9555815348988659,0.9343689596951915,0.004865902708316957,0.0,0,0,15,15
627,89,nonlinear_oscillator,137,coupled_map_lattice,0,3,0.14,0.47,1.0,1.0,1.0,0.8667,0.7733722150822567,5,0.9962546204950946,0.9895329017869563,0.8051092578697637,0.039559542722632436,0.0,0,0,0,11
628,298,kuramoto,345,kuramoto,0,3,0.892,0.8071,0.0,1.0,1.0,1.0,0.4200547586266325,97,0.9999528612255573,0.6729198621702847,0.28288905542476467,0.007496628802166835,0.0,0,0,16,16
629,68,nonlinear_oscillator,384,branching,0,0,0.2482,0.4667,1.0,0.0,0.7667,1.0,0.6748188035916608,6,0.9243317300473084,0.9356952061241702,0.7895626722278756,0.010060312123781993,0.0,0,0,6,14
630,360,kuramoto,445,nonlinear_oscillator,3,0,0.5736,0.195,1.0,0.0,0.8333,1.0,0.5940150516005921,0,0.9584061382260678,0.9533514017363232,0.781731989587239,0.004570796215114617,0.0,0,0,14,4
631,131,branching,252,nonlinear_oscillator,0,0,0.5099,0.16,0.375,0.0,1.0,1.0,0.3207762789181096,0,0.9979190857459986,0.9943724846715792,0.8041668024366451,0.008619342136254503,0.0,0,0,13,0
632,236,nonlinear_oscillator,120,gray_scott,0,3,0.1375,0.6385,0.0,1.0,1.0,0.8667,0.5264127046871158,0,0.963664639524905,0.9726853779065224,0.6438374756394509,0.004474007930219546,0.0,0,0,0,15
633,191,nonlinear_oscillator,2,nonlinear_oscillator,0,0,0.205,0.2394,0.0,1.0,1.0,1.0,0.7369213843789245,0,0.9999485911088556,0.997822137066463,0.9979489883142535,0.00119998021592326,0.0,0,0,3,5
634,221,nonlinear_oscillator,181,branching,0,0,0.1175,0.4,1.0,0.0,0.7667,1.0,0.5707589380028713,99,0.9030393243394983,0.6490058152323235,0.8168231414890996,0.047358255790860615,0.0,0,0,0,13
635,81,gray_scott,222,population,3,3,0.8499,0.65,0.98,1.0,0.7333,0.3667,0.1777624412402607,11,0.2936180007445933,0.6376306881867738,0.0812063858370151,0.24604318647307988,0.0,0,0,12,7
636,179,kuramoto,356,branching,3,0,0.6856,0.3333,1.0,0.0,1.0,1.0,0.21272511490457918,30,0.9996579456833787,0.9603667785872539,0.8395048268227773,0.028994978710935,0.0,0,0,15,11
637,145,coupled_map_lattice,306,nonlinear_oscillator,0,0,0.25,0.1425,0.94,0.0,1.0,1.0,0.23251971586966835,78,0.9999374486013993,0.8568644466182769,0.9744755758155464,0.011912581579295495,0.0,0,0,5,0
