sim_idx,sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,recursive_closure_a,recursive_closure_b,reconstruction_a,reconstruction_b,operator_continuity_a,operator_continuity_b,coupling_strength,phase_sync_time,final_synchronization,mean_order_parameter,closure_correlation,final_closure_diff,transition_synchronization,phase_jumps_a,phase_jumps_b,closure_sign_changes_a,closure_sign_changes_b,continuity_a,continuity_b,closure_stability_a,closure_stability_b,persistence_gain,collapse_suppression,recursive_reinforcement,continuity_amplification,continuity_damping,higher_order_continuity,emergent_sync_bonus,collective_closure_emergent,metastable_co_continuity
330,362,gray_scott,328,nonlinear_oscillator,3,0,0.9622,0.1375,1.0,0.0,1.0,1.0,0.1254442150669272,0,0.9997347987856972,0.9923578700283858,0.510279217412595,0.0086025123973162,0.0,0,0,15,0,0.7380555604410879,0.9273013984755544,0.7384874178675882,0.92919016898037,0.0351559155114657,1.0,0.5102792174125947,1.665356958916642,-0.6653569589166421,0.07243340031014278,0.16705631932737608,0.5101438907445036,0.9997347987856972
331,84,nonlinear_oscillator,358,nonlinear_oscillator,0,0,0.1075,0.1775,1.0,0.0,1.0,1.0,0.6062994972837105,0,0.9999020078577592,0.9991654205045184,0.9845789551497064,0.0702448753530195,0.0,0,0,0,2,0.84337121712769,0.911231968769266,0.8445529190673747,0.9130691257177632,0.0069955912177644,1.0,0.9845789551497068,1.754603185896956,-0.754603185896956,0.08867003908849314,0.1226004149092812,0.9844824741486861,0.9999020078577592
332,419,kuramoto,91,nonlinear_oscillator,0,0,0.321,0.095,1.0,1.0,1.0,1.0,0.4721775889099408,4,0.9999999907668686,0.9944444106086152,0.8983878215566057,0.0935435257484812,0.0,0,0,9,0,0.8315033519192657,0.849449029224175,0.8337027376262374,0.8516952936481903,0.0542980136247691,1.0,0.8983878215566057,1.6809523811434408,-0.6809523811434408,0.15055096154269365,0.15952380019514822,0.8983878132616729,0.9999999907668686
333,367,branching,196,nonlinear_oscillator,0,0,0.6,0.115,0.0,1.0,1.0,1.0,0.1494665721382291,103,0.9881645043289192,0.8186175804561219,0.5572008043895026,0.0532644487983719,0.0,0,0,14,0,0.8728659146515777,0.8327415485054847,0.8744784003919692,0.8337263515687419,0.515386192696065,1.0,0.5572008043895027,1.7056074631570624,-0.7056074631570624,0.11529858967734152,0.13536077275038805,0.5506060566812279,0.9881645043289192
334,154,gray_scott,432,nonlinear_oscillator,3,0,0.5719,0.1849,0.96,0.0,1.0,1.0,0.283786300104531,70,0.999969380989754,0.8521708010856959,0.8201090505222474,0.0294569411003649,0.0,0,0,14,2,0.8315984925807982,0.913953340565498,0.8341563360914188,0.9158307284321648,0.6383825136972514,1.0,0.8201090505222468,1.7455518331462965,-0.7455518331462963,0.08601604042425592,0.12719346441660584,0.8200839395948265,0.999969380989754
335,97,gray_scott,47,coupled_map_lattice,3,0,0.4792,0.33,1.0,0.48,1.0,0.7667,0.1546842564577706,0,0.7435272115143615,0.6805631728083438,0.8627615283437893,0.0065371376407051,0.0,0,0,13,8,0.8311810014036279,0.8855948296749551,0.8338613817077074,0.8872489202280661,-0.1695781773758685,0.7435272115143615,0.862761528343789,1.716775831078583,-0.716775831078583,-0.14206761816059355,-0.11486070402492998,0.6414866733713264,0.7435272115143615
336,432,nonlinear_oscillator,320,branching,0,3,0.1849,0.5935,0.0,1.0,1.0,1.0,0.1860806767292069,0,0.9999823473316723,0.9998099592933368,0.7972566261438443,0.014516322726058,0.0,0,0,3,13,0.9113898576912388,0.8185237936872576,0.91322372427177,0.8186362650019361,0.0006029729398638,1.0,0.797256626143844,1.7299136513784965,-0.7299136513784965,0.08859248964043354,0.1350255216424242,0.797242552437051,0.9999823473316723
337,247,kuramoto,244,branching,3,0,0.7977,0.4,1.0,0.0,1.0,1.0,0.5938865360216732,27,0.9999537861881782,0.9503160707112386,0.7227278878224285,0.0349425455199079,0.0,0,0,15,11,0.7869764748625441,0.8849672665988415,0.7917661201808528,0.8865160771314623,0.4031012164905664,1.0,0.7227278878224288,1.6719437414613856,-0.6719437414613856,0.1149865195893367,0.16398191545748542,0.7226944878118223,0.9999537861881782
338,222,nonlinear_oscillator,77,gray_scott,0,3,0.37,0.9494,0.0,0.72,0.9333,1.0,0.1885421962740071,0,0.8675069676951285,0.92572043324949,0.5852028166524502,0.0227828569091005,0.0,0,0,13,15,0.9214456171581464,0.7605283966549575,0.9232686436101076,0.7612910365414625,-0.1246742822386789,1.0,0.5852028166524497,1.681974013813104,-0.6819740138131041,-0.05393864946301796,0.026519960788576546,0.5076675209608154,0.8675069676951285
339,485,kuramoto,395,coupled_map_lattice,3,0,0.6351,0.32,1.0,0.98,1.0,1.0,0.5658143663684759,7,0.9999999597392282,0.9909665671557452,0.8583111216110149,0.027164446443929,0.0,0,0,14,10,0.8249265723717786,0.8512911395967812,0.8279605827526098,0.8543596294670146,0.0892022652666086,1.0,0.8583111216110149,1.6762177119685595,-0.6762177119685597,0.14870882014244702,0.1618911037549483,0.8583110870547467,0.9999999597392282
340,381,population,224,branching,3,0,0.5,0.2,0.92,0.0,0.8333,1.0,0.3451605358338221,142,0.9483183168293056,0.563909880529198,0.8204738346265088,0.013639854664448,0.0,0,0,11,4,0.829455997406208,0.8968281879338736,0.8345999010989134,0.8987057185355184,0.4156907925241022,1.0,0.8204738346265087,1.7262841853400817,-0.7262841853400817,0.05149012889543192,0.08517622415926474,0.7780703658554968,0.9483183168293056
341,449,nonlinear_oscillator,190,gray_scott,0,3,0.1875,0.6,0.0,1.0,1.0,0.6333,0.4448009985914425,9,0.2977698358234347,0.6694849337204316,0.4458410966138982,0.0541355470980559,0.0,0,0,4,12,0.9087817099342418,0.8427001306815595,0.9105987070214112,0.8504965389411554,-0.5793713727978681,0.2977698358234346,0.4458410966138985,1.7514818406158013,-0.7514818406158013,-0.611011874110807,-0.5779710844844659,0.13275803014206056,0.2977698358234347
342,378,nonlinear_oscillator,106,gray_scott,0,3,0.18,0.9,0.0,0.72,1.0,0.9333,0.2858515683772306,0,0.9445657572121624,0.9647943588297394,0.5056782164780813,0.0395768310917128,0.0,0,0,0,15,0.9070140224961492,0.7752656450478578,0.908766605524278,0.7763130544820904,-0.0544850740751284,1.0,0.5056782164780814,1.682279667544007,-0.682279667544007,0.03755173471601325,0.10342592344015888,0.47764632745331465,0.9445657572121624
343,37,branching,445,nonlinear_oscillator,0,0,0.2,0.195,0.0,0.0,1.0,1.0,0.2968261330799949,200,0.509943803373725,0.472650888847936,0.9748882191594784,0.0028378190845384,0.0,0,0,4,4,0.8984557582711677,0.9218238133669484,0.9000656720778706,0.9237847705494224,0.081651510860973,0.509943803373725,0.9748882191594784,1.820279571638116,-0.8202795716381162,-0.4118800099932234,-0.40019598244533305,0.497138206342422,0.509943803373725
344,408,branching,393,nonlinear_oscillator,0,0,0.5333,0.1925,0.0,0.0,1.0,1.0,0.7135623129638027,0,0.9803563074032722,0.9777998192803388,0.7264897513719811,0.0044012042869576,0.0,0,0,14,4,0.8915148630400042,0.920930594767761,0.8934549521573368,0.9228972622350076,-0.0048460358128684,1.0,0.7264897513719812,1.812445457807765,-0.8124454578077651,0.05942571263551122,0.07413357849938962,0.7122188100213567,0.9803563074032722
345,28,kuramoto,357,kuramoto,3,3,0.7368,0.6888,1.0,1.0,1.0,1.0,0.3851384862662451,25,0.9999999946400344,0.9471392186835444,0.9128185990552844,0.0047793083973019,0.0,0,0,15,15,0.7854655318688438,0.8433397257737684,0.7883949222377169,0.8464869511528137,0.4578247225851953,1.0,0.9128185990552848,1.6288052576426122,-0.6288052576426122,0.15666026886626605,0.18559736581872832,0.9128185941626081,0.9999999946400344
346,423,coupled_map_lattice,446,nonlinear_oscillator,0,0,0.245,0.195,0.8,0.0,1.0,1.0,0.4466284049192708,0,0.9999867209051858,0.99514632620468,0.9962133455710552,0.0012863506821982,0.0,0,0,5,3,0.8528836644451699,0.9074147443959716,0.8544472070222431,0.909039838029066,0.037463593337096,1.0,0.9962133455710548,1.7602984088411415,-0.7602984088411415,0.09257197650921423,0.11983751648461505,0.9962001167595842,0.9999867209051858
347,105,branching,169,gray_scott,0,3,0.6486,0.65,0.0,1.0,1.0,0.7667,0.3863393456563228,0,0.1697070740391907,0.6777690000314321,0.4840696714674152,0.0964723180940492,0.0,0,0,15,14,0.8671041240868697,0.8108857557049478,0.8687829114795558,0.8139921811429917,-0.8212859609057032,0.1697070740391907,0.4840696714674155,1.6779898797918174,-0.6779898797918174,-0.6973970500476789,-0.669287865856718,0.08215004757584735,0.1697070740391907
348,39,branching,255,kuramoto,0,0,0.6497,0.414,0.0,1.0,1.0,0.8,0.3880408457834034,0,0.7558987932567796,0.8205008397046706,0.3990732943637141,0.0160108698450318,0.0,0,0,16,12,0.8827747497186944,0.862250190851482,0.8845040564170141,0.8631940483725103,-0.169009077148651,0.7558987932567796,0.3990732943637142,1.7450249405701763,-0.7450249405701763,-0.12687595646191485,-0.1166136770283086,0.30165902163053904,0.7558987932567796
349,497,coupled_map_lattice,281,kuramoto,3,0,0.7961,0.2584,1.0,1.0,1.0,1.0,0.1564734670536292,48,0.9999845577452972,0.915215318591555,0.6608100350020484,0.0277011511940448,0.0,0,0,15,7,0.801978643820944,0.835107776318954,0.803437804542195,0.8366258847411685,0.4684848281431,1.0,0.6608100350020482,1.637086420139898,-0.637086420139898,0.1648767814263431,0.18144134767534814,0.6607998306051777,0.9999845577452972
350,446,nonlinear_oscillator,137,kuramoto,0,3,0.195,0.6028,0.0,1.0,1.0,1.0,0.7627535277365837,0,0.9999728111227092,0.9993074411170412,0.8056343112476102,0.0212341068710742,0.0,0,0,4,13,0.9092371438838218,0.819625561625284,0.9111585284546668,0.8209701649060953,0.0062427446375619,1.0,0.8056343112476102,1.7288627055091057,-0.7288627055091057,0.09073566723888737,0.13554145836815634,0.8056124069551804,0.9999728111227092
351,448,kuramoto,481,population,3,0,0.8707,0.45,1.0,0.8,1.0,0.8,0.5262338186690309,77,0.9764161373524672,0.7602523251431651,0.4783269754219172,0.0456341926282839,0.0,0,0,14,12,0.7673141373722859,0.8555770919190346,0.7695803642951163,0.8576580939109828,0.7491899531960013,1.0,0.4783269754219172,1.622891229291321,-0.6228912292913207,0.1208390454334326,0.1649705227068069,0.4670461777329569,0.9764161373524672
352,246,gray_scott,217,population,3,0,0.9991,0.4,1.0,0.74,1.0,0.9333,0.2659068063936187,24,0.9894406062129564,0.9533420350374442,0.6558399066945558,0.0703062350799742,0.0,0,0,16,11,0.7427499219795013,0.8799218355010043,0.745392070727174,0.8822998031825153,0.3345566747474159,1.0,0.6558399066945554,1.6226717574805056,-0.6226717574805056,0.10951877071195204,0.17810472747270356,0.6489146348585101,0.9894406062129564
353,172,coupled_map_lattice,90,kuramoto,0,3,0.255,0.5965,0.88,1.0,1.0,1.0,0.086764603906655,46,0.999042449071872,0.9392711472284868,0.826725605344765,0.021665885744273,0.0,0,0,7,13,0.8512164992031888,0.8165161121771648,0.851897365204178,0.8172232287816101,0.2510001709281537,1.0,0.8267256053447649,1.6677326113803534,-0.6677326113803534,0.14782594986868325,0.16517614338169528,0.82593397347406,0.999042449071872
354,105,branching,5,coupled_map_lattice,0,0,0.6486,0.275,0.0,0.54,1.0,1.0,0.2021004934501237,200,0.6157329992001321,0.3048450355294349,0.4404788987490398,0.03992880288845,0.0,0,0,15,8,0.8639815242619128,0.8876988309176433,0.8657409120472734,0.8889092343129743,0.4970091748917437,0.6157329992001321,0.44047889874904,1.751680355179556,-0.7516803551795561,-0.2719658317175112,-0.2601071783896459,0.2712173934111176,0.6157329992001321
355,267,gray_scott,242,nonlinear_oscillator,0,0,0.9998,0.1498,0.0,1.0,1.0,0.6,0.1807772257115313,48,0.2316240404799344,0.5854124179043003,0.1004317333046027,0.1120734555369028,0.0,0,0,16,0,0.771768556989443,0.8499728960383062,0.7733856086388399,0.8533717713342575,-0.2348629219853714,0.2316240404799343,0.1004317333046027,1.6217414530277492,-0.6217414530277492,-0.6183488555583718,-0.5792466860339403,0.02326240386041527,0.2316240404799344
356,310,nonlinear_oscillator,376,nonlinear_oscillator,0,0,0.115,0.3504,1.0,1.0,1.0,0.8667,0.642603230837094,43,0.9945405359398928,0.8308443593854642,0.8797045432670595,0.0565610557463973,0.0,0,0,0,11,0.8368027954295605,0.8550075607892151,0.8418623739371698,0.860173808502394,0.9325731494059868,1.0,0.8797045432670595,1.6918103562187756,-0.6918103562187756,0.13953297515067764,0.14863535783050497,0.8749018279295799,0.9945405359398928
357,298,nonlinear_oscillator,447,nonlinear_oscillator,0,0,0.13,0.145,1.0,0.0,1.0,1.0,0.4750732855350822,0,0.9997351032862792,0.9985894729368856,0.9986226516574762,0.0328507593540397,0.0,0,0,0,0,0.8381485761922077,0.9160112951959648,0.8392459743283495,0.9178390562378808,0.0109051988084372,1.0,0.998622651657476,1.7541598713881728,-0.7541598713881728,0.08372380809031443,0.12265516759219297,0.9983581197988051,0.9997351032862792
358,327,branching,141,population,0,3,0.4,0.5,1.0,0.95,1.0,0.8,0.3762341337736728,73,0.9585153177017898,0.8190464384924762,0.9198067906249884,0.0146516765519741,0.0,0,0,10,12,0.8270787489220122,0.832185348470509,0.8285964073378436,0.8336519809875602,0.5971107074145233,1.0,0.9198067906249884,1.659264097392521,-0.659264097392521,0.12632996923128081,0.12888326900552927,0.8816488981401743,0.9585153177017898
359,86,gray_scott,284,kuramoto,3,0,0.7901,0.4371,1.0,1.0,0.8333,0.8667,0.2383709797371762,18,0.997515205352166,0.9743743497412972,0.8395324084132553,0.0412088896831719,0.0,0,0,14,12,0.7882368696749618,0.8642866632619658,0.7897064590754785,0.8658994449356587,0.1717111416923735,1.0,0.8395324084132554,1.6525235329369274,-0.6525235329369274,0.13322854209020019,0.17125343888370226,0.8374463427781468,0.997515205352166
360,336,population,140,nonlinear_oscillator,3,0,0.55,0.1575,1.0,0.0,0.7333,1.0,0.19865001773093,0,0.4921717637604667,0.6904007079301959,0.6428480624681151,0.0266385424653842,0.0,0,0,11,0,0.8568983018410196,0.916246417199468,0.8604181277840903,0.918210266346262,-0.4947588652026553,0.4921717637604667,0.6428480624681153,1.7731447190404874,-0.7731447190404874,-0.4240746534390013,-0.39440059575977704,0.31639166473493086,0.4921717637604667
361,236,branching,444,nonlinear_oscillator,0,0,0.3333,0.1175,0.0,0.0,1.0,1.0,0.7617259978740201,200,0.5218896080999331,0.5764604774745071,0.8807367474805913,0.0149183763728437,0.0,0,0,11,0,0.8928768631576028,0.9339526180251638,0.8947060775369751,0.9359087579395586,-0.0845511284708644,0.5218896080999331,0.8807367474805914,1.8268294811827663,-0.8268294811827666,-0.4120630099252307,-0.39152513249145016,0.4596473559818555,0.5218896080999331
362,370,nonlinear_oscillator,88,nonlinear_oscillator,0,0,0.1425,0.1225,0.0,1.0,1.0,1.0,0.0609929902396379,200,0.6741727393671065,0.4730362106008509,0.9946145607031638,0.0396909750996828,0.0,0,0,0,0,0.9226757872162382,0.8416454248163191,0.9244690402563344,0.8419038772677145,0.4001932339706973,0.6741727393671065,0.994614560703164,1.764321212032557,-0.7643212120325573,-0.2485030478491317,-0.20798786664917213,0.6705420230036632,0.6741727393671065
363,101,gray_scott,322,population,3,0,0.8498,0.75,1.0,0.0,0.7333,0.4,0.4317653868275355,0,0.3276743589527032,0.6463031418396961,0.0555431960226825,0.0306638730154667,0.0,0,0,11,8,0.7366620358173313,0.7528746798919415,0.7425820867840286,0.7544122801438244,-0.5723900786865952,0.3276743589527031,0.0555431960226825,1.4895367157092727,-0.4895367157092727,-0.42520032093923826,-0.41709399890193316,0.01820008115091682,0.3276743589527032
364,32,gray_scott,162,kuramoto,3,3,0.65,0.5735,1.0,1.0,0.5,1.0,0.6256414095023013,200,0.8947997520186401,0.7839494866445389,0.5960578544705685,0.0679660860408546,0.0,0,0,13,11,0.8381841880940589,0.832391662218711,0.8392787914395583,0.8334792901704374,0.4255253060373475,1.0,0.5960578544705686,1.67057585031277,-0.6705758503127699,0.056615563924581225,0.0595118268622552,0.5333524203690274,0.8947997520186401
365,231,branching,429,coupled_map_lattice,0,0,0.4,0.1949,1.0,0.42,1.0,0.9333,0.6939937322454712,12,0.9976555243468084,0.97971979388158,0.94635038609561,0.0076104786143989,0.0,0,0,11,3,0.8019775956858082,0.8997809778601414,0.8069622321791431,0.9024400420181716,0.1827553672428286,1.0,0.9463503860956102,1.7017585735459495,-0.7017585735459497,0.09787454648666694,0.1467762375738335,0.9441316906560203,0.9976555243468084
366,19,coupled_map_lattice,153,population,0,0,0.295,0.45,0.92,0.98,1.0,0.8667,0.5137072079772736,8,0.9903376124340956,0.980567072847472,0.9615071788112356,0.007079313592632,0.0,0,0,9,12,0.8478950515797371,0.8388663961541661,0.8497566278333301,0.8408434330763364,0.0892580383352982,1.0,0.9615071788112354,1.6867614477339032,-0.6867614477339032,0.14244256085435847,0.14695688856714395,0.952216723802162,0.9903376124340956
367,56,nonlinear_oscillator,332,branching,0,0,0.16,0.2667,0.0,0.0,1.0,1.0,0.5985601330513551,200,0.0893636187119451,0.0921977702926949,0.9326601720937332,0.0201458630058001,0.0,0,0,0,8,0.9245046148967456,0.9028740359344448,0.9264289395260704,0.9046694629378182,-0.0082421651739725,0.0893636187119451,0.9326601720937334,1.8273786508311904,-0.8273786508311902,-0.8351409961848005,-0.8243257067036501,0.08334588800680148,0.0893636187119451
368,62,branching,372,gray_scott,3,3,0.5984,0.7874,0.9,0.66,1.0,1.0,0.0843904805055719,125,0.9794965208714366,0.7699820675706167,0.4878432190483876,0.0044148815822209,0.0,0,0,14,14,0.8442240191339552,0.828202996002957,0.8446499452666935,0.8288718495575601,0.5620737949583451,1.0,0.4878432190483874,1.672427015136912,-0.672427015136912,0.1352725017374814,0.14328301330298054,0.4778407357886178,0.9794965208714366
369,152,coupled_map_lattice,14,population,0,0,0.415,0.35,0.9667,0.8,0.9333,0.9333,0.2814689890706762,9,0.999998605187528,0.9880328856599252,0.995057963342917,0.0006468035291507,0.0,0,0,10,10,0.8372369136838544,0.8546948109888219,0.8389644491011946,0.8561965765927966,0.1014170979419465,1.0,0.9950579633429176,1.6919317246726764,-0.6919317246726764,0.1453037941987061,0.15403274285118984,0.9950565754236593,0.999998605187528
370,464,kuramoto,212,coupled_map_lattice,3,0,0.8221,0.335,1.0,0.9667,1.0,0.4,0.4088880841555001,5,0.4745114797761381,0.6667010575649848,0.5375495744227522,0.0028835726116904,0.0,0,0,14,7,0.7585944879103846,0.8563006411740692,0.7650319186993256,0.8633159184938116,-0.4373642821703037,0.4745114797761381,0.5375495744227522,1.614895129084454,-0.614895129084454,-0.3817891613979311,-0.3329360847660889,0.2550734440123734,0.4745114797761381
371,424,gray_scott,190,branching,0,3,0.45,0.5954,1.0,1.0,0.1,1.0,0.7237302215146706,6,0.911145492805812,0.6692615946094119,0.5412148372383251,0.0162178386342076,0.0,0,0,7,11,0.8510093384877061,0.7940693984023437,0.8636553954163049,0.8058711785319367,0.0677569247167447,1.0,0.5412148372383252,1.6450787368900497,-0.6450787368900497,0.06013615431810593,0.08860612436078719,0.49312545958933107,0.911145492805812
372,368,gray_scott,361,population,3,0,0.928,0.4,1.0,0.8,1.0,0.8667,0.3135935254776228,43,0.9689843699683504,0.9153476694540644,0.4320386563862134,0.0680019845879875,0.0,0,0,15,11,0.7749092749526886,0.8574279961584292,0.7763419827456666,0.8587558593521197,0.3269954139869742,1.0,0.4320386563862131,1.6323372711111177,-0.6323372711111177,0.11155637380992112,0.1528157344127915,0.4186387052603676,0.9689843699683504
373,373,population,415,population,0,0,1.0,0.45,0.0,0.85,0.0,0.8667,0.6390599762823999,21,0.6163623625738721,0.6214395278972852,-0.1680762354123406,0.3946315887686002,0.0,0,0,4,11,0.5037217560177418,0.832494526160804,0.5047319990695027,0.8426115915823575,0.2157845319012297,0.6163623625738721,-0.1680762354123406,1.3362162821785455,-0.3362162821785457,-0.21613216358693188,-0.05174577851540074,-0.10359586555127256,0.6163623625738721
374,374,nonlinear_oscillator,266,gray_scott,0,3,0.19,1.0,0.0,0.8,1.0,0.9667,0.2075448046314207,0,0.9886291574779263,0.9855087281099606,0.3765221275239214,0.0331986768797539,0.0,0,0,2,14,0.9161544594818232,0.7659085191322353,0.918005148669288,0.7662460035016498,-0.001983623529421,1.0,0.3765221275239214,1.6820629786140586,-0.6820629786140586,0.07247469799610318,0.14759766817089714,0.37224075370577075,0.9886291574779263
