universe_id,detector,depth
878,constraint_B2_reachable,25
878,constraint_B3_entropy,25
878,constraint_B4_transition_freedom,17
878,constraint_B5_possibility_elim,17
879,constraint_B1_growth_rate,8
879,constraint_B2_reachable,25
879,constraint_B3_entropy,25
879,constraint_B4_transition_freedom,17
879,constraint_B5_possibility_elim,17
880,constraint_B1_growth_rate,8
880,constraint_B2_reachable,25
880,constraint_B3_entropy,25
880,constraint_B4_transition_freedom,17
880,constraint_B5_possibility_elim,17
881,constraint_B1_growth_rate,8
881,constraint_B2_reachable,25
881,constraint_B3_entropy,25
881,constraint_B4_transition_freedom,17
881,constraint_B5_possibility_elim,17
882,constraint_B1_growth_rate,8
882,constraint_B2_reachable,25
882,constraint_B3_entropy,25
882,constraint_B4_transition_freedom,17
882,constraint_B5_possibility_elim,17
883,constraint_B1_growth_rate,8
883,constraint_B2_reachable,25
883,constraint_B3_entropy,25
883,constraint_B4_transition_freedom,17
883,constraint_B5_possibility_elim,17
884,constraint_B1_growth_rate,8
884,constraint_B2_reachable,25
884,constraint_B3_entropy,25
884,constraint_B4_transition_freedom,17
884,constraint_B5_possibility_elim,17
885,constraint_B1_growth_rate,8
885,constraint_B2_reachable,25
885,constraint_B3_entropy,25
885,constraint_B4_transition_freedom,17
885,constraint_B5_possibility_elim,17
886,constraint_B1_growth_rate,8
886,constraint_B2_reachable,25
886,constraint_B3_entropy,25
886,constraint_B4_transition_freedom,17
886,constraint_B5_possibility_elim,17
887,constraint_B1_growth_rate,8
887,constraint_B2_reachable,25
887,constraint_B3_entropy,25
887,constraint_B4_transition_freedom,17
887,constraint_B5_possibility_elim,17
888,constraint_B1_growth_rate,8
888,constraint_B2_reachable,25
888,constraint_B3_entropy,25
888,constraint_B4_transition_freedom,17
888,constraint_B5_possibility_elim,17
889,constraint_B1_growth_rate,8
889,constraint_B2_reachable,25
889,constraint_B3_entropy,25
889,constraint_B4_transition_freedom,17
889,constraint_B5_possibility_elim,17
890,constraint_B1_growth_rate,8
890,constraint_B2_reachable,25
890,constraint_B3_entropy,25
890,constraint_B4_transition_freedom,17
890,constraint_B5_possibility_elim,17
891,constraint_B1_growth_rate,8
891,constraint_B2_reachable,25
891,constraint_B3_entropy,25
891,constraint_B4_transition_freedom,17
891,constraint_B5_possibility_elim,17
892,constraint_B1_growth_rate,8
892,constraint_B2_reachable,25
892,constraint_B3_entropy,25
892,constraint_B4_transition_freedom,17
892,constraint_B5_possibility_elim,17
893,constraint_B1_growth_rate,8
893,constraint_B2_reachable,25
893,constraint_B3_entropy,25
893,constraint_B4_transition_freedom,17
893,constraint_B5_possibility_elim,17
893,constraint_B10_elimination_rate,17
894,constraint_B1_growth_rate,8
894,constraint_B2_reachable,25
894,constraint_B3_entropy,25
894,constraint_B4_transition_freedom,17
894,constraint_B5_possibility_elim,17
895,constraint_B1_growth_rate,10
895,constraint_B2_reachable,25
895,constraint_B3_entropy,25
895,constraint_B4_transition_freedom,17
895,constraint_B9_constraint_repro,25
895,constraint_B10_elimination_rate,17
896,constraint_B1_growth_rate,8
896,constraint_B2_reachable,25
896,constraint_B3_entropy,25
896,constraint_B4_transition_freedom,17
896,constraint_B5_possibility_elim,17
897,constraint_B1_growth_rate,8
897,constraint_B2_reachable,25
897,constraint_B3_entropy,25
897,constraint_B4_transition_freedom,17
897,constraint_B5_possibility_elim,17
898,constraint_B1_growth_rate,8
898,constraint_B2_reachable,25
898,constraint_B3_entropy,25
898,constraint_B4_transition_freedom,17
898,constraint_B5_possibility_elim,17
899,constraint_B1_growth_rate,8
899,constraint_B2_reachable,25
899,constraint_B3_entropy,25
899,constraint_B4_transition_freedom,17
899,constraint_B5_possibility_elim,17
900,constraint_B1_growth_rate,8
900,constraint_B2_reachable,25
900,constraint_B3_entropy,25
900,constraint_B4_transition_freedom,17
900,constraint_B5_possibility_elim,17
901,constraint_B1_growth_rate,8
901,constraint_B2_reachable,25
901,constraint_B3_entropy,25
901,constraint_B4_transition_freedom,17
901,constraint_B5_possibility_elim,17
902,constraint_B1_growth_rate,8
902,constraint_B2_reachable,25
902,constraint_B3_entropy,25
902,constraint_B4_transition_freedom,17
902,constraint_B5_possibility_elim,17
903,constraint_B1_growth_rate,8
903,constraint_B2_reachable,25
903,constraint_B3_entropy,25
903,constraint_B4_transition_freedom,17
903,constraint_B5_possibility_elim,17
904,constraint_B1_growth_rate,8
904,constraint_B2_reachable,25
904,constraint_B3_entropy,25
904,constraint_B4_transition_freedom,17
904,constraint_B5_possibility_elim,17
905,constraint_B1_growth_rate,8
905,constraint_B2_reachable,25
905,constraint_B3_entropy,25
905,constraint_B4_transition_freedom,17
905,constraint_B5_possibility_elim,17
906,constraint_B1_growth_rate,8
906,constraint_B2_reachable,25
906,constraint_B3_entropy,25
906,constraint_B4_transition_freedom,17
906,constraint_B5_possibility_elim,17
907,constraint_B1_growth_rate,8
907,constraint_B2_reachable,25
907,constraint_B3_entropy,25
907,constraint_B4_transition_freedom,17
907,constraint_B5_possibility_elim,17
908,constraint_B1_growth_rate,8
908,constraint_B2_reachable,25
908,constraint_B3_entropy,25
908,constraint_B5_possibility_elim,17
908,constraint_B10_elimination_rate,17
909,constraint_B1_growth_rate,8
909,constraint_B2_reachable,25
909,constraint_B3_entropy,25
909,constraint_B4_transition_freedom,17
909,constraint_B5_possibility_elim,17
910,constraint_B1_growth_rate,8
910,constraint_B2_reachable,25
910,constraint_B3_entropy,25
910,constraint_B4_transition_freedom,17
910,constraint_B5_possibility_elim,17
911,constraint_B1_growth_rate,8
911,constraint_B2_reachable,25
911,constraint_B3_entropy,25
911,constraint_B5_possibility_elim,17
911,constraint_B10_elimination_rate,17
912,constraint_B1_growth_rate,8
912,constraint_B2_reachable,25
912,constraint_B3_entropy,25
912,constraint_B4_transition_freedom,17
912,constraint_B5_possibility_elim,17
913,constraint_B1_growth_rate,8
913,constraint_B2_reachable,25
913,constraint_B3_entropy,25
913,constraint_B4_transition_freedom,17
913,constraint_B5_possibility_elim,17
914,constraint_B1_growth_rate,8
914,constraint_B2_reachable,25
914,constraint_B3_entropy,25
914,constraint_B5_possibility_elim,17
914,constraint_B10_elimination_rate,17
915,constraint_B1_growth_rate,8
915,constraint_B2_reachable,25
915,constraint_B3_entropy,25
915,constraint_B4_transition_freedom,17
915,constraint_B5_possibility_elim,17
916,constraint_B1_growth_rate,8
916,constraint_B2_reachable,25
916,constraint_B3_entropy,25
916,constraint_B4_transition_freedom,17
916,constraint_B5_possibility_elim,17
917,constraint_B1_growth_rate,8
917,constraint_B2_reachable,25
917,constraint_B3_entropy,25
917,constraint_B4_transition_freedom,17
917,constraint_B5_possibility_elim,17
918,constraint_B1_growth_rate,8
918,constraint_B2_reachable,25
918,constraint_B3_entropy,25
918,constraint_B4_transition_freedom,17
918,constraint_B5_possibility_elim,17
919,constraint_B1_growth_rate,8
919,constraint_B2_reachable,25
919,constraint_B3_entropy,25
919,constraint_B5_possibility_elim,17
919,constraint_B10_elimination_rate,17
920,constraint_B1_growth_rate,8
920,constraint_B2_reachable,25
920,constraint_B3_entropy,25
920,constraint_B4_transition_freedom,17
920,constraint_B5_possibility_elim,17
920,constraint_B10_elimination_rate,17
921,constraint_B1_growth_rate,8
921,constraint_B2_reachable,25
921,constraint_B3_entropy,25
921,constraint_B4_transition_freedom,17
921,constraint_B5_possibility_elim,17
922,constraint_B1_growth_rate,8
922,constraint_B2_reachable,25
922,constraint_B3_entropy,25
922,constraint_B5_possibility_elim,17
922,constraint_B10_elimination_rate,17
923,constraint_B1_growth_rate,8
923,constraint_B2_reachable,25
923,constraint_B3_entropy,25
923,constraint_B4_transition_freedom,17
923,constraint_B5_possibility_elim,17
924,constraint_B1_growth_rate,8
924,constraint_B2_reachable,25
924,constraint_B3_entropy,25
924,constraint_B4_transition_freedom,17
924,constraint_B5_possibility_elim,17
924,constraint_B10_elimination_rate,17
925,constraint_B1_growth_rate,8
925,constraint_B2_reachable,25
925,constraint_B3_entropy,25
925,constraint_B4_transition_freedom,17
925,constraint_B5_possibility_elim,17
926,constraint_B1_growth_rate,8
926,constraint_B2_reachable,25
926,constraint_B3_entropy,25
926,constraint_B4_transition_freedom,17
926,constraint_B5_possibility_elim,17
927,constraint_B1_growth_rate,8
927,constraint_B2_reachable,25
927,constraint_B3_entropy,25
927,constraint_B4_transition_freedom,17
927,constraint_B5_possibility_elim,17
928,constraint_B1_growth_rate,8
928,constraint_B2_reachable,25
928,constraint_B3_entropy,25
928,constraint_B4_transition_freedom,17
928,constraint_B5_possibility_elim,17
929,constraint_B1_growth_rate,8
929,constraint_B2_reachable,25
929,constraint_B3_entropy,25
929,constraint_B4_transition_freedom,17
929,constraint_B5_possibility_elim,17
930,constraint_B1_growth_rate,8
930,constraint_B2_reachable,25
930,constraint_B3_entropy,25
930,constraint_B4_transition_freedom,17
930,constraint_B5_possibility_elim,17
931,constraint_B1_growth_rate,8
931,constraint_B2_reachable,25
931,constraint_B3_entropy,25
931,constraint_B4_transition_freedom,17
931,constraint_B5_possibility_elim,17
932,constraint_B2_reachable,25
932,constraint_B3_entropy,25
932,constraint_B4_transition_freedom,17
932,constraint_B9_constraint_repro,25
932,constraint_B10_elimination_rate,17
933,constraint_B1_growth_rate,8
933,constraint_B2_reachable,25
933,constraint_B3_entropy,25
933,constraint_B4_transition_freedom,17
933,constraint_B5_possibility_elim,17
934,constraint_B1_growth_rate,8
934,constraint_B2_reachable,25
934,constraint_B3_entropy,25
934,constraint_B4_transition_freedom,17
934,constraint_B5_possibility_elim,17
935,constraint_B1_growth_rate,8
935,constraint_B2_reachable,25
935,constraint_B3_entropy,25
935,constraint_B4_transition_freedom,17
935,constraint_B5_possibility_elim,17
936,constraint_B1_growth_rate,8
936,constraint_B2_reachable,25
936,constraint_B3_entropy,25
936,constraint_B4_transition_freedom,17
936,constraint_B5_possibility_elim,17
937,constraint_B1_growth_rate,8
937,constraint_B2_reachable,25
937,constraint_B3_entropy,25
937,constraint_B4_transition_freedom,17
937,constraint_B5_possibility_elim,17
938,constraint_B1_growth_rate,8
938,constraint_B2_reachable,25
938,constraint_B3_entropy,25
938,constraint_B4_transition_freedom,17
938,constraint_B5_possibility_elim,17
939,constraint_B1_growth_rate,8
939,constraint_B2_reachable,25
939,constraint_B3_entropy,25
939,constraint_B4_transition_freedom,17
939,constraint_B5_possibility_elim,17
940,constraint_B1_growth_rate,8
940,constraint_B2_reachable,25
940,constraint_B3_entropy,25
940,constraint_B4_transition_freedom,17
940,constraint_B5_possibility_elim,17
941,constraint_B1_growth_rate,8
941,constraint_B2_reachable,25
941,constraint_B3_entropy,25
941,constraint_B4_transition_freedom,17
941,constraint_B5_possibility_elim,17
942,constraint_B1_growth_rate,8
942,constraint_B2_reachable,25
942,constraint_B3_entropy,25
942,constraint_B4_transition_freedom,17
942,constraint_B5_possibility_elim,17
943,constraint_B1_growth_rate,8
943,constraint_B2_reachable,25
943,constraint_B3_entropy,25
943,constraint_B4_transition_freedom,17
943,constraint_B5_possibility_elim,17
944,constraint_B1_growth_rate,8
944,constraint_B2_reachable,25
944,constraint_B3_entropy,25
944,constraint_B4_transition_freedom,17
944,constraint_B5_possibility_elim,17
945,constraint_B1_growth_rate,8
945,constraint_B2_reachable,25
945,constraint_B3_entropy,25
945,constraint_B5_possibility_elim,17
945,constraint_B10_elimination_rate,17
946,constraint_B1_growth_rate,8
946,constraint_B2_reachable,25
946,constraint_B3_entropy,25
946,constraint_B4_transition_freedom,17
946,constraint_B5_possibility_elim,17
947,constraint_B1_growth_rate,8
947,constraint_B2_reachable,25
947,constraint_B3_entropy,25
947,constraint_B4_transition_freedom,17
947,constraint_B5_possibility_elim,17
948,constraint_B1_growth_rate,8
948,constraint_B2_reachable,25
948,constraint_B3_entropy,25
948,constraint_B4_transition_freedom,17
948,constraint_B5_possibility_elim,17
949,constraint_B1_growth_rate,8
949,constraint_B2_reachable,25
949,constraint_B3_entropy,25
949,constraint_B4_transition_freedom,17
949,constraint_B5_possibility_elim,17
950,constraint_B1_growth_rate,8
950,constraint_B2_reachable,25
950,constraint_B3_entropy,25
950,constraint_B4_transition_freedom,17
950,constraint_B5_possibility_elim,17
951,constraint_B1_growth_rate,8
951,constraint_B2_reachable,25
951,constraint_B3_entropy,25
951,constraint_B4_transition_freedom,17
951,constraint_B5_possibility_elim,17
951,constraint_B10_elimination_rate,17
952,constraint_B1_growth_rate,8
952,constraint_B2_reachable,25
952,constraint_B3_entropy,25
952,constraint_B4_transition_freedom,17
952,constraint_B5_possibility_elim,17
953,constraint_B1_growth_rate,8
953,constraint_B2_reachable,25
953,constraint_B3_entropy,25
953,constraint_B4_transition_freedom,17
953,constraint_B5_possibility_elim,17
954,constraint_B1_growth_rate,8
954,constraint_B2_reachable,25
954,constraint_B3_entropy,25
954,constraint_B4_transition_freedom,17
954,constraint_B5_possibility_elim,17
955,constraint_B1_growth_rate,8
955,constraint_B2_reachable,25
955,constraint_B3_entropy,25
955,constraint_B4_transition_freedom,17
955,constraint_B5_possibility_elim,17
956,constraint_B1_growth_rate,8
956,constraint_B2_reachable,25
956,constraint_B3_entropy,25
956,constraint_B4_transition_freedom,17
956,constraint_B5_possibility_elim,17
957,constraint_B1_growth_rate,8
957,constraint_B2_reachable,25
957,constraint_B3_entropy,25
957,constraint_B4_transition_freedom,17
957,constraint_B5_possibility_elim,17
958,constraint_B1_growth_rate,8
958,constraint_B2_reachable,25
958,constraint_B3_entropy,25
958,constraint_B4_transition_freedom,17
958,constraint_B5_possibility_elim,17
959,constraint_B1_growth_rate,8
959,constraint_B2_reachable,25
959,constraint_B3_entropy,25
959,constraint_B4_transition_freedom,17
959,constraint_B5_possibility_elim,17
960,constraint_B1_growth_rate,8
960,constraint_B2_reachable,25
960,constraint_B3_entropy,25
960,constraint_B4_transition_freedom,17
960,constraint_B5_possibility_elim,17
961,constraint_B1_growth_rate,8
961,constraint_B2_reachable,25
961,constraint_B3_entropy,25
961,constraint_B4_transition_freedom,17
961,constraint_B5_possibility_elim,17
962,constraint_B1_growth_rate,8
962,constraint_B2_reachable,25
962,constraint_B3_entropy,25
962,constraint_B4_transition_freedom,17
962,constraint_B5_possibility_elim,17
963,constraint_B1_growth_rate,8
963,constraint_B2_reachable,25
963,constraint_B3_entropy,25
963,constraint_B4_transition_freedom,17
963,constraint_B5_possibility_elim,17
964,constraint_B1_growth_rate,8
964,constraint_B2_reachable,25
964,constraint_B3_entropy,25
964,constraint_B4_transition_freedom,17
964,constraint_B5_possibility_elim,17
965,constraint_B1_growth_rate,8
965,constraint_B2_reachable,25
965,constraint_B3_entropy,25
965,constraint_B4_transition_freedom,17
965,constraint_B5_possibility_elim,17
966,constraint_B1_growth_rate,8
966,constraint_B2_reachable,25
966,constraint_B3_entropy,25
966,constraint_B4_transition_freedom,17
966,constraint_B5_possibility_elim,17
967,constraint_B1_growth_rate,8
967,constraint_B2_reachable,25
967,constraint_B3_entropy,25
967,constraint_B4_transition_freedom,17
967,constraint_B5_possibility_elim,17
968,constraint_B1_growth_rate,8
968,constraint_B2_reachable,25
968,constraint_B3_entropy,25
968,constraint_B4_transition_freedom,17
968,constraint_B5_possibility_elim,17
969,constraint_B1_growth_rate,8
969,constraint_B2_reachable,25
969,constraint_B3_entropy,25
969,constraint_B4_transition_freedom,17
969,constraint_B5_possibility_elim,17
970,constraint_B1_growth_rate,8
970,constraint_B2_reachable,25
970,constraint_B3_entropy,25
970,constraint_B4_transition_freedom,17
970,constraint_B5_possibility_elim,17
971,constraint_B1_growth_rate,8
971,constraint_B2_reachable,25
971,constraint_B3_entropy,25
971,constraint_B4_transition_freedom,17
971,constraint_B5_possibility_elim,17
972,constraint_B1_growth_rate,8
972,constraint_B2_reachable,25
972,constraint_B3_entropy,25
972,constraint_B4_transition_freedom,17
972,constraint_B5_possibility_elim,17
972,constraint_B10_elimination_rate,17
