depth,sector,condition,emergence_survival_fraction,operator_necessity_index,collapse_depth,hierarchy_preservation_rate,recursive_coherence_loss,phase_dependency_score,minimal_operator_sufficiency,efficacy,emergence_value,classification
32768,P-A,PAOnly,0.6675,0.25,0.0,1.0,0.3325,0.1669,0.5625,0.75,0.6384,ABLATION-BOUNDED
65536,P-A,PAOnly,0.6675,0.25,0.0,1.0,0.3325,0.1669,0.5625,0.75,0.6383,ABLATION-BOUNDED
131072,P-A,PAOnly,0.6675,0.25,0.0,1.0,0.3325,0.1669,0.5625,0.75,0.638,ABLATION-BOUNDED
262144,P-A,PAOnly,0.6675,0.25,0.0,1.0,0.3325,0.1669,0.5625,0.75,0.6373,ABLATION-BOUNDED
524288,P-A,PAOnly,0.6676,0.25,0.0,1.0,0.3324,0.1669,0.5625,0.75,0.6361,ABLATION-BOUNDED
1048576,P-A,PAOnly,0.6676,0.25,0.0,1.0,0.3324,0.1669,0.5625,0.75,0.6335,ABLATION-BOUNDED
2097152,P-A,PAOnly,0.6678,0.25,0.0,1.0,0.3322,0.1669,0.5625,0.75,0.6286,ABLATION-BOUNDED
4194304,P-A,PAOnly,0.6681,0.25,0.0,1.0,0.3319,0.167,0.5625,0.75,0.6189,ABLATION-BOUNDED
8388608,P-A,PAOnly,0.6687,0.25,0.0,1.0,0.3313,0.1672,0.5625,0.75,0.6004,ABLATION-BOUNDED
16777216,P-A,PAOnly,0.6699,0.25,0.0,1.0,0.3301,0.1675,0.5625,0.75,0.5666,ABLATION-BOUNDED
33554432,P-A,PAOnly,0.6723,0.25,0.0,1.0,0.3277,0.1681,0.5625,0.75,0.5096,ABLATION-BOUNDED
1,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
2,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
4,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
6,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
8,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
12,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
16,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
20,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
24,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
32,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
40,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
48,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
64,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
80,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
96,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
128,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
160,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
192,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
256,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
320,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
512,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
768,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
1024,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
1536,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
2048,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
3072,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
4096,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
6144,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
8192,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5249,ABLATION-DEGRADING
12288,P-A,PNOnly,0.5486,0.35,0.0,1.0,0.4514,0.192,0.4225,0.65,0.5248,ABLATION-DEGRADING
16384,P-A,PNOnly,0.5487,0.35,0.0,1.0,0.4513,0.192,0.4225,0.65,0.5248,ABLATION-DEGRADING
24576,P-A,PNOnly,0.5487,0.35,0.0,1.0,0.4513,0.192,0.4225,0.65,0.5248,ABLATION-DEGRADING
32768,P-A,PNOnly,0.5487,0.35,0.0,1.0,0.4513,0.192,0.4225,0.65,0.5248,ABLATION-DEGRADING
65536,P-A,PNOnly,0.5487,0.35,0.0,1.0,0.4513,0.192,0.4225,0.65,0.5246,ABLATION-DEGRADING
131072,P-A,PNOnly,0.5487,0.35,0.0,1.0,0.4513,0.192,0.4225,0.65,0.5244,ABLATION-DEGRADING
262144,P-A,PNOnly,0.5487,0.35,0.0,1.0,0.4513,0.192,0.4225,0.65,0.5239,ABLATION-DEGRADING
524288,P-A,PNOnly,0.5487,0.35,0.0,1.0,0.4513,0.1921,0.4225,0.65,0.5228,ABLATION-DEGRADING
1048576,P-A,PNOnly,0.5489,0.35,0.0,1.0,0.4511,0.1921,0.4225,0.65,0.5208,ABLATION-DEGRADING
2097152,P-A,PNOnly,0.5491,0.35,0.0,1.0,0.4509,0.1922,0.4225,0.65,0.5168,ABLATION-DEGRADING
4194304,P-A,PNOnly,0.5495,0.35,0.0,1.0,0.4505,0.1923,0.4225,0.65,0.509,ABLATION-DEGRADING
8388608,P-A,PNOnly,0.5503,0.35,0.0,1.0,0.4497,0.1926,0.4225,0.65,0.4941,ABLATION-DEGRADING
16777216,P-A,PNOnly,0.5519,0.35,0.0,1.0,0.4481,0.1932,0.4225,0.65,0.4668,ABLATION-DEGRADING
33554432,P-A,PNOnly,0.5552,0.35,0.0,1.0,0.4448,0.1943,0.4225,0.65,0.4208,ABLATION-DEGRADING
1,P-A,ANOnly,0.4925,0.4,1.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
2,P-A,ANOnly,0.4925,0.4,2.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
4,P-A,ANOnly,0.4925,0.4,4.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
6,P-A,ANOnly,0.4925,0.4,6.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
8,P-A,ANOnly,0.4925,0.4,8.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
12,P-A,ANOnly,0.4925,0.4,12.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
16,P-A,ANOnly,0.4925,0.4,16.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
20,P-A,ANOnly,0.4925,0.4,20.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
24,P-A,ANOnly,0.4925,0.4,24.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
32,P-A,ANOnly,0.4925,0.4,32.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
40,P-A,ANOnly,0.4925,0.4,40.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
48,P-A,ANOnly,0.4925,0.4,48.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
64,P-A,ANOnly,0.4925,0.4,64.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
80,P-A,ANOnly,0.4925,0.4,80.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
96,P-A,ANOnly,0.4925,0.4,96.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
128,P-A,ANOnly,0.4925,0.4,128.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
160,P-A,ANOnly,0.4925,0.4,160.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
192,P-A,ANOnly,0.4925,0.4,192.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
256,P-A,ANOnly,0.4925,0.4,256.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
320,P-A,ANOnly,0.4925,0.4,320.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
512,P-A,ANOnly,0.4925,0.4,512.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
768,P-A,ANOnly,0.4925,0.4,768.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
1024,P-A,ANOnly,0.4925,0.4,1024.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
1536,P-A,ANOnly,0.4925,0.4,1536.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
2048,P-A,ANOnly,0.4925,0.4,2048.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
3072,P-A,ANOnly,0.4925,0.4,3072.0,1.0,0.5075,0.197,0.36,0.6,0.4712,ABLATION-DEGRADING
4096,P-A,ANOnly,0.4925,0.4,4096.0,1.0,0.5075,0.197,0.36,0.6,0.4711,ABLATION-DEGRADING
6144,P-A,ANOnly,0.4925,0.4,6144.0,1.0,0.5075,0.197,0.36,0.6,0.4711,ABLATION-DEGRADING
8192,P-A,ANOnly,0.4925,0.4,8192.0,1.0,0.5075,0.197,0.36,0.6,0.4711,ABLATION-DEGRADING
12288,P-A,ANOnly,0.4925,0.4,12288.0,1.0,0.5075,0.197,0.36,0.6,0.4711,ABLATION-DEGRADING
16384,P-A,ANOnly,0.4925,0.4,16384.0,1.0,0.5075,0.197,0.36,0.6,0.4711,ABLATION-DEGRADING
24576,P-A,ANOnly,0.4925,0.4,24576.0,1.0,0.5075,0.197,0.36,0.6,0.4711,ABLATION-DEGRADING
32768,P-A,ANOnly,0.4925,0.4,32768.0,1.0,0.5075,0.197,0.36,0.6,0.471,ABLATION-DEGRADING
65536,P-A,ANOnly,0.4925,0.4,65536.0,1.0,0.5075,0.197,0.36,0.6,0.4709,ABLATION-DEGRADING
131072,P-A,ANOnly,0.4925,0.4,131072.0,1.0,0.5075,0.197,0.36,0.6,0.4707,ABLATION-DEGRADING
262144,P-A,ANOnly,0.4925,0.4,262144.0,1.0,0.5075,0.197,0.36,0.6,0.4703,ABLATION-DEGRADING
524288,P-A,ANOnly,0.4926,0.4,524288.0,1.0,0.5074,0.197,0.36,0.6,0.4694,ABLATION-DEGRADING
1048576,P-A,ANOnly,0.4927,0.4,1048576.0,1.0,0.5073,0.1971,0.36,0.6,0.4676,ABLATION-DEGRADING
2097152,P-A,ANOnly,0.4929,0.4,2097152.0,1.0,0.5071,0.1972,0.36,0.6,0.464,ABLATION-DEGRADING
4194304,P-A,ANOnly,0.4934,0.4,4194304.0,1.0,0.5066,0.1974,0.36,0.6,0.4571,ABLATION-DEGRADING
8388608,P-A,ANOnly,0.4943,0.4,8388608.0,1.0,0.5057,0.1977,0.36,0.6,0.4438,ABLATION-DEGRADING
16777216,P-A,ANOnly,0.4962,0.4,16777216.0,1.0,0.5038,0.1985,0.36,0.6,0.4197,ABLATION-DEGRADING
33554432,P-A,ANOnly,0.4998,0.4,33554432.0,1.0,0.5002,0.1999,0.36,0.6,0.3789,ABLATION-DEGRADING
1,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
2,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
4,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
6,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
8,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
12,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
16,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
20,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
24,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
32,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
40,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
48,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
64,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
80,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
96,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
128,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
160,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
192,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
256,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
320,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
512,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
768,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
1024,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
1536,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
2048,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
3072,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
4096,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
6144,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
8192,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
12288,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6984,ABLATION-BOUNDED
16384,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6983,ABLATION-BOUNDED
24576,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6983,ABLATION-BOUNDED
32768,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6982,ABLATION-BOUNDED
65536,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6981,ABLATION-BOUNDED
131072,P-A,WeakenedP,0.73,0.2,0.0,1.0,0.27,0.146,0.64,0.8,0.6977,ABLATION-BOUNDED
262144,P-A,WeakenedP,0.7301,0.2,0.0,1.0,0.2699,0.146,0.64,0.8,0.697,ABLATION-BOUNDED
524288,P-A,WeakenedP,0.7301,0.2,0.0,1.0,0.2699,0.146,0.64,0.8,0.6956,ABLATION-BOUNDED
1048576,P-A,WeakenedP,0.7302,0.2,0.0,1.0,0.2698,0.146,0.64,0.8,0.6929,ABLATION-BOUNDED
2097152,P-A,WeakenedP,0.7303,0.2,0.0,1.0,0.2697,0.1461,0.64,0.8,0.6874,ABLATION-BOUNDED
4194304,P-A,WeakenedP,0.7305,0.2,0.0,1.0,0.2695,0.1461,0.64,0.8,0.6767,ABLATION-BOUNDED
8388608,P-A,WeakenedP,0.731,0.2,0.0,1.0,0.269,0.1462,0.64,0.8,0.6563,ABLATION-BOUNDED
16777216,P-A,WeakenedP,0.732,0.2,0.0,1.0,0.268,0.1464,0.64,0.8,0.6191,ABLATION-BOUNDED
33554432,P-A,WeakenedP,0.7339,0.2,0.0,1.0,0.2661,0.1468,0.64,0.8,0.5563,ABLATION-BOUNDED
1,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
2,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
4,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
6,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
8,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
12,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
16,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
20,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
24,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
32,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
40,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
48,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
64,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
80,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
96,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
128,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
160,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
192,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
256,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
320,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
512,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
768,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7291,ABLATION-BOUNDED
1024,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
1536,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
2048,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
3072,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
4096,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
6144,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
8192,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
12288,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
16384,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.729,ABLATION-BOUNDED
24576,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7289,ABLATION-BOUNDED
32768,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7289,ABLATION-BOUNDED
65536,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7287,ABLATION-BOUNDED
131072,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7283,ABLATION-BOUNDED
262144,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7276,ABLATION-BOUNDED
524288,P-A,WeakenedA,0.7621,0.175,0.0,1.0,0.2379,0.1334,0.6806,0.825,0.7261,ABLATION-BOUNDED
1048576,P-A,WeakenedA,0.7622,0.175,0.0,1.0,0.2378,0.1334,0.6806,0.825,0.7232,ABLATION-BOUNDED
2097152,P-A,WeakenedA,0.7623,0.175,0.0,1.0,0.2377,0.1334,0.6806,0.825,0.7175,ABLATION-BOUNDED
4194304,P-A,WeakenedA,0.7625,0.175,0.0,1.0,0.2375,0.1334,0.6806,0.825,0.7063,ABLATION-BOUNDED
8388608,P-A,WeakenedA,0.7629,0.175,0.0,1.0,0.2371,0.1335,0.6806,0.825,0.685,ABLATION-BOUNDED
16777216,P-A,WeakenedA,0.7638,0.175,0.0,1.0,0.2362,0.1337,0.6806,0.825,0.646,ABLATION-BOUNDED
33554432,P-A,WeakenedA,0.7655,0.175,0.0,1.0,0.2345,0.134,0.6806,0.825,0.5802,ABLATION-BOUNDED
1,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
2,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
4,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
6,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
8,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
12,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
16,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
20,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
24,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
32,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
40,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
48,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
64,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
80,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
96,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
128,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
160,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
192,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
256,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
320,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
512,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
768,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
1024,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
1536,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
2048,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
3072,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
4096,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
6144,P-A,WeakenedN,0.8275,0.125,0.0,1.0,0.1725,0.1034,0.7656,0.875,0.7917,ABLATION-STABLE
