domain,sys_idx,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score
coupled_map_lattice,348,CL,0.8,0.0,0.0595,0.026735,0.9998,0.0595,0.0,0.0,0.0,0.1749
coupled_map_lattice,349,RG,0.9667,0.0,0.1,0.028326,0.9999,0.1,0.0,0.0,0.0,0.2183
coupled_map_lattice,350,RG,1.0,0.0,0.175,0.047744,0.9999,0.175,0.0,0.0,0.0,0.2437
coupled_map_lattice,351,RG,0.9333,0.0,0.145,0.044945,0.9999,0.145,0.0,0.0,0.0,0.2229
coupled_map_lattice,352,RG,1.0,0.0,0.12,0.049621,0.9998,0.12,0.0,0.0,0.0,0.23
coupled_map_lattice,353,CL,0.1,0.0,0.0209,0.008894,1.0,0.0209,0.0,0.0,0.0,0.0252
coupled_map_lattice,354,RG,0.9667,0.0,0.135,0.038431,0.9999,0.135,0.0,0.0,0.0,0.2271
coupled_map_lattice,355,CG,1.0,0.94,0.235,0.076836,0.9998,0.235,0.4211,0.9068,0.04,0.6358
coupled_map_lattice,356,RG,0.9333,0.0,0.095,0.030675,0.9999,0.095,0.0,0.0,0.0,0.2104
coupled_map_lattice,357,CG,0.9333,0.42,0.18,0.057085,0.9997,0.18,0.1471,0.3724,0.02,0.3955
coupled_map_lattice,358,CG,1.0,1.0,0.7738,0.222931,1.0,0.7738,0.4604,0.9342,0.02,0.7866
coupled_map_lattice,359,CG,1.0,0.68,0.355,0.10275,0.9985,0.355,0.4542,0.6592,0.04,0.5636
coupled_map_lattice,360,CH,1.0,0.0,0.9604,0.267861,0.9998,0.9604,0.0,0.0,0.0,0.4401
coupled_map_lattice,361,RG,0.0667,0.0,0.185,0.046812,0.9999,0.185,0.0,0.0,0.0,0.0596
coupled_map_lattice,362,RG,1.0,0.0,0.13,0.043681,0.9998,0.13,0.0,0.0,0.0,0.2325
coupled_map_lattice,363,RG,1.0,0.0,0.095,0.0214,1.0,0.095,0.0,0.0,0.0,0.2238
coupled_map_lattice,364,CH,1.0,0.0,0.5303,0.187265,0.9992,0.5303,0.0,0.0,0.0,0.3326
coupled_map_lattice,365,CH,0.6667,0.0,0.3424,0.104151,0.9993,0.3424,0.0,0.0,0.0,0.2189
coupled_map_lattice,366,CL,0.8667,0.0,0.0,0.000716,0.9999,0.0,0.0,0.0,0.0,0.1733
coupled_map_lattice,367,CG,1.0,0.86,0.22,0.067917,0.9998,0.22,0.4581,0.8308,0.02,0.5976
coupled_map_lattice,368,RG,0.7,0.0,0.115,0.02545,0.9997,0.115,0.0,0.0,0.0,0.1687
coupled_map_lattice,369,RG,0.4333,0.0,0.065,0.024679,0.9999,0.065,0.0,0.0,0.0,0.1029
coupled_map_lattice,370,RG,1.0,0.0,0.085,0.02215,1.0,0.085,0.0,0.0,0.0,0.2212
coupled_map_lattice,371,RG,0.8,0.0,0.045,0.011795,1.0,0.045,0.0,0.0,0.0,0.1713
coupled_map_lattice,372,CH,1.0,0.0,0.6325,0.19636,1.0,0.6325,0.0,0.0,0.0,0.3581
coupled_map_lattice,373,CH,1.0,0.0,0.7968,0.198705,1.0,0.7968,0.0,0.0,0.0,0.3992
coupled_map_lattice,374,RG,0.8,0.0,0.05,0.016749,0.9999,0.05,0.0,0.0,0.0,0.1725
coupled_map_lattice,375,RG,0.8333,0.0,0.09,0.031497,0.9999,0.09,0.0,0.0,0.0,0.1892
coupled_map_lattice,376,CH,1.0,0.0,0.8811,0.224141,1.0,0.8811,0.0,0.0,0.0,0.4203
coupled_map_lattice,377,RG,1.0,0.0,0.105,0.02143,1.0,0.105,0.0,0.0,0.0,0.2262
coupled_map_lattice,378,RG,1.0,0.0,0.14,0.044131,0.9999,0.14,0.0,0.0,0.0,0.235
coupled_map_lattice,379,RG,1.0,0.0,0.16,0.033104,0.9999,0.16,0.0,0.0,0.0,0.24
coupled_map_lattice,380,RG,0.9333,0.0,0.2094,0.041111,0.9997,0.2094,0.0,0.0,0.0,0.239
coupled_map_lattice,381,RG,1.0,0.0,0.065,0.017696,1.0,0.065,0.0,0.0,0.0,0.2162
coupled_map_lattice,382,CL,0.7667,0.0,0.0068,0.024118,0.9996,0.0068,0.0,0.0,0.0,0.155
coupled_map_lattice,383,RG,0.4333,0.0,0.04,0.011825,1.0,0.04,0.0,0.0,0.0,0.0967
coupled_map_lattice,384,RG,1.0,0.0,0.075,0.013595,1.0,0.075,0.0,0.0,0.0,0.2187
coupled_map_lattice,385,RG,1.0,0.0,0.095,0.022674,1.0,0.095,0.0,0.0,0.0,0.2238
coupled_map_lattice,386,RG,1.0,0.0,0.065,0.015952,1.0,0.065,0.0,0.0,0.0,0.2162
coupled_map_lattice,387,CH,1.0,0.0,0.6502,0.233767,0.9999,0.6502,0.0,0.0,0.0,0.3626
coupled_map_lattice,388,CH,1.0,0.0,0.797,0.203294,1.0,0.797,0.0,0.0,0.0,0.3993
coupled_map_lattice,389,CH,1.0,0.0,0.8472,0.136073,0.9994,0.8472,0.0,0.0,0.0,0.4118
coupled_map_lattice,390,CH,1.0,0.0,0.7416,0.209953,0.9999,0.7416,0.0,0.0,0.0,0.3854
coupled_map_lattice,391,RG,1.0,0.0,0.115,0.030652,0.9999,0.115,0.0,0.0,0.0,0.2287
coupled_map_lattice,392,CL,0.8333,0.0,0.0,0.002746,0.9999,0.0,0.0,0.0,0.0,0.1667
coupled_map_lattice,393,RG,0.9333,0.0,0.105,0.033175,0.9999,0.105,0.0,0.0,0.0,0.2129
coupled_map_lattice,394,CH,1.0,0.0,0.7638,0.226492,1.0,0.7638,0.0,0.0,0.0,0.391
coupled_map_lattice,395,CG,1.0,0.98,0.32,0.09223,0.9995,0.32,0.637,0.9348,0.08,0.6772
coupled_map_lattice,396,RG,0.8333,0.0,0.115,0.03928,0.9999,0.115,0.0,0.0,0.0,0.1954
coupled_map_lattice,397,RG,1.0,0.0,0.07,0.016258,1.0,0.07,0.0,0.0,0.0,0.2175
coupled_map_lattice,398,RG,1.0,0.0,0.085,0.025486,1.0,0.085,0.0,0.0,0.0,0.2212
coupled_map_lattice,399,CH,1.0,0.0,0.497,0.167393,1.0,0.497,0.0,0.0,0.0,0.3243
coupled_map_lattice,400,RG,1.0,0.0,0.075,0.019485,1.0,0.075,0.0,0.0,0.0,0.2187
coupled_map_lattice,401,CG,0.8333,0.08,0.165,0.051226,0.9998,0.165,0.0281,0.0748,0.02,0.2421
coupled_map_lattice,402,RG,0.9667,0.0,0.045,0.020284,0.9998,0.045,0.0,0.0,0.0,0.2046
coupled_map_lattice,403,RG,0.6,0.0,0.04,0.010251,1.0,0.04,0.0,0.0,0.0,0.13
coupled_map_lattice,404,RG,0.5333,0.0,0.075,0.027736,0.9999,0.075,0.0,0.0,0.0,0.1254
coupled_map_lattice,405,CL,0.8333,0.0,0.04,0.016241,0.9999,0.04,0.0,0.0,0.0,0.1767
coupled_map_lattice,406,CG,1.0,0.62,0.21,0.054491,0.9998,0.21,0.227,0.5998,0.02,0.5005
coupled_map_lattice,407,CH,1.0,0.0,0.9544,0.188569,1.0,0.9544,0.0,0.0,0.0,0.4386
coupled_map_lattice,408,CH,1.0,0.0,0.3386,0.203112,1.0,0.3386,0.0,0.0,0.0,0.2846
coupled_map_lattice,409,RG,0.6,0.0,0.06,0.023816,0.9999,0.06,0.0,0.0,0.0,0.135
coupled_map_lattice,410,RG,0.9,0.0,0.0978,0.022786,0.9999,0.0978,0.0,0.0,0.0,0.2045
coupled_map_lattice,411,CG,1.0,1.0,0.9962,0.253181,0.9999,0.9962,0.7521,0.9626,0.02,0.8464
coupled_map_lattice,412,CG,1.0,1.0,0.9805,0.207351,1.0,0.9805,0.5013,0.9454,0.02,0.8399
coupled_map_lattice,413,RG,1.0,0.0,0.135,0.032237,0.9998,0.135,0.0,0.0,0.0,0.2337
coupled_map_lattice,414,RG,0.9333,0.0,0.135,0.032867,0.9999,0.135,0.0,0.0,0.0,0.2204
coupled_map_lattice,415,RG,1.0,0.0,0.185,0.053103,0.9998,0.185,0.0,0.0,0.0,0.2462
coupled_map_lattice,416,CH,1.0,0.0,0.7738,0.200804,0.9999,0.7738,0.0,0.0,0.0,0.3934
coupled_map_lattice,417,CH,1.0,0.0,0.5369,0.192785,1.0,0.5369,0.0,0.0,0.0,0.3342
coupled_map_lattice,418,RG,1.0,0.0,0.09,0.024817,1.0,0.09,0.0,0.0,0.0,0.2225
coupled_map_lattice,419,RG,0.4,0.0,0.045,0.016775,0.9999,0.045,0.0,0.0,0.0,0.0913
coupled_map_lattice,420,CL,1.0,0.0,0.0,0.004999,0.9999,0.0,0.0,0.0,0.0,0.2
coupled_map_lattice,421,CL,0.1,0.0,0.0147,0.008579,1.0,0.0147,0.0,0.0,0.0,0.0237
coupled_map_lattice,422,CL,0.8667,0.0,0.0549,0.017205,0.9999,0.0549,0.0,0.0,0.0,0.1871
coupled_map_lattice,423,CG,1.0,0.8,0.245,0.066385,0.9998,0.245,0.3101,0.7476,0.02,0.5764
coupled_map_lattice,424,CH,1.0,0.0,0.8458,0.204322,0.9999,0.8458,0.0,0.0,0.0,0.4115
coupled_map_lattice,425,RG,0.4667,0.0,0.04,0.016244,0.9999,0.04,0.0,0.0,0.0,0.1033
coupled_map_lattice,426,CG,1.0,1.0,0.764,0.193704,0.9994,0.764,0.8237,0.964,0.02,0.7886
coupled_map_lattice,427,RG,1.0,0.0,0.065,0.022851,0.9998,0.065,0.0,0.0,0.0,0.2162
coupled_map_lattice,428,CH,1.0,0.0,0.6176,0.207181,1.0,0.6176,0.0,0.0,0.0,0.3544
coupled_map_lattice,429,CG,0.9333,0.42,0.1949,0.058429,0.9997,0.1949,0.1105,0.3882,0.02,0.4016
coupled_map_lattice,430,CH,0.8667,0.0,0.5336,0.149701,0.9986,0.5336,0.0,0.0,0.0,0.3067
coupled_map_lattice,431,CL,0.8,0.0,0.0,0.001063,0.9998,0.0,0.0,0.0,0.0,0.16
coupled_map_lattice,432,RG,0.9,0.0,0.075,0.019828,0.9999,0.075,0.0,0.0,0.0,0.1987
coupled_map_lattice,433,CG,0.9667,0.98,0.6595,0.143201,0.9986,0.6595,0.3416,0.9566,0.02,0.7497
coupled_map_lattice,434,RG,0.6,0.0,0.085,0.016761,0.9999,0.085,0.0,0.0,0.0,0.1412
coupled_map_lattice,435,RG,1.0,0.0,0.06,0.017188,1.0,0.06,0.0,0.0,0.0,0.215
coupled_map_lattice,436,RG,0.5,0.0,0.09,0.031422,0.9999,0.09,0.0,0.0,0.0,0.1225
coupled_map_lattice,437,CH,1.0,0.0,0.9418,0.203343,1.0,0.9418,0.0,0.0,0.0,0.4354
coupled_map_lattice,438,RG,1.0,0.0,0.18,0.036768,0.9998,0.18,0.0,0.0,0.0,0.245
coupled_map_lattice,439,CH,1.0,0.0,0.6324,0.223819,0.9999,0.6324,0.0,0.0,0.0,0.3581
coupled_map_lattice,440,RG,0.9667,0.0,0.075,0.022033,0.9998,0.075,0.0,0.0,0.0,0.2121
coupled_map_lattice,441,RG,1.0,0.0,0.095,0.039273,0.9998,0.095,0.0,0.0,0.0,0.2238
coupled_map_lattice,442,RG,0.9667,0.0,0.105,0.028863,0.9999,0.105,0.0,0.0,0.0,0.2196
coupled_map_lattice,443,RG,0.8,0.0,0.075,0.030239,0.9998,0.075,0.0,0.0,0.0,0.1787
coupled_map_lattice,444,CL,0.6,0.0,0.0011,0.004799,0.9999,0.0011,0.0,0.0,0.0,0.1203
coupled_map_lattice,445,RG,0.5667,0.0,0.11,0.031277,0.9998,0.11,0.0,0.0,0.0,0.1408
coupled_map_lattice,446,RG,0.8667,0.0,0.07,0.016966,0.9999,0.07,0.0,0.0,0.0,0.1908
coupled_map_lattice,447,CH,1.0,0.0,0.9542,0.151086,1.0,0.9542,0.0,0.0,0.0,0.4385
coupled_map_lattice,448,RG,1.0,0.0,0.065,0.019327,1.0,0.065,0.0,0.0,0.0,0.2162
coupled_map_lattice,449,RG,0.3333,0.0,0.045,0.018329,1.0,0.045,0.0,0.0,0.0,0.0779
coupled_map_lattice,450,CL,0.2667,0.0,0.1744,0.043056,0.9995,0.1744,0.0,0.0,0.0,0.097
coupled_map_lattice,451,CL,0.8,0.0,0.0001,0.004853,0.9998,0.0001,0.0,0.0,0.0,0.16
coupled_map_lattice,452,CH,0.4333,0.0,0.1518,0.081591,0.9996,0.1518,0.0,0.0,0.0,0.1246
coupled_map_lattice,453,RG,1.0,0.0,0.135,0.032362,0.9999,0.135,0.0,0.0,0.0,0.2338
coupled_map_lattice,454,RG,0.8667,0.0,0.195,0.045673,0.9996,0.195,0.0,0.0,0.0,0.2221
coupled_map_lattice,455,RG,1.0,0.0,0.115,0.032534,0.9999,0.115,0.0,0.0,0.0,0.2287
coupled_map_lattice,456,RG,0.8,0.0,0.1606,0.043527,0.9996,0.1606,0.0,0.0,0.0,0.2001
coupled_map_lattice,457,RG,0.9667,0.0,0.08,0.019707,1.0,0.08,0.0,0.0,0.0,0.2133
coupled_map_lattice,458,RG,0.7667,0.0,0.07,0.027006,0.9998,0.07,0.0,0.0,0.0,0.1708
coupled_map_lattice,459,CL,0.7667,0.0,0.0375,0.011305,0.9999,0.0375,0.0,0.0,0.0,0.1627
coupled_map_lattice,460,CH,1.0,0.0,0.4803,0.171054,1.0,0.4803,0.0,0.0,0.0,0.3201
coupled_map_lattice,461,CH,1.0,0.0,0.8012,0.227251,0.9999,0.8012,0.0,0.0,0.0,0.4003
coupled_map_lattice,462,CH,1.0,0.0,0.9291,0.229142,1.0,0.9291,0.0,0.0,0.0,0.4323
coupled_map_lattice,463,CG,0.8333,0.52,0.175,0.054346,0.9997,0.175,0.099,0.4774,0.02,0.415
coupled_map_lattice,464,RG,1.0,0.0,0.27,0.040198,0.9997,0.27,0.0,0.0,0.0,0.2675
coupled_map_lattice,465,RG,1.0,0.0,0.085,0.016741,1.0,0.085,0.0,0.0,0.0,0.2213
coupled_map_lattice,466,RG,1.0,0.0,0.155,0.044455,0.9998,0.155,0.0,0.0,0.0,0.2388
coupled_map_lattice,467,RG,1.0,0.0,0.19,0.05155,0.9998,0.19,0.0,0.0,0.0,0.2475
coupled_map_lattice,468,CH,1.0,0.0,0.9922,0.197851,1.0,0.9922,0.0,0.0,0.0,0.4481
coupled_map_lattice,469,CG,0.9667,1.0,0.5309,0.159929,0.9987,0.5309,1.3783,0.9384,0.02,0.7198
coupled_map_lattice,470,RG,0.5,0.0,0.065,0.019812,0.9999,0.065,0.0,0.0,0.0,0.1162
coupled_map_lattice,471,RG,1.0,0.0,0.11,0.017148,1.0,0.11,0.0,0.0,0.0,0.2275
coupled_map_lattice,472,RG,0.9667,0.0,0.065,0.021679,1.0,0.065,0.0,0.0,0.0,0.2096
coupled_map_lattice,473,CG,0.8,0.94,0.5547,0.129284,0.9989,0.5547,0.2803,0.918,0.04,0.6774
coupled_map_lattice,474,RG,1.0,0.0,0.07,0.019274,1.0,0.07,0.0,0.0,0.0,0.2175
coupled_map_lattice,475,RG,0.9667,0.0,0.075,0.026716,1.0,0.075,0.0,0.0,0.0,0.2121
coupled_map_lattice,476,RG,1.0,0.0,0.145,0.041953,0.9999,0.145,0.0,0.0,0.0,0.2363
coupled_map_lattice,477,CG,1.0,0.58,0.215,0.05653,0.9998,0.215,0.1685,0.5412,0.02,0.4829
coupled_map_lattice,478,RG,1.0,0.0,0.215,0.038842,0.9998,0.215,0.0,0.0,0.0,0.2538
coupled_map_lattice,479,RG,0.9667,0.0,0.055,0.025337,0.9998,0.055,0.0,0.0,0.0,0.2071
coupled_map_lattice,480,CL,0.6667,0.0,0.097,0.036588,0.9995,0.097,0.0,0.0,0.0,0.1576
coupled_map_lattice,481,RG,0.7,0.0,0.0449,0.016538,0.9999,0.0449,0.0,0.0,0.0,0.1512
coupled_map_lattice,482,RG,1.0,0.0,0.09,0.028677,1.0,0.09,0.0,0.0,0.0,0.2225
coupled_map_lattice,483,CH,1.0,0.0,0.5108,0.17521,0.9999,0.5108,0.0,0.0,0.0,0.3277
coupled_map_lattice,484,RG,1.0,0.0,0.12,0.026866,0.9999,0.12,0.0,0.0,0.0,0.23
coupled_map_lattice,485,RG,1.0,0.0,0.065,0.013148,1.0,0.065,0.0,0.0,0.0,0.2162
coupled_map_lattice,486,CH,1.0,0.0,0.7396,0.189968,0.9993,0.7396,0.0,0.0,0.0,0.3849
coupled_map_lattice,487,RG,0.6333,0.0,0.0632,0.013753,0.9999,0.0632,0.0,0.0,0.0,0.1425
coupled_map_lattice,488,RG,1.0,0.0,0.06,0.01606,1.0,0.06,0.0,0.0,0.0,0.215
coupled_map_lattice,489,RG,1.0,0.0,0.085,0.023813,1.0,0.085,0.0,0.0,0.0,0.2212
coupled_map_lattice,490,RG,1.0,0.0,0.155,0.045156,0.9998,0.155,0.0,0.0,0.0,0.2387
coupled_map_lattice,491,RG,1.0,0.0,0.1049,0.021817,0.9999,0.1049,0.0,0.0,0.0,0.2262
coupled_map_lattice,492,CH,1.0,0.0,0.7715,0.21426,1.0,0.7715,0.0,0.0,0.0,0.3929
coupled_map_lattice,493,RG,0.3333,0.0,0.06,0.02152,0.9999,0.06,0.0,0.0,0.0,0.0817
coupled_map_lattice,494,RG,0.3333,0.0,0.095,0.029406,0.9998,0.095,0.0,0.0,0.0,0.0904
coupled_map_lattice,495,RG,0.9667,0.0,0.125,0.037607,0.9999,0.125,0.0,0.0,0.0,0.2246
coupled_map_lattice,496,CH,1.0,0.0,0.7795,0.229798,1.0,0.7795,0.0,0.0,0.0,0.3949
coupled_map_lattice,497,CG,1.0,1.0,0.7961,0.170784,0.9999,0.7961,0.1548,0.9684,0.04,0.8003
coupled_map_lattice,498,RG,1.0,0.0,0.2799,0.041312,0.9996,0.2799,0.0,0.0,0.0,0.27
coupled_map_lattice,499,CG,0.8667,0.775,0.41,0.101177,0.9977,0.41,0.9521,0.746,0.04,0.5875
graph_diffusion,0,CL,1.0,0.0,0.003,0.001524,1.0,0.003,0.0,0.0,0.0,0.2007
graph_diffusion,1,CL,1.0,0.0,0.0004,0.0,1.0,0.0004,0.0,0.0,0.0,0.2001
graph_diffusion,2,CL,1.0,0.0,0.0012,3e-06,1.0,0.0012,0.0,0.0,0.0,0.2003
graph_diffusion,3,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,4,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,5,CL,1.0,0.0,0.0015,0.000804,1.0,0.0015,0.0,0.0,0.0,0.2004
graph_diffusion,6,CL,1.0,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,7,CL,0.9667,0.0,0.0015,0.000697,1.0,0.0015,0.0,0.0,0.0,0.1937
graph_diffusion,8,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,9,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,10,CL,1.0,0.0,0.003,0.00163,1.0,0.003,0.0,0.0,0.0,0.2007
graph_diffusion,11,CL,1.0,0.0,0.0015,0.000531,0.9999,0.0015,0.0,0.0,0.0,0.2004
graph_diffusion,12,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,13,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,14,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,15,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,16,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,17,CL,0.9,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.1801
graph_diffusion,18,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,19,CL,1.0,0.0,0.0009,1e-06,1.0,0.0009,0.0,0.0,0.0,0.2002
graph_diffusion,20,CL,0.9667,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.1935
graph_diffusion,21,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,22,CL,0.9667,0.0,0.002,0.000883,1.0,0.002,0.0,0.0,0.0,0.1938
graph_diffusion,23,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,24,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,25,CL,1.0,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,26,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,27,CL,1.0,0.0,0.0015,0.000759,1.0,0.0015,0.0,0.0,0.0,0.2004
graph_diffusion,28,RG,1.0,0.0,0.001,0.0004,1.0,0.001,0.0,0.0,0.0,0.2002
graph_diffusion,29,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,30,CL,1.0,0.0,0.0017,3e-06,1.0,0.0017,0.0,0.0,0.0,0.2004
graph_diffusion,31,RG,1.0,0.0,0.0015,0.000732,1.0,0.0015,0.0,0.0,0.0,0.2004
graph_diffusion,32,CL,0.9667,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.1935
graph_diffusion,33,CL,0.9333,0.0,0.003,0.001553,1.0,0.003,0.0,0.0,0.0,0.1874
graph_diffusion,34,CL,1.0,0.0,0.001,0.000389,1.0,0.001,0.0,0.0,0.0,0.2002
graph_diffusion,35,CL,0.9,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.1801
graph_diffusion,36,CL,1.0,0.0,0.0014,1e-06,1.0,0.0014,0.0,0.0,0.0,0.2004
graph_diffusion,37,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,38,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,39,CL,1.0,0.0,0.0015,0.000817,1.0,0.0015,0.0,0.0,0.0,0.2004
graph_diffusion,40,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,41,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,42,CL,1.0,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,43,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,44,RG,1.0,0.0,0.001,0.000554,1.0,0.001,0.0,0.0,0.0,0.2002
graph_diffusion,45,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,46,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,47,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,48,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,49,CL,1.0,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,50,CL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2
graph_diffusion,51,CL,1.0,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,52,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,53,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,54,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,55,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,56,CL,1.0,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,57,CL,1.0,0.0,0.001,0.00055,1.0,0.001,0.0,0.0,0.0,0.2002
graph_diffusion,58,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,59,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,60,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,61,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,62,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,63,CL,1.0,0.0,0.0031,4e-06,1.0,0.0031,0.0,0.0,0.0,0.2008
graph_diffusion,64,CL,1.0,0.0,0.003,0.001507,1.0,0.003,0.0,0.0,0.0,0.2007
graph_diffusion,65,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,66,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,67,RG,1.0,0.0,0.0025,0.001156,1.0,0.0025,0.0,0.0,0.0,0.2006
graph_diffusion,68,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,69,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,70,CL,0.9667,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.1935
graph_diffusion,71,CL,1.0,0.0,0.0005,0.0,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,72,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,73,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,74,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,75,CL,1.0,0.0,0.002,0.00075,1.0,0.002,0.0,0.0,0.0,0.2005
graph_diffusion,76,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,77,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,78,CL,1.0,0.0,0.0021,2e-06,1.0,0.0021,0.0,0.0,0.0,0.2005
graph_diffusion,79,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,80,CL,1.0,0.0,0.002,0.000624,0.9999,0.002,0.0,0.0,0.0,0.2005
graph_diffusion,81,CL,1.0,0.0,0.002,0.001103,1.0,0.002,0.0,0.0,0.0,0.2005
graph_diffusion,82,CL,1.0,0.0,0.001,0.000389,1.0,0.001,0.0,0.0,0.0,0.2002
graph_diffusion,83,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,84,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,85,CL,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
graph_diffusion,86,RG,1.0,0.0,0.0005,1e-06,1.0,0.0005,0.0,0.0,0.0,0.2001
